"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,83.75,5.13,2.82,148.82,112.36,88.38,38.79,19.94,182.73,13.33,1.97,6.88,81.32,6.39,0.00,46.84,5.46,10.83,0.00,180.55,27.51,49.05,27.51,27.51,167.87,0.00,167.93,0.00,74.91,76.30,36.80,39.99,54.89,30.67,30.56,30.55,35.44,35.45,21.06,21.06,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,77.88,5.13,2.82,148.82,112.36,88.38,38.79,18.01,182.73,13.33,1.97,6.88,81.32,6.39,0.00,36.86,5.46,8.53,0.00,174.46,42.58,26.30,27.36,26.35,156.16,0.00,156.22,0.00,74.91,76.30,36.01,38.79,54.89,30.67,30.56,30.55,35.16,35.16,0.00,21.05,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,77.51,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,43.81,5.46,10.13,0.00,0.00,25.33,44.81,26.64,25.33,172.16,0.00,172.23,0.00,74.91,76.30,39.91,44.87,54.89,30.67,30.56,30.55,35.44,35.45,0.00,21.07,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,72.71,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,36.96,5.46,8.55,0.00,0.00,34.02,23.90,23.52,35.76,163.94,0.00,164.00,0.00,74.91,76.30,39.69,44.47,54.89,30.67,30.56,30.55,35.30,35.30,0.00,21.05,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,71.83,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,34.68,5.46,8.02,0.00,0.00,28.06,0.00,43.24,43.16,161.71,0.00,161.77,0.00,74.91,76.30,45.83,37.55,54.89,30.67,30.56,30.55,35.17,35.17,0.00,21.28,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,74.03,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,0.00,5.46,0.00,0.00,0.00,38.84,0.00,38.92,38.80,167.83,0.00,167.90,0.00,74.91,76.30,43.91,43.87,54.89,30.67,30.56,30.55,35.44,35.44,0.00,21.73,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,69.54,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,30.03,5.46,6.95,0.00,0.00,44.10,44.03,25.51,0.00,156.43,0.00,156.49,0.00,74.91,76.30,44.13,41.14,54.89,30.67,30.56,30.55,35.30,35.31,0.00,21.05,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,69.65,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,30.41,5.46,7.03,0.00,0.00,34.76,36.45,21.58,21.58,155.18,0.00,155.23,0.00,74.91,76.30,40.18,45.23,54.89,30.67,30.56,30.55,35.16,35.16,0.00,20.94,203.20
9.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,103.04,17.21,3.12,26.42,14.92,72.43,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,36.89,5.46,8.53,0.00,0.00,0.00,50.25,28.45,25.65,176.40,0.00,176.46,0.00,74.91,76.30,42.40,48.86,54.89,30.67,30.56,30.55,35.30,35.31,0.00,21.05,203.20
10.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,103.04,17.21,3.12,26.42,14.92,71.10,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,39.79,5.46,9.20,0.00,0.00,0.00,52.28,31.61,26.55,176.59,0.00,176.65,0.00,74.91,76.30,46.09,48.03,54.89,30.67,30.56,30.55,35.44,35.45,0.00,21.06,203.20
11.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,103.04,17.21,3.12,26.42,14.92,50.62,5.13,2.82,148.82,112.36,88.38,38.79,10.01,182.73,13.33,1.97,6.88,81.32,6.39,0.00,32.08,5.46,7.42,171.05,0.00,0.00,57.99,30.28,30.28,144.83,0.00,144.87,0.00,74.91,76.30,43.19,37.65,54.89,30.67,30.56,30.55,35.16,35.16,0.00,21.04,203.20
12.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,103.04,17.21,3.12,26.42,14.92,40.91,5.13,2.82,148.82,112.36,88.38,38.79,9.29,182.73,13.33,1.97,6.88,81.32,6.39,0.00,32.44,5.46,7.50,175.10,0.00,0.00,57.23,31.65,31.65,129.66,0.00,129.69,0.00,74.91,76.30,43.14,38.15,54.89,30.67,30.56,30.55,35.30,35.31,0.00,21.05,203.20
13.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,103.04,17.21,3.12,26.42,14.92,15.46,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,43.38,5.46,10.03,0.00,0.00,0.00,52.85,40.76,28.82,120.63,0.00,120.65,0.00,74.91,76.30,43.81,40.72,54.89,30.67,30.56,30.55,35.30,35.31,0.00,21.07,203.20
14.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,14.92,15.46,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,44.12,5.46,10.20,0.00,0.00,0.00,52.98,27.18,27.18,90.18,0.00,90.19,0.00,74.91,76.30,45.62,46.84,54.89,30.67,30.56,30.55,35.30,35.31,0.00,21.08,203.20
15.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,9.94,15.46,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,55.69,5.46,12.88,0.00,0.00,0.00,66.67,32.93,32.93,96.37,0.00,96.38,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,35.30,35.31,38.50,38.50,203.20
16.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.04,17.21,3.12,26.42,9.94,15.46,5.13,2.82,148.82,112.36,88.38,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,65.99,5.46,15.26,0.00,0.00,0.00,67.09,42.65,30.05,100.76,0.00,100.77,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.37,36.37,55.80,55.79,203.20
17.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,26.42,9.94,15.46,5.13,2.82,148.82,112.36,104.49,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,0.00,0.00,0.00,67.10,40.93,28.34,181.43,0.00,181.50,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.87,36.88,55.80,55.79,203.20
18.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,26.42,9.94,54.54,5.13,2.82,148.82,112.36,115.19,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,0.00,0.00,0.00,67.10,35.51,35.51,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,37.01,37.02,92.84,92.80,203.20
19.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,26.42,9.94,54.39,5.13,2.82,148.82,112.36,110.51,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.72,36.73,60.78,60.77,203.20
20.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,107.40,17.21,3.12,26.42,9.94,65.74,5.13,2.82,148.82,112.36,93.69,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,39.49,27.24,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,37.01,37.02,105.88,105.84,203.20
21.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,107.40,17.21,3.12,26.42,9.94,62.93,5.13,2.82,148.82,112.36,93.69,38.79,19.26,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,147.67,147.68,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.72,36.73,101.81,101.76,203.20
22.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,107.40,17.21,3.12,26.42,9.94,72.66,5.13,2.82,148.82,112.36,93.69,38.79,18.06,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,157.38,157.10,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,37.01,37.02,110.26,110.22,203.20
23.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,26.42,9.94,64.36,5.13,2.82,148.82,112.36,125.39,38.79,18.01,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,145.47,145.47,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.87,36.87,110.25,110.21,203.20
24.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,26.42,9.94,56.80,5.13,2.82,148.82,112.36,132.71,38.79,23.40,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,0.00,66.47,54.89,30.67,30.56,30.55,36.87,36.88,95.25,95.20,203.20
25.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,43.04,5.13,2.82,148.82,112.36,88.65,38.79,21.20,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,23.31,23.31,184.17,0.00,184.23,0.00,74.91,76.30,66.56,66.47,54.89,30.67,30.56,30.55,36.87,36.88,42.34,42.33,203.20
26.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,39.49,5.13,2.82,148.82,112.36,88.65,38.79,21.28,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,23.30,23.30,184.17,0.00,184.23,0.00,74.91,76.30,66.56,66.47,54.89,30.67,30.56,30.55,36.72,36.73,27.43,27.43,203.20
27.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,41.71,5.13,2.82,148.82,112.36,88.65,38.79,29.54,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,26.52,38.71,184.17,0.00,184.23,0.00,74.91,76.30,66.56,0.00,54.89,30.67,30.56,30.55,37.01,37.02,60.79,60.78,203.20
28.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,42.96,5.13,2.82,148.82,112.36,88.65,38.79,26.99,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,228.46,0.00,0.00,67.10,67.88,20.62,184.17,0.00,184.23,0.00,74.91,76.30,66.56,0.00,54.89,30.67,30.56,30.55,36.72,36.73,43.62,43.61,203.20
29.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,54.42,5.13,2.82,148.82,112.36,88.65,38.79,29.54,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,228.46,0.00,0.00,67.10,67.88,67.33,184.17,0.00,184.23,0.00,74.91,76.30,66.56,0.00,54.89,30.67,30.56,30.55,36.87,36.88,103.38,103.34,203.20
30.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,103.25,17.21,3.12,26.42,9.94,72.37,5.13,2.82,148.82,112.36,88.65,38.79,35.37,182.73,13.33,1.97,6.88,81.32,6.39,0.00,85.48,5.46,19.77,220.39,0.00,0.00,67.10,67.88,67.33,184.17,0.00,184.23,0.00,74.91,76.30,66.56,0.00,54.89,30.67,30.56,30.55,37.01,37.02,110.26,110.22,203.20
