"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,18.43,23.15,18.14,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.98,17.60,17.01,0.00,7.00,5.04,17.27,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.78,2.18,78.57,3.06,26.00,18.89,17.94,114.93,17.38,34.19,0.00,18.89,18.89,18.89,2.40,65.50,12.47,18.89,8.20,10.80,8.02,19.44,2.40,3.16,16.80,19.00,0.77,2.00,33.41,93.17,6.60,10.90,101.93,98.72,93.80,0.40,2.00,90.00,214.80,11.00,204.00,20.00,0.32,28.16,98.36
2.00,18.50,23.18,17.79,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,18.05,17.33,17.01,0.00,7.00,6.30,22.10,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.58,2.39,81.18,3.06,26.00,18.89,17.94,114.93,17.38,31.95,0.00,18.89,18.89,18.89,2.40,80.70,12.47,18.89,8.20,10.80,8.02,19.44,2.40,3.69,16.70,19.00,0.78,2.00,16.50,100.40,5.94,11.80,95.15,104.46,109.50,0.40,2.00,87.72,205.50,11.00,202.81,20.00,0.32,24.56,98.63
3.00,18.01,23.31,16.92,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.16,16.70,17.01,0.00,7.00,7.47,26.33,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.94,2.59,83.38,3.06,26.00,18.89,17.94,114.84,17.38,29.02,0.00,18.89,18.89,18.89,2.40,93.10,12.47,18.89,8.20,0.00,8.02,19.44,2.40,4.22,17.30,19.00,0.77,2.00,6.29,107.14,4.23,12.60,89.61,110.11,120.30,0.40,2.00,85.14,202.70,11.00,200.00,20.00,0.33,20.97,98.39
4.00,17.26,23.03,15.71,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,16.29,16.47,17.01,0.00,7.00,8.34,29.67,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.65,2.80,85.19,3.06,26.00,18.89,17.94,95.13,17.38,25.49,0.00,18.89,18.89,18.89,2.40,102.10,12.47,18.89,8.20,0.00,8.02,19.44,2.40,4.74,17.90,19.00,0.77,2.00,1.52,111.77,1.74,13.20,83.67,114.95,127.50,0.40,2.00,82.57,200.60,11.00,200.00,20.00,0.31,21.96,97.78
5.00,15.88,23.28,14.22,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.26,17.06,17.01,0.00,7.00,8.50,29.50,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.06,4.00,86.80,3.06,26.00,18.89,17.94,72.24,17.38,21.03,0.00,18.89,18.89,18.89,2.40,107.70,12.47,18.89,8.20,0.00,8.02,19.44,2.40,5.27,17.90,19.00,0.77,2.00,0.00,112.95,0.00,10.90,76.06,119.50,133.80,0.30,2.00,80.00,181.50,11.00,200.00,20.00,0.30,22.95,96.98
6.00,13.79,23.20,12.35,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.98,17.27,17.01,0.00,7.00,8.80,30.10,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.14,4.00,86.80,3.06,26.00,18.89,17.94,69.90,17.38,16.26,0.00,18.89,18.89,18.89,2.40,112.10,12.47,18.89,8.20,0.00,8.02,19.44,2.40,5.27,17.70,19.00,0.65,2.00,3.81,117.00,3.34,13.50,69.32,119.50,140.00,0.20,2.00,77.45,161.50,11.00,200.00,20.00,0.27,19.09,95.77
7.00,10.74,23.24,10.10,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,18.14,17.20,17.01,0.00,7.00,9.10,31.90,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.99,5.00,86.60,3.06,26.00,18.89,17.94,61.85,17.38,11.36,0.00,18.89,18.89,18.89,2.40,115.00,12.47,18.89,8.20,0.00,8.02,19.44,2.40,3.16,17.30,19.00,0.63,2.00,7.48,118.20,4.74,13.60,62.41,119.50,147.40,0.20,2.00,65.75,140.20,11.00,200.00,20.00,0.24,15.23,94.14
8.00,6.43,23.25,7.81,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.36,16.48,17.01,0.00,7.00,9.40,35.50,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.15,6.00,86.70,3.06,26.00,18.89,17.94,65.45,17.38,8.06,0.00,18.89,18.89,18.89,2.40,115.40,12.47,18.89,8.20,0.00,8.02,19.44,2.40,3.16,16.80,19.00,0.59,2.00,7.01,119.20,4.60,13.50,57.77,119.70,154.80,0.10,2.00,50.91,115.50,11.00,200.00,20.00,0.20,13.46,91.78
9.00,2.51,23.30,5.36,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,15.57,15.00,17.01,0.00,7.00,9.70,38.00,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,12.60,7.00,87.10,3.06,26.00,18.89,17.94,67.49,17.38,6.10,0.00,18.89,18.89,18.89,2.40,118.70,12.47,18.89,8.20,0.00,8.02,19.44,2.40,1.66,16.20,19.00,0.50,2.00,11.35,119.80,5.59,13.50,55.24,120.10,160.10,0.10,2.00,41.00,107.80,11.00,180.00,20.00,0.16,11.70,88.64
10.00,0.57,23.21,3.58,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,14.47,13.69,17.01,0.00,7.00,9.70,40.00,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,10.81,7.00,87.60,3.06,26.00,18.89,17.94,67.00,17.38,4.65,0.00,18.89,18.89,18.89,2.40,121.70,12.47,18.89,8.20,0.00,8.02,19.44,2.40,1.66,15.30,19.00,0.36,2.00,29.91,119.90,7.20,13.50,48.70,120.40,163.10,0.10,2.00,29.97,90.10,11.00,120.00,20.00,0.12,9.77,83.54
