"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,1.11,23.17,3.66,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,1.36,4.93,17.48,0.00,4.80,21.54,22.86,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,3.38,16.03,52.80,3.50,27.30,19.42,17.96,94.45,17.96,19.06,0.60,19.42,19.42,19.42,0.00,75.30,12.82,18.00,8.40,10.80,7.98,17.48,2.40,7.03,11.65,9.50,0.00,0.00,0.03,1.00,69.10,82.70,0.95,1.06,86.38,78.26,51.80,0.00,2.00,21.66,169.42,128.00,11.00
2.00,3.46,23.22,5.97,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,3.41,8.60,17.48,0.00,4.80,22.18,24.25,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,6.88,16.06,54.60,3.50,27.30,19.42,17.96,116.88,17.96,25.77,0.60,19.42,19.42,19.42,0.00,85.20,12.82,18.00,8.40,10.80,7.98,17.48,2.40,6.90,11.44,9.50,0.00,0.00,0.06,1.00,69.50,82.10,1.10,1.45,95.93,77.94,57.50,0.00,2.00,36.07,206.96,180.00,11.00
3.00,7.09,23.30,8.71,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,6.98,11.82,17.48,0.00,4.80,22.39,24.97,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,10.82,17.27,57.10,3.50,27.20,19.42,17.96,126.85,17.96,29.20,0.60,19.42,19.42,19.42,0.00,85.70,12.82,18.00,8.40,10.80,7.98,17.48,2.40,6.84,11.22,9.50,0.00,0.00,0.07,1.00,70.10,81.50,1.44,2.16,99.43,82.03,83.50,0.00,2.00,51.72,234.51,190.00,11.00
4.00,9.88,23.46,10.98,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,10.84,14.65,17.48,0.00,4.80,22.47,25.46,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,13.15,18.87,60.20,3.50,27.10,19.42,17.96,133.69,17.96,31.36,0.60,19.42,19.42,19.42,0.00,86.80,12.82,18.00,8.40,10.80,7.98,17.48,2.40,6.80,10.99,9.50,0.00,0.00,0.11,1.00,70.50,80.70,1.85,2.98,101.29,87.59,86.70,0.10,2.00,63.65,234.51,199.00,11.00
5.00,11.77,23.56,12.84,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,13.89,16.09,17.48,0.00,4.80,22.05,28.45,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,13.99,19.70,63.60,3.50,26.90,19.42,17.96,136.63,17.96,32.76,0.60,19.42,19.42,19.42,0.00,90.30,12.82,18.00,8.40,10.80,7.98,17.48,2.40,7.30,11.39,9.50,0.00,0.00,0.52,1.00,0.00,80.00,0.00,3.66,103.74,90.90,94.10,0.20,2.00,71.70,234.51,203.00,11.00
6.00,13.42,23.69,14.31,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.74,16.56,17.48,0.00,4.80,21.47,32.26,2.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.38,20.28,67.10,3.50,26.80,19.42,17.96,138.09,17.96,34.44,0.60,19.42,19.42,19.42,0.00,92.90,12.82,18.00,8.40,10.00,7.98,17.48,2.40,7.97,12.01,9.50,0.00,0.00,0.70,1.00,0.00,81.00,0.00,4.30,103.74,93.47,100.50,0.20,2.00,75.83,234.51,207.00,11.00
7.00,14.96,23.50,15.48,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.75,16.78,17.48,0.00,4.80,21.06,39.66,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.58,21.02,70.60,3.50,26.60,19.42,17.96,139.26,17.96,35.88,0.60,19.42,19.42,19.42,0.00,94.80,12.82,18.00,8.40,10.80,7.98,17.48,2.40,8.68,12.43,9.50,0.00,0.00,0.87,1.00,0.00,82.70,0.00,5.15,106.12,95.85,104.40,0.30,2.00,78.57,246.33,209.00,11.00
8.00,15.85,23.49,16.43,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.96,17.51,17.48,0.00,4.80,20.69,48.26,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.09,21.82,73.50,3.50,26.40,19.42,17.96,139.06,17.96,37.01,0.60,19.42,19.42,19.42,0.00,99.30,12.82,18.00,8.40,10.80,7.98,17.48,2.40,9.40,12.77,9.50,0.00,0.00,0.97,1.00,0.00,84.10,0.00,6.08,107.43,98.17,108.60,0.30,2.00,79.26,248.96,210.00,11.00
9.00,16.42,23.56,17.22,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,17.68,18.06,17.48,0.00,4.80,20.87,55.54,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.47,22.26,76.10,3.50,26.20,19.42,17.96,138.11,17.96,37.91,0.60,19.42,19.42,19.42,0.00,102.80,12.82,18.00,8.40,10.80,7.98,17.48,2.40,9.66,12.87,9.50,0.00,0.00,1.06,1.00,0.00,85.50,0.00,6.89,107.60,98.64,111.20,0.30,2.00,79.44,249.66,209.00,11.00
10.00,16.50,23.72,17.69,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,17.70,18.28,17.48,0.00,4.80,21.22,62.37,3.60,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.62,22.57,77.90,3.50,26.10,19.42,17.96,136.60,17.96,38.42,0.60,19.42,19.42,19.42,0.00,106.70,12.82,18.00,8.40,10.80,7.98,17.48,2.40,9.77,12.87,9.50,0.00,0.00,1.08,1.00,0.00,86.30,0.00,7.66,106.98,98.49,114.80,0.40,2.00,79.60,249.89,208.00,11.00
11.00,16.28,23.28,17.64,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.22,18.13,17.48,0.00,4.80,21.31,64.72,5.80,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.66,22.87,79.50,3.50,25.90,19.42,17.96,132.46,17.96,38.21,0.60,19.42,19.42,19.42,0.00,110.70,12.82,18.00,8.40,10.80,7.98,17.48,2.40,9.22,12.15,9.50,0.00,0.00,1.07,1.00,0.00,87.00,0.00,8.03,104.66,97.92,118.60,0.40,2.00,79.76,249.76,208.00,11.00
12.00,16.39,23.17,16.96,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.61,17.83,17.48,0.00,4.80,21.29,65.59,6.10,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.44,23.16,80.30,3.50,25.70,19.42,17.96,130.67,17.96,37.40,0.60,19.42,19.42,19.42,0.00,113.10,12.82,18.00,8.40,10.80,7.98,17.48,2.40,8.46,11.17,9.50,0.00,0.00,1.09,1.00,0.00,87.20,0.00,8.27,103.32,97.22,123.70,0.40,2.00,78.91,250.08,208.00,11.00
