"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
1.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,50.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,214.42,0.00,65.28,63.89,65.65,0.00,0.00,0.00,0.00,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.42,44.44,56.24,0.00,203.20,19.40,0.00
2.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,50.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,79.20,5.46,18.32,212.06,0.00,66.82,20.62,67.20,0.00,0.00,0.00,0.00,0.00,74.91,76.30,55.10,0.00,54.07,30.67,30.56,30.55,44.21,44.23,34.64,0.00,203.20,19.40,0.00
3.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,50.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,73.14,5.46,16.92,214.81,0.00,66.82,20.62,67.20,0.00,0.00,0.00,0.00,0.00,74.91,76.30,52.37,0.00,54.07,30.67,30.56,30.55,44.31,44.34,30.65,0.00,203.20,19.40,0.00
4.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,50.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,72.33,5.46,16.73,223.57,0.00,66.90,20.71,67.27,0.00,0.00,0.00,0.00,0.00,74.91,76.30,54.58,0.00,54.07,30.67,30.56,30.55,44.31,44.34,37.87,0.00,203.20,19.40,0.00
5.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,67.16,29.28,67.53,0.00,0.00,72.84,0.00,0.00,74.91,76.30,44.59,0.00,54.07,30.67,30.56,30.55,44.31,44.34,110.26,0.00,203.20,19.40,0.00
6.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,67.50,0.00,67.88,0.00,0.00,72.84,66.49,0.00,74.91,76.30,63.97,0.00,54.07,30.67,30.56,30.55,44.31,44.34,64.17,64.15,203.20,19.40,0.00
7.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,64.23,0.00,64.59,0.00,0.00,72.84,66.49,0.00,74.91,76.30,40.67,47.56,54.07,30.67,30.56,30.55,44.31,44.34,64.17,64.15,203.20,19.40,0.00
8.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,67.50,0.00,67.88,0.00,0.00,172.85,0.00,0.00,74.91,76.30,38.94,49.30,54.07,30.67,30.56,30.55,44.46,44.48,64.17,64.16,203.20,19.40,0.00
9.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,0.00,26.56,66.95,66.40,0.00,165.63,0.00,0.00,74.91,76.30,38.96,49.28,54.07,30.67,30.56,30.55,44.43,44.45,64.17,64.15,203.20,19.40,0.00
10.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,87.08,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,44.66,44.49,58.35,57.92,0.00,0.00,0.00,0.00,74.91,76.30,55.81,57.16,54.07,30.67,30.56,30.55,44.72,44.74,109.90,109.85,203.20,19.40,0.00
