"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,16.20,23.64,15.20,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,11.52,13.70,4.00,6.00,9.20,23.40,17.36,3.01,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,11.50,25.65,72.32,2.12,0.00,0.00,17.97,113.30,14.49,28.66,0.60,6.00,3.60,6.40,1.10,61.59,7.50,7.20,2.40,10.70,6.97,6.20,2.20,13.56,13.88,18.40,1.11,0.86,88.87,92.92,11.74,9.16,86.20,91.46,41.45,0.30,1.36,62.70,203.30,5.00,159.60,17.69,0.35,40.20,84.44
2.00,16.30,23.77,15.26,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,11.95,14.10,4.00,6.10,9.20,22.51,22.48,3.01,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.00,25.39,72.87,2.12,0.00,0.00,17.97,115.00,14.49,28.52,0.60,6.00,3.60,6.40,1.10,69.25,7.50,7.20,2.40,10.70,6.97,6.20,2.20,13.88,13.98,18.40,1.13,0.86,92.41,95.04,12.08,9.37,86.90,89.74,40.42,0.20,1.28,63.20,203.30,5.00,159.60,17.69,0.36,39.67,84.12
3.00,16.10,23.63,15.01,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,12.07,14.20,4.00,6.10,9.20,21.70,29.86,0.46,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.00,25.12,74.10,2.12,0.00,0.00,17.97,115.60,14.49,28.37,0.60,6.00,3.60,6.40,1.10,76.33,7.50,7.20,2.40,10.70,6.97,6.20,2.20,14.07,14.19,18.40,1.12,0.86,95.67,97.00,12.82,9.83,87.00,87.93,39.51,0.20,1.32,63.50,204.10,11.00,160.10,17.69,0.36,39.15,84.12
4.00,15.50,23.86,14.24,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,12.25,14.30,4.00,6.00,9.20,21.15,38.60,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.20,24.86,75.32,2.12,0.00,0.00,17.97,116.50,14.49,28.50,0.60,6.00,3.60,6.40,1.10,81.68,7.50,7.20,2.40,10.70,6.97,6.20,2.20,14.48,14.52,18.40,1.11,0.86,98.09,98.46,13.55,10.28,87.00,86.21,38.93,0.10,1.28,64.00,206.10,11.00,161.60,17.69,0.37,39.07,85.04
5.00,14.70,23.88,13.48,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,11.55,14.70,4.00,6.00,9.20,21.87,47.79,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.50,24.65,75.87,2.12,0.00,0.00,17.97,117.40,14.49,28.68,0.60,6.00,3.60,6.40,1.10,85.36,7.50,7.20,2.40,10.70,6.97,6.20,2.20,13.71,13.90,18.40,1.11,0.86,99.02,99.33,13.89,10.49,87.10,84.79,41.08,0.10,1.28,64.80,208.80,11.00,163.60,17.69,0.38,38.99,86.45
6.00,13.60,23.74,12.29,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,11.24,15.00,4.00,6.00,9.20,23.45,56.52,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.70,24.50,76.23,2.12,0.00,0.00,17.97,118.20,14.49,28.74,0.60,6.00,3.60,6.40,1.10,93.46,7.50,7.20,2.40,10.70,6.97,6.20,2.20,13.49,13.72,18.40,0.94,0.86,101.08,101.27,14.09,10.66,87.00,83.86,45.83,0.10,1.28,65.30,210.50,11.00,164.90,17.69,0.38,38.71,87.37
7.00,12.10,23.56,11.12,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,9.89,15.10,4.00,6.10,9.20,25.03,63.90,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.70,24.63,76.34,2.12,0.00,0.00,17.97,118.20,14.49,28.71,0.60,6.00,3.60,6.40,1.10,101.56,7.50,7.20,2.40,10.70,6.97,6.20,2.20,12.44,12.80,18.40,0.91,0.86,103.14,103.20,14.28,10.76,86.50,85.10,50.57,0.10,1.24,65.30,210.30,11.00,164.90,17.69,0.38,38.43,85.95
8.00,10.30,23.68,9.20,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,9.58,14.90,4.00,6.10,9.20,25.75,69.03,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,12.50,24.90,76.44,2.12,0.00,0.00,17.97,116.90,14.49,26.44,0.60,6.00,3.60,6.40,1.10,105.24,7.50,7.20,2.40,10.70,6.97,6.20,2.20,12.03,12.93,18.40,0.85,0.86,104.08,104.08,14.47,10.86,85.30,87.82,52.73,0.10,1.28,64.40,207.50,11.00,162.80,17.69,0.37,31.48,81.41
9.00,8.20,23.50,7.60,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,7.73,14.10,4.00,6.10,9.20,26.85,69.16,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,11.90,25.18,77.17,2.12,0.00,0.00,17.97,108.30,14.49,21.89,0.60,6.00,3.60,6.40,1.10,108.40,7.50,7.20,2.40,10.70,6.97,6.20,2.20,11.18,11.73,18.40,0.72,0.87,105.10,105.10,14.64,10.99,81.20,90.55,57.81,0.00,1.28,59.30,197.20,11.00,152.60,17.69,0.34,24.52,75.09
10.00,5.90,22.88,5.07,14.00,4.35,7.40,3.60,9.80,1.90,0.40,3.50,0.00,5.50,11.80,4.00,6.10,9.20,27.94,69.46,0.00,9.30,15.46,3.00,9.80,18.94,5.00,7.50,1.45,10.00,25.30,77.89,2.12,0.00,0.00,17.97,80.10,14.49,15.92,0.60,6.00,3.60,6.40,1.10,111.55,7.50,7.20,2.40,10.70,6.97,6.20,2.20,11.02,11.29,18.40,0.52,0.88,106.12,106.12,14.82,11.13,64.30,87.41,62.89,0.00,1.28,44.20,156.20,11.00,117.30,17.69,0.28,19.03,46.06
