"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,11.23,23.66,11.11,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,10.87,13.80,10.79,0.00,9.80,0.00,33.41,7.67,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,11.49,16.72,47.12,3.52,28.12,19.44,18.76,118.00,5.70,29.78,0.60,17.49,17.49,17.01,1.20,46.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,11.58,15.14,18.90,0.90,1.83,66.90,75.65,8.85,4.29,84.96,71.07,55.00,0.20,2.12,58.76,209.93,0.00,170.27,13.00,0.34,40.08,86.78
2.00,13.26,23.76,12.58,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,11.04,14.22,10.79,0.00,9.80,0.00,37.31,7.88,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,11.77,17.70,51.83,3.52,28.12,19.44,18.76,118.00,5.70,29.72,0.60,17.49,17.49,17.01,1.20,55.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,11.80,15.34,18.90,1.01,1.89,77.22,77.46,8.84,4.38,84.96,76.74,64.00,0.30,2.16,60.45,209.45,0.00,170.12,13.00,0.38,40.06,87.73
3.00,13.72,23.64,13.13,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,11.77,14.42,10.79,0.00,9.80,0.00,42.70,7.99,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.01,18.66,56.42,3.52,28.12,19.44,18.76,117.00,5.70,29.59,0.60,17.49,17.49,17.01,1.20,62.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,13.19,15.95,18.90,1.10,2.09,82.41,84.22,9.56,4.82,84.24,79.46,72.00,0.30,2.08,62.00,200.96,0.00,170.63,13.00,0.42,40.03,88.07
4.00,13.82,23.64,13.41,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,12.16,14.68,10.79,0.00,9.80,0.00,48.27,8.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.17,19.68,61.66,3.52,28.12,19.44,18.76,116.00,5.70,30.18,0.60,17.49,17.49,17.01,1.20,67.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,13.42,16.20,18.87,1.12,2.10,84.18,87.24,9.85,5.18,83.52,80.73,78.00,0.30,2.08,63.17,201.06,0.00,170.04,13.00,0.44,41.48,87.36
5.00,14.04,23.73,13.56,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,12.49,14.78,10.79,0.00,9.80,0.00,64.96,8.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.28,20.64,64.35,3.52,28.12,19.44,18.76,116.00,5.70,29.92,0.60,17.49,17.49,17.01,1.20,73.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,13.71,16.07,18.90,1.11,2.10,84.56,88.37,11.66,6.79,83.52,79.39,84.00,0.40,2.08,63.42,202.06,0.00,168.04,13.00,0.46,42.94,85.38
6.00,14.35,23.70,13.62,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,12.75,14.76,10.79,0.00,9.80,0.00,67.06,8.00,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.30,21.40,66.50,3.52,28.12,19.44,18.76,116.00,5.70,29.82,0.60,17.49,17.49,17.01,1.20,80.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,13.79,16.09,18.90,1.13,2.10,85.81,85.01,11.74,7.04,83.52,80.48,91.00,0.40,2.04,63.17,201.51,0.00,165.61,13.00,0.46,41.52,83.28
7.00,14.25,23.58,13.39,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,12.62,14.77,10.79,0.00,9.80,0.00,70.75,3.92,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.26,21.81,68.48,3.52,28.12,19.44,18.76,116.00,5.70,29.01,0.60,17.49,17.49,17.01,1.20,88.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,12.90,15.06,18.90,1.12,2.10,91.48,87.07,13.55,8.96,83.52,83.75,98.00,0.40,2.04,63.37,201.71,0.00,163.05,13.00,0.46,40.09,81.59
8.00,13.30,23.76,12.47,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,12.33,14.77,10.79,0.00,9.80,0.00,73.00,3.12,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.32,22.33,70.31,3.52,28.12,19.44,18.76,115.00,5.70,28.69,0.60,17.49,17.49,17.01,1.20,97.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,12.62,15.35,18.90,1.11,2.10,93.66,88.52,13.79,9.23,82.80,86.36,107.00,0.40,2.04,62.57,199.57,0.00,160.33,13.00,0.44,39.92,80.16
9.00,12.67,23.72,11.82,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,11.07,14.68,10.79,0.00,9.80,0.00,66.63,3.00,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.26,22.65,71.55,3.52,28.12,19.44,18.76,114.00,5.70,28.40,0.60,17.49,17.49,17.01,1.20,105.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,11.65,14.28,18.90,1.12,2.10,96.09,88.81,14.02,9.29,82.08,86.28,116.00,0.30,2.00,60.93,197.31,0.00,157.79,13.00,0.42,39.75,79.14
10.00,11.89,23.62,10.90,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,11.00,14.64,10.79,0.00,9.80,0.00,66.02,3.00,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.23,22.55,72.34,3.52,28.12,19.44,18.76,112.00,5.70,28.91,0.60,17.49,17.49,17.01,1.20,111.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,11.65,14.29,19.00,0.94,2.10,98.12,88.85,14.28,9.00,80.64,86.47,124.00,0.20,2.04,58.67,189.99,0.00,154.00,13.00,0.38,40.03,76.18
11.00,11.15,23.62,10.12,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,10.31,14.94,10.79,0.00,9.80,0.00,76.50,3.00,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.60,22.57,73.10,3.52,28.12,19.44,18.76,108.00,5.70,29.04,0.60,17.49,17.49,17.01,1.20,115.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,10.58,13.02,19.00,0.91,2.10,99.82,89.76,15.11,9.63,77.76,87.24,131.00,0.20,2.00,56.14,186.73,0.00,145.76,13.00,0.34,40.31,68.29
12.00,8.49,23.72,7.99,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,9.86,14.56,10.79,0.00,9.80,0.00,66.97,3.00,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,12.14,22.66,73.77,3.52,28.12,19.44,18.76,103.00,5.70,26.14,0.60,17.49,17.49,17.01,1.20,119.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,9.81,11.75,19.00,0.85,2.09,101.03,90.76,15.95,10.05,74.16,87.20,136.00,0.10,2.00,52.06,186.53,0.00,136.47,13.00,0.29,34.63,61.28
13.00,7.43,23.59,6.61,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,8.00,13.84,10.79,0.00,9.80,0.00,67.21,3.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,11.50,22.79,74.05,3.52,28.12,19.44,18.76,91.00,5.70,21.67,0.60,17.49,17.49,17.01,1.20,121.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,8.95,10.07,19.00,0.72,2.09,102.77,91.61,15.79,10.30,65.52,87.21,140.00,0.10,2.00,46.02,168.95,0.00,128.40,13.00,0.24,28.94,59.51
14.00,4.57,23.71,4.44,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,5.63,11.29,10.79,0.00,9.80,0.00,66.71,3.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,9.45,23.02,74.13,3.52,28.12,19.44,18.76,73.00,5.70,15.52,0.60,17.49,17.49,17.01,1.20,122.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,8.39,9.26,19.00,0.52,2.09,104.02,91.71,16.63,10.54,52.56,88.01,142.00,0.10,2.00,35.44,132.55,0.00,103.95,13.00,0.18,22.01,51.91
15.00,3.39,23.74,2.82,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,1.89,6.65,10.79,0.00,9.80,0.00,68.80,3.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,5.62,23.00,74.13,3.52,28.12,19.44,18.76,48.00,5.70,8.70,0.60,17.49,17.49,17.01,1.20,123.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,7.12,7.96,19.00,0.45,2.09,103.77,92.24,16.40,10.45,34.56,90.35,144.00,0.10,2.04,18.81,75.96,0.00,53.78,13.00,0.13,15.07,28.01
16.00,0.67,23.65,0.66,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,0.30,2.18,10.79,0.00,9.80,0.00,68.97,3.02,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,1.86,22.72,74.55,3.52,28.12,19.44,18.76,19.00,5.70,3.59,0.60,17.49,17.49,17.01,1.20,124.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,5.76,6.90,19.00,0.31,2.09,103.91,91.44,16.24,10.05,13.68,92.66,145.00,0.10,2.04,5.91,19.87,0.00,16.35,13.00,0.08,7.94,9.90
17.00,0.27,23.84,0.16,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,0.01,0.04,10.79,0.00,9.80,0.00,67.27,3.02,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,0.03,22.82,74.67,3.52,28.12,19.44,18.76,3.00,5.70,0.33,0.60,17.49,17.49,17.01,1.20,124.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,5.36,6.44,18.88,0.11,2.09,103.93,91.59,15.94,9.57,2.16,90.91,143.00,0.00,2.08,0.99,0.60,0.00,1.71,13.00,0.03,0.81,1.21
18.00,0.00,23.60,0.00,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,10.79,0.00,9.80,0.00,68.15,3.01,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,0.00,23.34,74.82,3.52,28.12,19.44,18.76,0.00,5.70,0.00,0.60,17.49,17.49,17.01,2.40,124.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,5.28,6.24,18.90,0.05,2.09,103.18,90.68,16.05,9.18,0.00,91.46,139.00,0.00,2.08,0.00,0.00,0.00,0.00,13.00,0.02,0.00,0.00
19.00,0.00,23.50,0.00,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,10.79,0.00,9.80,0.00,67.06,8.78,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,0.00,23.87,74.71,3.52,28.12,19.44,18.76,0.00,5.70,0.00,0.60,17.49,17.49,17.01,2.40,121.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,5.10,5.70,18.96,0.00,2.09,102.73,90.11,15.69,9.05,0.00,90.15,132.00,0.00,2.12,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
20.00,0.00,23.56,0.00,0.00,3.00,7.20,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,10.79,0.00,9.80,0.00,65.58,10.21,10.50,15.55,4.80,19.44,19.44,15.55,19.44,1.25,0.00,23.15,73.15,3.52,28.12,19.44,18.76,0.00,5.70,0.00,0.60,17.49,17.49,17.01,2.40,118.00,12.44,17.49,6.60,10.70,8.04,0.00,2.20,4.68,5.15,18.94,0.00,2.09,101.70,90.12,15.68,8.73,0.00,89.13,123.00,0.00,2.12,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
