"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,117.64,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,32.16,28.79,0.00,21.89,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,64.82,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
2.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,129.42,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,33.02,0.00,27.71,27.71,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,64.82,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
3.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,132.84,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,37.87,0.00,32.97,21.94,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,64.82,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
4.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,132.84,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,34.36,0.00,28.28,28.28,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,64.82,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
5.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,132.84,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,34.72,30.57,51.32,21.92,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,73.93,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
6.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,132.84,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,39.66,34.31,54.93,21.95,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,71.96,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
7.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,116.84,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,27.55,0.00,25.74,21.82,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,74.65,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
8.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,109.82,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,39.72,0.00,21.95,0.00,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,71.64,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
9.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,114.86,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,21.82,0.00,21.32,0.00,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,63.56,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
10.00,78.57,29.98,67.20,650.00,211.66,0.00,7.25,110.48,19.21,3.37,38.90,0.00,50.02,7.27,3.91,80.39,112.47,128.21,47.08,180.00,13.89,6.88,43.97,0.00,6.39,9.98,47.49,10.52,16.60,0.00,228.42,20.60,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,65.11,0.00,0.00,76.75,30.70,30.59,30.58,87.20,76.49,110.37,110.32,155.00,20.46,20.42,22.16,21.95,0.00
