"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,59.59,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,82.76,5.14,2.82,164.07,78.93,92.69,23.77,0.00,159.64,32.56,4.42,6.88,87.77,0.00,6.39,9.98,93.35,3.46,19.79,173.26,177.83,36.97,63.90,64.67,36.97,0.00,0.00,0.00,5.67,74.99,75.00,33.70,26.37,51.69,30.70,30.59,30.58,20.60,20.60,91.53,91.49,203.40,8.57,20.27
2.00,53.56,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,84.77,5.14,2.82,164.07,78.30,92.69,23.77,0.00,159.64,32.56,4.42,6.88,87.77,0.00,6.39,9.98,91.74,3.46,19.79,175.98,175.91,48.94,48.29,66.50,0.00,0.00,0.00,0.00,5.67,74.99,75.00,46.07,0.00,51.69,30.70,30.59,30.58,20.60,20.60,90.17,90.13,203.40,8.57,20.27
3.00,54.79,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,82.31,5.14,2.82,164.07,77.59,92.69,23.77,0.00,159.45,32.56,4.42,6.88,87.77,0.00,6.39,9.98,87.07,3.46,19.79,172.62,174.49,20.70,59.43,39.95,39.95,0.00,0.00,0.00,5.67,74.99,75.00,28.84,20.60,51.69,30.70,30.59,30.58,20.60,0.00,0.00,110.32,203.40,8.57,20.27
4.00,54.39,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,83.24,5.14,2.82,164.07,77.43,92.69,23.77,0.00,159.84,32.56,4.42,6.88,87.77,0.00,6.39,0.00,90.16,3.46,19.79,173.15,179.52,56.54,56.23,20.87,27.61,0.00,0.00,0.00,5.67,74.99,75.00,45.53,0.00,51.69,30.70,30.59,30.58,0.00,20.60,0.00,110.32,203.40,8.57,20.27
5.00,54.05,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,85.74,5.14,2.82,164.07,76.23,92.69,23.77,0.00,159.64,32.56,4.42,6.88,87.77,0.00,6.39,0.00,87.08,3.46,19.79,172.93,171.22,49.79,67.16,45.30,0.00,0.00,0.00,0.00,5.67,74.99,75.00,28.84,20.60,51.69,30.70,30.59,30.58,20.60,20.60,0.00,0.00,203.40,8.57,20.27
6.00,72.37,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,56.20,5.14,2.82,164.07,76.20,92.69,23.77,0.00,159.45,32.56,4.42,6.88,87.77,0.00,6.39,0.00,85.48,3.46,19.79,150.36,144.18,20.60,60.25,20.60,0.00,0.00,0.00,0.00,5.67,74.99,75.00,43.64,44.00,51.69,30.70,30.59,30.58,20.60,0.00,51.45,0.00,203.40,8.57,20.27
7.00,70.98,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,107.38,5.14,2.82,164.07,75.83,92.69,23.77,0.00,159.64,32.56,4.42,6.88,87.77,0.00,6.39,0.00,85.48,3.46,19.79,192.72,0.00,29.75,67.16,20.60,0.00,0.00,0.00,0.00,5.67,74.99,75.00,43.81,45.11,51.69,30.70,30.59,30.58,0.00,20.60,0.00,0.00,203.40,8.57,20.27
8.00,72.37,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,87.72,5.14,2.82,164.07,75.65,92.69,23.77,0.00,159.84,32.56,4.42,6.88,87.77,0.00,6.39,0.00,85.48,3.46,19.79,214.03,0.00,29.23,20.60,57.57,0.00,0.00,0.00,0.00,5.67,74.99,67.06,46.74,50.51,51.69,30.70,30.59,30.58,0.00,20.60,0.00,0.00,203.40,8.57,20.27
9.00,69.00,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,82.21,5.14,2.82,164.07,75.53,92.69,23.77,0.00,159.45,32.56,4.42,6.88,87.77,0.00,6.39,0.00,85.48,3.46,19.79,191.00,0.00,20.60,67.16,29.75,0.00,0.00,0.00,0.00,5.67,74.99,75.00,42.26,41.62,51.69,30.70,30.59,30.58,20.60,0.00,0.00,0.00,203.40,8.57,20.27
10.00,72.37,29.98,67.20,621.13,202.26,3.14,3.30,110.48,14.24,0.63,16.98,14.93,85.32,5.14,2.82,164.07,75.53,92.69,23.77,0.00,159.84,32.56,4.42,6.88,87.77,0.00,6.39,0.00,85.48,3.46,19.79,193.09,0.00,20.60,20.60,66.20,0.00,0.00,0.00,0.00,5.67,74.99,75.00,45.16,47.29,51.69,30.70,30.59,30.58,20.60,0.00,0.00,0.00,203.40,8.57,20.27
