"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
11.00,0.09,17.09,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.54,0.29,10.24,0.00,5.60,21.03,16.58,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,0.19,8.47,23.60,2.10,26.80,8.00,18.05,3.32,17.07,1.30,0.60,19.51,19.51,19.51,1.20,5.30,7.50,19.51,6.00,10.80,6.99,4.20,2.40,8.12,12.17,18.90,0.00,0.00,0.00,1.00,2.00,2.60,0.19,0.00,3.62,42.76,12.38,0.00,2.00,2.88,18.33,11.00,37.00,0.00,0.00,1.02
12.00,0.62,17.11,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.96,1.78,10.24,0.00,5.60,20.50,16.31,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,1.49,7.76,20.02,2.10,26.80,8.00,18.05,16.63,17.07,5.55,0.60,19.51,19.51,19.51,1.20,3.50,7.50,19.51,6.00,10.80,6.99,4.20,2.40,8.44,12.26,18.90,0.00,0.00,0.00,1.00,2.00,2.60,0.19,0.00,17.21,40.06,8.83,0.00,2.00,14.80,98.43,11.00,75.00,0.00,0.00,6.58
13.00,1.99,17.10,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,2.29,3.96,10.24,0.00,5.60,19.67,15.57,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,3.99,7.24,17.08,2.10,26.80,8.00,18.05,44.98,17.07,12.48,0.60,19.51,19.51,19.51,1.20,2.76,7.50,19.51,6.00,10.80,6.99,4.20,2.40,8.83,12.34,18.90,0.00,0.00,0.02,1.00,0.66,1.03,0.06,0.00,42.72,39.21,5.31,0.00,2.00,32.79,186.73,11.00,128.00,0.00,0.01,12.13
14.00,4.36,17.20,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,7.16,6.78,10.24,0.00,5.60,18.74,14.67,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,7.35,6.80,14.36,2.10,26.80,8.00,18.05,78.44,17.07,19.44,0.60,19.51,19.51,19.51,1.20,2.37,7.50,19.51,6.00,10.80,6.99,4.20,2.40,9.24,12.42,18.90,0.00,0.00,0.05,1.00,0.66,1.03,0.06,0.00,69.45,38.98,1.81,0.00,2.00,50.19,238.75,11.00,180.00,0.00,0.04,22.84
15.00,6.64,16.60,0.08,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,12.78,9.16,10.24,0.00,5.60,18.21,15.17,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,9.82,7.13,16.20,2.10,26.80,8.00,18.05,97.56,17.07,25.56,0.60,19.51,19.51,19.51,1.20,2.81,7.50,19.51,6.00,10.80,6.99,4.20,2.40,9.38,12.56,18.90,0.00,0.00,0.06,1.00,0.00,0.00,0.00,0.00,81.99,40.53,2.32,0.00,2.00,61.63,246.86,11.00,190.00,0.00,0.09,33.55
16.00,8.55,16.36,2.59,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.43,12.19,10.24,0.00,5.60,17.81,16.12,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,11.62,7.71,19.57,2.10,26.80,8.00,18.05,107.74,17.07,29.53,0.60,19.51,19.51,19.51,1.20,3.52,7.50,19.51,6.00,10.80,6.99,4.20,2.40,9.43,12.72,18.90,0.00,0.00,0.09,1.00,0.00,0.00,0.00,0.00,86.60,42.69,4.17,0.10,2.00,70.50,249.25,11.00,199.00,0.00,0.15,37.42
17.00,10.01,16.49,7.71,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.20,14.63,10.24,0.00,5.60,17.27,19.62,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,12.92,8.71,23.58,2.10,26.60,8.00,18.05,115.79,17.07,31.63,0.60,19.51,19.51,19.51,1.20,3.94,7.50,19.51,6.00,10.00,6.99,4.20,2.40,10.16,13.22,18.90,0.00,0.00,0.41,1.00,2.00,2.60,0.19,0.00,90.45,46.29,4.03,0.20,2.00,74.10,250.15,11.00,203.00,0.00,0.21,41.30
18.00,11.16,16.58,10.41,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.24,15.68,10.24,0.00,5.60,16.69,23.96,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,13.50,9.85,27.81,2.10,26.40,8.00,18.05,121.12,17.07,32.68,0.60,19.51,19.51,19.51,1.20,4.26,7.50,19.51,6.00,10.00,6.99,4.20,2.40,11.11,13.83,18.90,0.00,0.00,0.55,1.00,2.00,2.60,0.19,0.00,94.31,50.38,3.22,0.20,2.00,75.41,251.70,11.00,207.00,0.00,0.26,42.84
19.00,12.27,16.76,11.78,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.17,16.21,10.24,0.00,5.60,15.88,30.45,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,13.86,10.67,31.20,2.10,26.30,8.00,18.05,124.02,17.07,33.72,0.60,19.51,19.51,19.51,1.20,5.76,7.50,19.51,6.00,10.00,6.99,4.20,2.40,11.87,14.36,18.90,0.00,0.00,0.69,1.00,7.32,8.04,0.89,0.39,96.98,54.30,6.83,0.30,2.00,76.57,251.90,11.00,209.00,0.00,0.31,44.38
20.00,13.29,16.80,12.53,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.46,16.64,10.24,0.00,5.60,14.99,37.66,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.12,11.38,34.32,2.10,26.10,8.00,18.05,125.40,17.07,34.81,0.60,19.51,19.51,19.51,1.20,7.66,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.57,14.86,18.90,0.00,0.00,0.77,1.00,7.32,8.04,0.89,0.39,98.16,58.15,11.93,0.30,2.00,77.19,251.98,11.00,210.00,0.00,0.33,46.68
21.00,14.17,14.61,13.05,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.95,17.06,10.24,0.00,5.60,14.23,44.82,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.39,12.40,38.04,2.10,26.10,8.00,18.05,126.17,17.07,35.64,0.60,19.51,19.51,19.51,1.20,15.74,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.98,15.08,18.90,0.00,0.00,0.84,1.00,14.78,16.00,1.78,0.73,98.57,62.27,21.27,0.30,2.00,77.72,252.00,11.00,209.00,0.00,0.34,48.99
22.00,14.60,13.90,13.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,17.22,17.33,10.24,0.00,5.60,13.50,51.96,0.00,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.63,13.52,41.96,2.10,25.90,8.00,18.05,125.38,17.07,35.59,0.60,19.51,19.51,19.51,1.20,25.87,7.50,19.51,6.00,10.00,6.99,4.20,2.40,13.29,15.20,18.90,0.00,0.00,0.86,1.00,14.78,16.00,1.78,0.73,97.46,66.49,32.04,0.40,2.00,78.18,251.78,11.00,208.00,0.00,0.35,49.08
23.00,14.45,13.78,12.98,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.90,17.37,10.24,0.00,5.60,13.91,57.55,1.80,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.64,14.18,45.49,2.10,25.80,8.00,18.05,120.05,17.07,34.77,0.60,19.51,19.51,19.51,1.20,33.55,7.50,19.51,6.00,10.00,6.99,4.20,2.40,13.20,15.11,18.90,0.00,0.00,0.85,1.00,26.34,27.54,3.34,1.64,94.86,70.27,41.72,0.40,2.00,78.37,251.30,11.00,208.00,0.00,0.35,49.16
24.00,14.17,13.66,12.85,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.53,17.40,10.24,0.00,5.60,14.69,62.62,3.10,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.61,14.69,48.89,2.10,25.60,8.00,18.05,119.24,17.07,34.33,0.60,19.51,19.51,19.51,1.20,40.41,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.98,14.94,18.90,0.00,0.00,0.86,1.00,26.34,27.54,3.34,1.64,93.85,73.89,51.04,0.40,2.00,77.80,250.90,11.00,208.00,0.00,0.36,49.11
25.00,13.92,13.58,12.46,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,14.75,17.19,10.24,0.00,5.60,15.69,65.21,2.90,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.47,15.09,52.02,2.10,25.40,8.00,18.05,120.84,17.07,34.06,0.60,19.51,19.51,19.51,1.20,53.77,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.74,14.75,18.90,0.00,0.00,0.86,1.00,47.58,51.47,5.97,2.95,93.10,76.49,60.50,0.40,2.00,76.87,250.52,11.00,206.00,0.00,0.36,49.05
26.00,13.65,13.59,11.67,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.34,16.57,10.24,0.00,5.60,16.77,66.97,2.90,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,14.09,15.45,55.06,2.10,25.00,8.00,18.05,120.70,17.07,33.83,0.60,19.51,19.51,19.51,1.20,69.28,7.50,19.51,6.00,10.80,6.99,4.20,2.40,12.50,14.56,18.90,0.00,0.00,0.85,1.00,47.58,51.47,5.97,2.95,92.29,78.76,69.99,0.30,2.00,75.93,250.08,11.00,204.00,0.00,0.37,49.17
27.00,13.04,13.60,10.71,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.07,15.77,10.24,0.00,5.60,17.25,67.72,2.90,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,13.62,15.51,56.48,2.10,25.30,8.00,18.05,119.06,17.07,32.58,0.60,19.51,19.51,19.51,1.20,86.41,7.50,19.51,6.00,10.80,6.99,4.20,2.40,11.76,13.96,18.90,0.00,0.00,0.85,1.00,74.96,81.51,9.45,4.79,90.92,79.30,82.42,0.20,2.00,74.82,249.45,11.00,199.00,0.00,0.38,49.29
28.00,12.07,13.78,9.81,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.26,15.42,10.24,0.00,5.60,17.52,68.14,3.20,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,13.28,15.49,57.36,2.10,25.40,8.00,18.05,118.02,17.07,30.66,0.60,19.51,19.51,19.51,1.20,104.08,7.50,19.51,6.00,10.80,6.99,4.20,2.40,10.86,13.22,18.90,0.00,0.00,0.72,1.00,74.96,81.51,9.45,4.79,88.38,79.26,95.81,0.20,2.00,74.14,248.69,11.00,194.00,0.00,0.36,46.23
29.00,11.13,13.49,8.82,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,13.44,15.06,10.24,0.00,5.60,17.78,69.32,3.10,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,12.88,15.65,57.91,2.10,25.30,8.00,18.05,114.49,17.07,28.40,0.60,19.51,19.51,19.51,1.20,112.41,7.50,19.51,6.00,10.80,6.99,4.20,2.40,10.19,12.44,18.90,0.00,0.00,0.70,1.00,74.96,81.51,9.45,4.79,84.82,79.07,104.04,0.10,2.00,73.34,247.73,11.00,185.00,0.00,0.35,43.18
30.00,10.14,12.71,7.58,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,10.72,14.74,10.24,0.00,5.60,18.04,70.75,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,12.54,15.88,58.34,2.10,25.20,8.00,18.05,106.70,17.07,26.25,0.60,19.51,19.51,19.51,1.20,117.63,7.50,19.51,6.00,10.80,6.99,4.20,2.40,9.60,11.64,18.90,0.00,0.00,0.65,1.00,74.96,81.51,9.45,4.79,80.08,78.84,110.55,0.10,2.00,72.68,247.00,11.00,176.00,0.00,0.35,42.74
31.00,8.64,12.59,6.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,7.84,14.25,10.24,0.00,5.60,17.44,72.00,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,12.08,16.07,58.29,2.10,25.20,8.00,18.05,97.81,17.07,24.06,0.60,19.51,19.51,19.51,1.20,120.66,7.50,19.51,6.00,10.80,6.99,4.20,2.40,8.38,10.65,18.90,0.00,0.00,0.55,1.00,74.96,81.51,9.45,4.79,73.58,78.33,116.27,0.10,2.00,71.82,246.29,11.00,143.00,0.00,0.32,42.31
32.00,5.99,12.74,2.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,6.22,13.44,10.24,0.00,5.60,16.55,73.19,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,11.44,16.25,58.08,2.10,25.00,8.00,18.05,92.60,17.07,22.05,0.60,19.51,19.51,19.51,1.20,122.97,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.95,9.59,18.90,0.00,0.00,0.40,1.00,74.96,81.51,9.45,4.79,67.12,77.73,121.72,0.10,2.00,68.85,244.25,11.00,109.00,0.00,0.28,37.52
33.00,2.93,12.63,0.12,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,2.72,11.77,10.24,0.00,5.60,16.89,73.25,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,10.09,16.08,56.89,2.10,25.10,8.00,18.05,71.40,17.07,17.69,0.60,19.51,19.51,19.51,1.20,123.87,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.35,8.82,18.90,0.00,0.00,0.34,1.00,74.96,81.51,9.45,4.79,56.40,74.53,122.21,0.10,2.00,57.22,226.29,11.00,55.00,0.00,0.22,32.74
34.00,1.20,12.66,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.19,8.07,10.24,0.00,5.60,17.64,72.93,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,6.69,15.78,55.37,2.10,25.30,8.00,18.05,44.40,17.07,9.50,0.60,19.51,19.51,19.51,1.20,124.32,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.03,8.15,18.90,0.00,0.00,0.24,1.00,74.96,81.51,9.45,4.79,38.68,70.47,121.05,0.00,2.00,34.14,148.57,11.00,2.00,0.00,0.15,23.80
35.00,0.31,12.55,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,3.70,10.24,0.00,5.60,17.82,71.62,3.30,4.00,8.20,4.20,16.78,9.50,10.00,13.66,1.40,2.16,15.50,53.42,2.10,25.50,8.00,18.05,17.47,17.07,3.62,0.60,19.51,19.51,19.51,1.20,123.77,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.76,7.88,19.00,0.00,0.00,0.08,1.00,74.96,81.51,9.45,4.79,15.16,67.60,118.78,0.00,2.00,12.00,46.13,11.00,1.00,0.00,0.09,14.85
36.00,0.05,12.63,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,1.32,10.24,0.00,5.60,17.80,69.98,3.30,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.47,15.22,51.33,2.10,25.70,8.00,18.05,4.81,17.07,0.94,0.60,19.51,19.51,19.51,1.20,122.90,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.50,7.74,19.00,0.00,0.00,0.04,1.00,74.96,81.51,9.45,4.79,4.23,65.13,116.14,0.00,2.00,3.35,11.19,11.00,0.00,0.00,0.04,7.82
37.00,0.00,12.59,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.13,10.24,0.00,5.60,17.00,67.17,6.90,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.01,14.87,49.09,2.10,25.90,8.00,18.05,0.20,17.07,0.03,0.60,19.51,19.51,19.51,1.20,118.75,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.29,7.45,19.00,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.13,65.70,110.61,0.00,2.00,0.13,0.82,11.00,0.00,0.00,0.00,0.78
38.00,0.00,12.59,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.94,63.95,8.10,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.00,14.50,46.81,2.10,26.10,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,113.52,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.09,7.11,18.90,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.00,67.30,104.11,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.39
39.00,0.00,12.38,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.54,57.47,8.10,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.00,14.19,43.97,2.10,26.40,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,102.72,7.50,19.51,6.00,10.80,6.99,4.20,2.40,4.62,6.76,18.90,0.00,0.00,0.00,1.00,53.21,60.32,6.44,2.95,0.00,65.02,92.77,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
40.00,0.00,11.92,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.36,49.90,8.10,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.00,13.91,40.95,2.10,26.30,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,90.06,7.50,19.51,6.00,10.80,6.99,4.20,2.40,4.07,6.42,18.90,0.00,0.00,0.00,1.00,53.21,60.32,6.44,2.95,0.00,61.45,79.81,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
41.00,0.00,11.23,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.11,44.38,8.10,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.00,13.22,38.81,2.10,26.40,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,76.89,7.50,19.51,6.00,10.80,6.99,4.20,2.40,3.27,5.61,18.90,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.00,59.08,66.96,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
42.00,0.00,11.24,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,17.16,39.54,8.10,4.00,15.41,4.20,16.78,9.50,10.00,13.66,1.40,0.00,12.38,36.97,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,63.54,7.50,19.51,6.00,10.80,6.99,4.20,2.40,2.38,4.65,18.90,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.00,57.12,54.14,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
