"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,62.93,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,62.98,7.17,3.85,123.01,44.66,85.02,46.81,86.44,0.00,6.88,66.89,0.00,6.39,0.00,41.30,3.90,10.55,0.00,0.00,20.73,65.84,58.73,20.73,132.21,196.19,132.24,2.63,0.00,62.18,25.26,43.26,41.03,13.50,13.49,13.49,30.00,20.73,0.00,80.00,107.95,20.34,6.87,6.22,19.20,4.83
2.00,56.26,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,42.90,85.02,46.81,86.44,0.00,6.88,66.89,0.00,6.39,0.00,34.00,3.90,8.87,0.00,0.00,20.73,62.13,62.88,20.73,181.75,196.19,0.00,0.00,0.00,75.00,0.00,46.83,41.03,0.00,0.00,13.59,29.55,20.73,0.00,80.00,91.30,20.34,6.87,6.22,19.20,4.83
3.00,60.42,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,37.87,85.02,46.81,86.44,0.00,6.88,66.89,0.00,6.39,9.00,23.68,3.90,6.49,0.00,0.00,20.73,57.39,58.03,20.73,82.32,196.19,0.00,2.75,0.00,62.18,20.73,41.45,41.03,16.00,0.00,15.99,20.73,39.14,0.00,80.00,61.95,20.34,6.87,19.20,6.22,4.83
4.00,50.34,29.81,66.81,650.00,210.44,4.97,5.21,99.70,18.70,4.79,22.33,50.02,7.17,3.85,123.01,25.05,84.92,46.81,86.44,0.00,6.88,66.89,0.00,6.39,9.00,12.14,3.90,3.83,0.00,0.00,29.05,61.43,62.17,20.73,66.84,196.19,0.00,3.21,0.00,62.18,0.00,41.45,41.03,19.52,0.00,19.48,29.41,20.73,0.00,80.00,10.36,20.34,6.87,12.73,12.68,4.83
5.00,58.37,29.81,66.81,650.00,210.44,0.00,5.21,98.97,18.70,4.79,22.33,50.02,7.17,3.85,123.01,28.95,84.03,43.61,86.44,0.00,6.88,66.89,0.00,6.39,9.00,57.75,3.90,14.33,0.00,0.00,42.60,64.05,42.60,20.73,86.89,196.19,0.00,1.46,0.00,60.14,0.00,52.17,41.03,12.09,0.00,0.00,34.83,20.73,0.00,80.00,27.24,20.34,6.87,12.73,12.68,4.83
6.00,72.18,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,29.99,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,63.13,3.90,15.57,0.00,0.00,40.23,61.30,40.23,20.73,111.17,196.19,0.00,1.57,0.00,62.18,47.97,43.98,41.03,13.72,0.00,0.00,40.29,20.73,0.00,80.00,25.28,20.34,6.87,12.73,12.68,4.83
7.00,75.01,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,33.45,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,74.57,3.90,18.21,0.00,0.00,20.73,56.83,57.45,20.73,150.19,196.19,0.00,1.90,0.00,62.18,54.99,44.12,41.03,18.82,0.00,0.00,40.29,20.73,0.00,80.00,24.84,20.34,6.87,19.20,6.22,4.83
8.00,74.61,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,37.49,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.34,3.90,19.53,0.00,0.00,20.73,61.91,62.65,20.73,162.50,196.19,0.00,2.18,0.00,62.18,58.62,44.26,41.03,23.10,0.00,0.00,20.73,30.00,0.00,80.00,26.76,20.34,6.87,19.20,6.22,4.83
9.00,66.56,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,38.16,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,67.03,3.90,16.47,0.00,177.40,46.16,66.77,46.16,20.73,95.05,188.60,0.00,4.24,0.00,62.18,29.36,43.58,41.03,27.45,0.00,27.33,30.00,20.73,0.00,80.00,23.87,20.34,6.87,19.20,6.22,4.83
10.00,68.06,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,38.31,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,73.98,3.90,18.07,0.00,155.29,20.73,66.77,67.55,20.73,105.14,191.11,0.00,1.46,0.00,62.18,39.72,43.85,41.03,0.00,12.09,0.00,30.00,20.73,0.00,80.00,23.41,20.34,6.87,19.20,6.22,4.83
11.00,72.93,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,38.12,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,67.61,3.90,16.60,0.00,186.71,20.73,20.73,45.22,20.73,114.91,184.07,0.00,2.00,0.00,62.18,52.55,44.06,41.03,0.00,20.45,0.00,58.02,20.73,0.00,80.00,21.76,20.34,6.87,6.22,19.20,4.83
12.00,65.97,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,36.88,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,54.59,3.90,13.61,0.00,183.09,20.73,66.77,67.55,20.73,83.72,154.74,0.00,2.15,0.00,62.18,31.57,44.66,41.03,0.00,22.62,0.00,20.73,20.73,0.00,80.00,17.92,20.34,6.87,6.22,19.20,4.83
13.00,78.57,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,37.30,85.02,46.81,86.44,15.20,6.88,66.89,16.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,23.69,0.00,66.13,23.69,0.00,196.19,0.00,2.40,0.00,66.67,61.71,46.42,41.03,0.00,26.56,0.00,23.29,23.31,0.00,80.00,28.35,20.34,6.87,19.05,6.37,4.83
14.00,69.24,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,31.47,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,38.34,3.90,9.87,0.00,0.00,37.39,0.00,58.65,20.73,0.00,196.19,0.00,2.56,0.00,46.42,39.48,45.04,41.03,0.00,28.98,0.00,20.73,20.73,0.00,80.00,13.84,20.34,6.87,18.90,6.52,4.83
15.00,71.63,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,27.56,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,16.15,3.90,4.76,0.00,0.00,35.49,0.00,53.40,20.73,0.00,196.19,0.00,2.43,0.00,60.00,40.66,45.10,41.03,0.00,27.05,0.00,20.73,20.73,0.00,80.00,10.36,20.34,6.87,12.73,12.68,4.83
16.00,72.36,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,32.10,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,64.89,3.90,15.98,0.00,0.00,20.73,0.00,65.99,20.73,0.00,196.19,0.00,2.33,0.00,69.41,47.02,45.39,41.03,0.00,25.51,0.00,20.73,20.73,0.00,80.00,19.99,20.34,6.87,12.73,12.68,4.83
17.00,72.37,29.81,66.81,650.00,210.44,0.00,5.21,98.69,18.70,4.79,22.33,50.02,7.17,3.85,123.01,36.31,83.67,45.00,86.44,15.20,6.88,66.89,16.00,6.39,9.00,80.91,3.90,19.66,146.29,0.00,20.77,0.00,67.55,0.00,0.00,177.06,0.00,1.46,0.00,31.09,46.24,51.02,41.03,0.00,12.09,0.00,20.73,20.73,0.00,80.00,25.41,20.34,6.87,19.20,6.22,4.83
18.00,72.37,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,40.30,85.02,45.00,86.44,15.20,6.88,66.89,0.00,6.39,9.00,67.44,3.90,16.56,172.92,0.00,0.00,44.82,21.19,0.00,0.00,196.19,0.00,1.46,0.00,52.85,48.49,43.96,41.03,0.00,12.09,0.00,20.73,20.73,0.00,80.00,26.08,20.34,6.87,6.22,19.20,4.83
19.00,72.37,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,50.02,7.17,3.85,123.01,39.14,85.02,45.00,86.44,15.20,6.88,66.89,0.00,6.39,9.00,33.59,3.90,8.77,198.70,0.00,0.00,29.90,29.92,0.00,0.00,196.19,0.00,2.18,0.00,62.18,42.51,45.13,41.03,0.00,23.14,0.00,20.73,20.73,0.00,80.00,25.65,20.34,6.87,6.22,19.20,4.83
20.00,72.37,29.81,66.81,650.00,210.44,0.00,5.21,96.37,18.70,4.79,22.33,50.02,7.17,3.85,123.01,43.31,80.84,45.00,86.44,15.20,6.88,66.89,0.00,6.39,9.00,41.49,3.90,10.59,145.08,0.00,0.00,20.73,54.64,0.00,180.61,196.19,0.00,1.46,0.00,31.09,47.56,44.88,41.03,0.00,12.09,0.00,20.73,20.73,0.00,80.00,43.86,20.34,6.87,6.22,19.20,4.83
21.00,72.37,29.81,66.81,650.00,210.44,0.00,5.21,98.83,18.70,4.79,22.33,50.02,7.17,3.85,123.01,55.57,83.84,45.00,86.44,15.20,6.88,66.89,0.00,6.39,9.00,70.75,3.90,17.33,147.71,0.00,0.00,40.37,40.66,0.00,176.48,195.34,176.54,1.46,0.00,31.09,48.82,43.63,41.03,0.00,12.09,0.00,20.73,20.73,0.00,80.00,64.81,20.34,6.87,19.06,6.36,4.83
22.00,74.41,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,61.55,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.72,80.96,3.90,19.68,194.93,0.00,20.73,43.99,57.72,20.73,183.28,196.19,183.34,2.71,0.00,52.84,51.96,45.63,41.03,0.00,30.41,0.00,20.73,20.73,0.00,80.00,64.81,20.34,6.87,6.22,19.20,4.83
23.00,78.57,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,111.80,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.96,3.90,19.68,186.53,0.00,34.76,66.12,66.90,34.76,183.28,196.19,183.34,1.68,0.00,45.43,62.86,45.27,41.03,0.00,0.00,15.54,23.37,23.37,0.00,80.00,85.44,20.34,6.87,12.73,12.68,4.83
24.00,78.57,29.81,66.81,650.00,210.44,0.00,5.21,99.78,18.70,4.79,22.33,136.22,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.96,3.90,19.68,189.26,0.00,67.18,66.77,67.55,20.73,183.28,196.19,183.34,1.46,0.00,56.95,66.24,46.38,41.03,0.00,0.00,12.09,24.18,24.18,0.00,80.00,100.10,20.34,6.87,12.73,12.68,4.83
25.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,133.93,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,16.00,6.39,9.00,80.96,3.90,19.68,194.75,0.00,31.63,66.70,67.48,31.63,183.28,196.19,183.34,2.28,0.00,52.02,61.31,42.34,41.03,0.00,12.34,12.34,35.92,36.00,0.00,80.00,99.55,20.34,6.87,12.73,12.68,4.83
26.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,23.19,66.77,67.55,23.19,183.28,196.19,183.34,4.03,0.00,61.84,66.24,46.38,41.03,0.00,25.78,25.77,31.69,57.69,0.00,80.00,183.28,20.34,6.87,12.73,12.68,4.83
27.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,23.71,23.70,67.55,67.00,183.28,196.19,183.34,4.09,0.00,61.84,59.65,44.32,41.03,0.00,26.27,26.26,86.70,27.95,0.00,80.00,176.11,20.34,6.87,6.22,19.20,4.83
28.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,36.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,25.51,66.77,67.55,25.51,183.28,196.19,183.34,3.53,0.00,61.84,66.24,46.38,41.03,0.00,21.92,21.91,86.70,25.31,0.00,80.00,182.64,20.34,6.87,12.73,12.68,4.83
29.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,16.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,22.85,66.77,67.55,32.75,183.28,196.19,183.34,1.46,74.55,61.84,63.91,44.22,41.03,0.00,0.00,12.09,86.70,20.73,0.00,80.00,119.38,20.34,6.87,12.73,12.68,4.83
30.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,28.74,66.77,67.55,20.73,183.28,196.19,183.34,3.59,74.55,75.93,63.33,44.80,41.03,22.44,0.00,22.37,48.81,49.07,0.00,80.00,113.42,20.34,6.87,19.20,6.22,4.83
31.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,67.18,66.77,67.55,20.73,183.28,196.19,183.34,4.05,71.28,63.99,60.36,42.96,41.03,26.03,0.00,25.92,29.96,29.99,0.00,80.00,104.70,20.34,6.87,6.37,19.04,4.83
32.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,9.00,80.96,3.90,19.68,0.00,0.00,38.56,66.77,67.55,24.79,183.28,196.19,183.34,2.93,74.55,61.84,66.24,46.38,41.03,17.32,0.00,17.30,47.20,47.43,0.00,80.00,115.10,20.34,6.87,12.73,12.68,4.83
33.00,78.57,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,141.62,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,0.00,80.96,3.90,19.68,0.00,0.00,26.00,66.77,67.55,26.00,183.28,196.19,183.34,1.08,74.55,0.00,63.94,44.51,41.03,0.00,0.00,16.58,47.59,25.53,0.00,80.00,91.74,20.34,6.87,6.37,19.04,4.83
34.00,75.78,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,92.55,7.17,3.85,123.01,55.57,85.02,46.81,86.44,15.20,6.88,66.89,0.00,6.39,0.00,80.96,3.90,19.68,0.00,0.00,60.64,60.27,20.73,20.73,183.28,196.19,183.34,0.00,67.36,0.00,55.27,45.81,41.03,0.00,0.00,0.00,20.73,20.73,0.00,80.00,67.53,20.34,6.87,12.73,12.68,4.83
35.00,75.34,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,81.50,7.17,3.85,123.01,55.57,85.02,45.00,86.44,15.20,6.88,66.89,0.00,6.39,0.00,77.11,3.90,18.79,0.00,0.00,22.79,31.03,22.52,31.05,183.28,196.19,183.34,0.00,67.36,0.00,53.90,41.26,41.03,0.00,0.00,0.00,58.02,20.73,0.00,80.00,61.43,20.34,6.87,12.73,12.68,4.83
36.00,72.42,29.81,66.81,650.00,210.44,4.97,5.21,99.78,18.70,4.79,22.33,80.72,7.17,3.85,123.01,55.57,85.02,45.00,86.44,15.20,6.88,66.89,0.00,6.39,0.00,12.68,3.90,3.96,0.00,0.00,53.41,41.16,20.73,20.73,168.34,196.19,168.40,0.00,67.36,0.00,42.34,50.22,41.03,0.00,0.00,0.00,20.73,20.73,0.00,80.00,43.04,20.34,6.87,12.73,12.68,4.83
