"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.71,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.93,23.86,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.65,16.20,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,35.33,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,19.00,2.00,2.00,12.81,25.51,1.16,2.17,0.00,6.57,30.58,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
2.00,0.00,23.81,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.79,23.57,8.02,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.46,15.27,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,26.23,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.79,24.34,1.12,2.09,0.00,6.21,21.05,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
3.00,0.00,23.84,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.72,22.66,8.03,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.23,14.01,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,17.43,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.94,23.32,1.06,1.96,0.00,6.76,12.39,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
4.00,0.00,23.90,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.90,21.74,8.02,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,6.95,12.56,3.97,24.60,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,10.21,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.94,22.25,0.94,1.65,0.00,6.80,7.59,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
5.00,0.00,23.70,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.07,20.81,8.02,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,6.67,10.60,3.97,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,3.23,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.77,21.09,0.85,1.35,0.00,5.65,3.16,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
6.00,0.00,23.93,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.22,19.33,8.00,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,6.40,8.92,3.97,24.80,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,0.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.54,20.23,0.80,1.08,0.00,4.66,1.31,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
7.00,0.00,23.76,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.32,16.24,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,6.07,8.24,3.97,24.30,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,0.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,11.43,20.38,0.77,0.84,0.00,4.61,0.75,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
8.00,0.00,23.93,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.24,13.70,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,5.68,8.00,3.97,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,0.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.18,18.90,2.00,2.00,11.24,20.35,0.80,0.73,0.00,5.50,0.38,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
9.00,0.00,23.96,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.21,12.57,8.00,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,5.29,8.47,3.97,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,0.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.18,18.90,2.00,2.00,10.51,19.47,0.78,0.62,0.00,8.18,0.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
10.00,0.00,23.84,0.00,6.00,4.20,7.10,14.09,20.21,1.00,0.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.27,11.59,8.00,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,4.90,8.69,3.97,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.00,19.00,19.00,2.40,0.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.18,0.68,18.90,2.00,2.00,9.24,17.74,0.61,0.54,0.00,9.97,0.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
