"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,18.83,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,9.87,29.35,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,12.70,27.74,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,2.26,1.81,18.00,0.00,0.00,0.00,1.00,32.37,52.56,0.61,0.68,0.00,62.52,4.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,18.83,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,9.87,29.35,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,12.70,27.74,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,2.26,1.81,18.00,0.00,0.00,0.00,1.00,32.37,52.56,0.61,0.68,0.00,62.52,3.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,18.91,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,10.04,29.81,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,12.18,26.35,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,5.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,2.30,1.87,18.00,0.00,0.00,0.00,1.00,29.83,48.62,0.50,0.52,0.00,58.89,2.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,19.10,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,10.62,32.13,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.49,25.02,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,5.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,2.21,1.69,18.00,0.00,0.00,0.00,1.00,26.58,45.36,0.45,0.46,0.00,53.76,2.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,19.04,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,11.24,34.11,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,10.99,24.20,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,4.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,2.08,1.50,18.00,0.00,0.00,0.00,1.00,23.59,41.56,0.40,0.40,0.00,49.92,1.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,19.22,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,11.97,35.08,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.03,24.92,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,3.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,1.86,1.28,18.00,0.00,0.00,0.00,1.00,21.41,36.15,0.33,0.31,0.00,49.96,1.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,19.20,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,12.55,35.83,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.11,25.43,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,3.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,1.69,1.11,18.00,0.00,0.00,0.00,1.00,19.27,31.80,0.28,0.25,0.00,50.24,1.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,19.17,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,12.70,35.95,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.32,25.30,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,3.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,1.70,1.11,18.00,0.00,0.00,0.00,1.00,17.23,30.60,0.28,0.25,0.00,51.23,1.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,19.18,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,12.99,35.21,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.49,25.20,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,3.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,1.64,1.09,18.00,0.00,0.00,0.00,1.00,15.30,29.15,0.28,0.25,0.00,52.27,2.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,19.24,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.60,13.72,31.94,8.00,3.30,3.40,2.50,18.45,17.09,9.00,11.65,1.40,0.00,11.50,25.19,2.80,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,4.00,12.82,16.50,5.00,10.80,7.75,14.56,2.40,1.42,0.98,18.00,0.00,0.00,0.00,1.00,13.68,26.93,0.27,0.25,0.00,53.45,2.00,0.00,2.00,0.00,0.00,11.00,0.00
