"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,19.00,14.92,80.18,5.13,2.82,133.33,112.36,79.98,0.00,35.37,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,61.17,0.00,77.67,184.23,0.00,0.00,76.30,45.86,40.64,32.76,0.00,0.00,0.00,0.00,43.69,108.76,0.00,0.00
2.00,62.08,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,19.00,14.92,80.18,5.13,2.82,133.33,112.36,79.98,0.00,34.02,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,61.17,0.00,76.60,160.93,0.00,0.00,76.30,43.81,26.60,32.76,0.00,0.00,0.00,0.00,28.83,108.76,0.00,0.00
3.00,62.06,29.95,67.13,635.88,206.86,3.76,0.00,87.30,17.56,0.45,19.00,14.92,80.18,5.13,2.82,133.33,112.36,77.56,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.22,4.43,19.71,0.00,0.00,0.00,67.10,67.88,67.33,71.40,74.97,71.40,0.00,0.00,76.30,42.49,24.62,32.76,0.00,0.00,0.00,0.00,85.00,49.54,0.00,0.00
4.00,61.61,29.95,67.13,635.88,206.86,3.76,0.00,87.54,17.56,0.45,19.00,14.92,75.95,5.13,2.82,133.33,112.36,77.85,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,83.10,4.43,19.22,0.00,0.00,0.00,67.10,67.88,67.33,67.77,73.80,67.77,0.00,0.00,76.30,41.06,22.93,32.76,0.00,0.00,0.00,0.00,37.86,96.67,0.00,0.00
5.00,66.89,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,19.00,14.92,83.16,5.13,2.82,133.33,112.36,79.98,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,0.00,67.88,67.33,0.00,75.44,167.60,0.00,0.00,76.30,47.19,32.57,32.76,0.00,0.00,0.00,0.00,26.21,108.76,0.00,0.00
6.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.25,17.56,0.45,19.00,14.92,81.45,5.13,2.82,133.33,112.36,79.93,0.00,18.56,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,81.43,4.43,18.84,0.00,0.00,0.00,0.00,46.27,61.13,0.00,75.34,149.89,0.00,0.00,76.30,50.15,38.86,32.76,0.00,0.00,0.00,0.00,85.00,71.01,0.00,0.00
7.00,63.09,29.95,67.13,635.88,206.86,3.76,0.00,86.79,17.56,0.45,19.00,14.92,80.18,5.13,2.82,133.33,112.36,76.94,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,68.83,4.43,15.92,0.00,0.00,0.00,0.00,67.88,67.33,0.00,75.57,106.92,0.00,0.00,76.30,44.55,27.80,32.76,0.00,0.00,0.00,0.00,25.00,108.76,0.00,0.00
8.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,80.49,17.56,0.45,19.00,14.92,77.56,5.13,2.82,133.33,112.36,69.27,0.00,33.11,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,63.15,4.43,14.61,0.00,0.00,0.00,0.00,65.69,37.29,0.00,77.05,77.33,0.00,0.00,76.30,47.08,43.28,32.76,0.00,0.00,0.00,0.00,64.62,81.25,0.00,0.00
9.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,82.05,17.56,0.45,19.00,14.92,76.02,5.13,2.82,133.33,112.36,71.17,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,61.81,4.43,14.30,0.00,0.00,0.00,0.00,34.14,67.33,0.00,75.02,77.37,0.00,0.00,76.30,46.54,46.20,32.76,0.00,0.00,0.00,0.00,72.65,95.47,0.00,0.00
10.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,81.88,17.56,0.45,19.00,14.92,79.00,5.13,2.82,133.33,112.36,70.96,0.00,33.71,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,66.96,4.43,15.49,0.00,0.00,0.00,0.00,65.11,47.11,0.00,79.81,78.77,0.00,0.00,76.30,47.50,44.42,32.76,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
