"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,71.74,29.69,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,12.32,67.77,7.56,4.15,163.91,111.45,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,0.00,3.45,0.00,0.00,166.86,0.00,67.10,27.32,27.32,117.57,122.12,117.59,5.56,74.91,76.30,44.93,45.90,42.67,25.10,25.00,25.00,85.00,85.00,65.01,64.99,146.00
2.00,71.74,29.69,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,12.26,67.15,7.56,4.15,163.91,111.73,95.70,22.12,35.37,145.13,0.00,1.97,6.88,87.69,0.00,9.00,54.17,3.45,12.53,0.00,0.00,0.00,67.10,28.51,28.51,118.88,123.39,118.90,5.67,74.91,76.30,45.14,45.69,42.67,25.66,25.56,25.56,85.00,85.00,65.01,64.99,146.00
3.00,71.74,29.69,67.13,631.56,205.46,7.51,7.88,87.86,18.44,2.23,20.89,12.20,66.52,7.56,4.15,163.91,108.58,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,4.64,3.45,0.00,162.94,0.00,0.00,67.10,23.30,23.30,102.42,107.46,102.43,4.21,74.91,76.30,44.93,45.90,42.67,0.00,27.18,27.18,85.00,85.00,65.01,64.99,146.00
4.00,71.74,29.69,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,12.49,68.73,7.56,4.15,163.91,108.60,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,4.64,3.45,0.00,168.50,0.00,0.00,67.10,24.05,24.05,0.00,173.10,169.00,4.72,74.91,76.30,44.93,45.90,42.67,20.78,20.73,20.73,85.00,85.00,65.01,64.99,146.00
5.00,60.74,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,13.75,75.29,7.56,4.15,163.91,112.36,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,50.13,3.45,11.59,171.62,0.00,0.00,67.10,67.88,67.33,109.51,114.30,109.53,4.66,74.91,76.30,27.67,40.13,42.67,30.67,0.00,30.55,85.00,87.27,65.01,64.99,146.00
6.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,14.42,78.64,7.56,4.15,163.91,112.36,95.70,22.12,35.37,145.13,0.00,1.97,6.88,87.69,0.00,9.00,50.83,3.45,11.76,172.14,0.00,0.00,0.00,67.88,27.27,113.97,123.08,113.99,5.60,74.91,76.30,39.69,50.48,42.67,25.32,25.22,25.22,87.12,87.27,65.01,64.99,146.00
7.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,14.92,81.71,7.56,4.15,163.91,112.36,95.70,22.12,34.04,145.13,0.00,1.97,6.88,87.69,0.00,9.00,52.27,3.45,12.09,173.84,0.00,0.00,67.10,26.80,20.62,126.77,131.11,126.80,5.67,74.91,76.30,48.49,41.42,42.67,25.67,25.57,25.56,85.00,85.00,65.01,64.99,146.00
8.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,14.92,81.71,7.56,4.15,163.91,112.36,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,66.24,3.45,15.32,178.71,0.00,0.00,66.72,22.90,22.90,184.17,197.14,0.00,5.67,74.91,76.30,46.25,46.19,42.67,25.67,25.57,25.56,85.00,85.00,65.01,64.99,146.00
9.00,65.25,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,14.92,81.71,7.56,4.15,163.91,112.36,95.70,22.12,31.34,145.13,0.00,1.97,6.88,87.69,0.00,9.00,65.60,3.45,15.17,175.74,0.00,0.00,67.10,67.88,67.33,183.08,196.05,183.15,5.46,74.91,76.30,35.39,43.84,42.67,24.57,24.48,24.47,85.00,85.00,65.01,64.99,146.00
10.00,74.06,29.95,67.13,635.03,206.59,7.51,7.88,87.86,18.44,2.23,20.89,14.92,81.71,7.56,4.15,163.91,112.36,95.70,22.12,32.88,145.13,0.00,1.97,6.88,87.69,0.00,9.00,78.36,3.45,18.13,180.40,0.00,0.00,64.11,21.64,21.64,184.17,197.14,184.23,5.40,74.91,76.30,46.49,46.34,42.67,24.28,24.19,24.19,85.00,85.00,65.01,64.99,146.00
