"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,16.98,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,8.81,26.65,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,14.32,38.19,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,24.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,2.62,3.76,18.00,0.00,0.00,0.00,1.00,41.27,65.51,1.19,1.62,0.00,54.37,17.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,16.98,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,8.81,26.65,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,14.32,38.19,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,20.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,2.62,3.76,18.00,0.00,0.00,0.00,1.00,41.27,65.51,1.19,1.62,0.00,51.95,14.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,16.82,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,9.09,25.92,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,13.81,36.71,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,17.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,2.95,4.24,18.00,0.00,0.00,0.00,1.00,35.66,63.19,1.05,1.47,0.00,49.64,11.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,17.68,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,9.94,23.70,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,13.41,34.97,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,14.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.00,4.40,18.00,0.00,0.00,0.00,1.00,32.01,61.19,0.96,1.46,0.00,47.34,10.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,17.95,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,10.69,21.50,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,13.06,33.53,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,12.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.05,4.54,18.00,0.00,0.00,0.00,1.00,29.10,58.51,0.86,1.41,0.00,45.76,8.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,18.06,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,11.10,19.38,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,12.85,32.99,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,11.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.08,4.61,18.00,0.00,0.00,0.00,1.00,28.38,53.84,0.74,1.20,0.00,44.18,7.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,18.16,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,11.55,17.69,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,12.59,32.01,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,11.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.07,4.66,18.00,0.00,0.00,0.00,1.00,27.74,49.59,0.62,0.98,0.00,42.93,6.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,18.44,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,12.07,17.29,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,12.14,29.70,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,2.93,4.64,18.00,0.00,0.00,0.00,1.00,27.31,46.64,0.50,0.72,0.00,41.67,6.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,18.80,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,12.74,17.08,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,11.72,27.73,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,2.94,4.73,18.00,0.00,0.00,0.00,1.00,26.52,43.63,0.39,0.52,0.00,40.90,7.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,18.79,0.00,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,13.85,17.42,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.00,11.37,26.81,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.41,5.16,18.00,0.00,0.00,0.00,1.00,24.69,40.45,0.32,0.47,0.00,40.12,9.00,0.00,2.00,0.00,0.00,11.00,0.00
11.00,0.04,18.88,0.35,14.00,0.00,7.60,6.40,8.30,2.60,0.40,3.50,20.00,0.03,0.53,17.48,0.00,6.80,14.83,17.62,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,0.13,11.05,26.05,3.40,27.00,19.42,17.96,14.68,17.96,3.43,0.60,19.42,19.42,19.42,2.40,10.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.79,5.50,18.00,0.00,0.00,0.00,1.00,23.48,37.45,0.28,0.43,17.23,41.39,9.00,0.00,2.00,1.36,14.19,11.00,37.00
12.00,0.25,18.99,1.47,14.00,0.00,7.60,6.40,8.30,2.65,0.40,3.50,20.00,0.24,2.65,17.48,0.00,6.80,15.40,17.40,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,2.08,10.82,25.75,3.40,27.00,19.42,17.96,56.88,17.96,13.34,0.60,19.42,19.42,19.42,2.40,10.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.85,5.58,18.00,0.00,0.00,0.00,1.00,24.16,34.93,0.28,0.42,49.92,42.66,8.00,0.00,2.00,9.66,55.34,11.00,75.00
13.00,1.13,19.03,2.61,14.00,0.00,7.60,6.40,8.30,2.65,0.40,3.50,20.00,0.92,6.08,17.48,0.00,6.80,15.93,17.57,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,5.94,10.81,25.95,3.40,27.00,19.42,17.96,101.70,17.96,24.38,0.60,19.42,19.42,19.42,2.40,11.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.92,5.69,18.00,0.00,0.00,0.03,1.00,24.64,32.75,0.28,0.41,77.93,45.11,8.00,0.00,2.00,30.15,111.87,11.00,128.00
14.00,3.03,18.94,4.56,14.00,0.00,7.60,6.40,8.30,2.65,0.40,3.50,20.00,3.02,10.93,17.48,0.00,6.80,16.29,18.91,8.00,3.80,3.40,2.50,18.45,18.25,11.65,15.53,1.45,10.09,11.45,27.63,3.40,27.00,19.42,17.96,135.38,17.96,31.76,0.60,19.42,19.42,19.42,2.40,13.00,12.82,19.42,6.00,10.80,8.30,12.62,2.40,3.98,5.86,18.00,0.00,0.00,0.06,1.00,24.52,31.58,0.28,0.42,95.93,47.56,9.00,0.00,2.00,52.07,180.82,11.00,180.00
