"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,9.69,63.66,5.13,2.82,163.91,74.44,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,19.17,144.33,0.00,40.18,39.89,54.20,40.18,0.00,177.32,0.00,5.67,0.00,0.00,35.28,46.90,38.09,30.67,30.56,30.55,20.62,20.62,0.00,0.00,116.82
2.00,61.81,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,80.47,5.13,2.82,163.91,76.36,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,14.08,144.33,0.00,0.00,64.37,52.13,20.62,0.00,158.76,0.00,5.67,0.00,67.01,23.30,42.39,38.09,30.67,30.56,30.55,20.62,20.62,0.00,0.00,124.10
3.00,69.22,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,81.71,5.13,2.82,163.91,78.51,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,11.06,144.33,0.00,0.00,46.80,20.62,47.51,0.00,180.95,0.00,5.67,0.00,67.01,37.16,47.30,38.09,30.67,30.56,30.55,20.62,20.62,0.00,0.00,132.15
4.00,66.61,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,84.10,5.13,2.82,163.91,79.92,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,12.13,144.33,0.00,0.00,60.35,41.79,20.62,0.00,187.55,66.49,5.67,67.01,30.93,31.82,46.02,38.09,30.67,30.56,30.55,20.62,26.80,0.00,0.00,136.88
5.00,71.74,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,84.83,5.13,2.82,163.91,79.51,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,13.03,144.33,0.00,0.00,62.50,0.00,44.89,0.00,190.33,66.92,5.67,70.44,43.38,43.89,48.21,38.09,30.67,30.56,30.55,20.62,20.62,32.78,0.00,135.94
6.00,70.33,29.69,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,78.95,5.13,2.82,163.91,69.99,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,12.69,144.33,0.00,0.00,63.71,0.00,47.89,0.00,171.91,66.49,5.67,68.62,33.12,42.49,48.31,38.09,30.67,30.56,30.55,26.80,26.80,20.77,0.00,119.21
7.00,63.55,14.80,67.13,635.03,206.59,7.51,7.88,101.33,16.68,0.00,19.99,14.92,78.95,5.13,2.82,163.91,72.15,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,10.97,144.33,0.00,0.00,63.94,20.62,47.35,0.00,134.11,0.00,5.67,67.01,30.93,26.14,43.96,38.09,30.67,30.56,30.55,20.62,20.62,82.95,0.00,82.31
8.00,62.84,14.80,67.13,633.33,206.03,7.51,7.88,101.33,16.68,0.00,19.99,14.42,78.95,5.13,2.82,163.91,62.77,84.00,22.12,15.67,140.00,0.00,1.97,6.88,87.69,6.39,9.98,47.44,3.45,10.97,144.33,0.00,0.00,66.90,0.00,67.12,0.00,80.41,0.00,5.67,67.01,0.00,22.03,41.47,38.09,30.67,30.56,30.55,26.80,26.80,101.54,0.00,32.83
9.00,71.74,14.80,67.13,635.03,206.59,7.51,7.88,88.96,16.68,0.00,19.99,9.94,65.09,5.13,2.82,163.91,69.81,68.95,22.12,15.67,140.00,0.00,1.97,6.88,87.69,0.00,9.98,47.44,3.45,10.97,162.37,0.00,0.00,34.29,22.28,39.98,0.00,126.01,0.00,5.67,74.91,0.00,47.85,47.78,38.09,30.67,30.56,30.55,22.92,65.75,97.20,25.54,65.03
10.00,71.74,14.80,67.13,635.03,206.59,7.51,7.88,88.96,16.68,0.00,19.99,9.94,55.21,5.13,2.82,163.91,70.41,68.95,22.12,18.00,140.00,0.00,1.97,6.88,87.69,0.00,9.98,47.44,3.45,10.97,170.20,0.00,0.00,64.63,26.80,26.80,0.00,0.00,0.00,5.67,74.91,0.00,39.36,46.66,38.09,30.67,30.56,30.55,20.62,76.14,100.99,21.76,64.66
