"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,58.37,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,58.37,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,48.04,10.52,17.40,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,141.16,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,52.37,63.22,52.63,52.24,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,52.08,51.80,63.73,51.96,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,50.19,67.05,50.43,50.08,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,140.30,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,46.86,62.90,47.05,46.77,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,48.55,63.00,48.76,48.45,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,16.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,49.09,48.85,49.31,63.18,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,60.49,0.00,64.63,60.32,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
11.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,48.27,48.05,48.48,63.13,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
12.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,48.37,62.99,48.57,48.27,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
13.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,0.00,0.00,66.94,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
14.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,130.60,5.13,2.82,164.07,112.47,132.84,45.00,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,0.00,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,76.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
15.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,0.00,0.00,67.22,66.67,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
16.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,139.26,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,0.00,0.00,67.22,66.67,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
17.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,112.00,6.39,9.98,0.00,10.52,6.28,228.68,228.42,65.16,65.09,65.87,54.07,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
18.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,26.00,6.39,9.98,58.37,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
19.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,26.00,6.39,9.98,65.58,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
20.00,78.57,29.98,67.20,627.79,204.43,6.76,7.09,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,26.00,6.39,9.98,58.37,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,76.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
