"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,73.47,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,4.10,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,64.19,10.56,14.92,143.59,143.59,0.00,27.27,20.51,0.00,0.00,101.51,102.23,0.00,75.28,75.00,46.84,48.38,40.95,30.82,30.70,30.70,20.51,0.00,20.51,20.51,204.20,18.53,20.35
2.00,75.52,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,93.31,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,68.17,10.56,15.85,143.59,143.59,0.00,37.02,26.50,0.00,82.54,82.29,76.13,0.00,75.28,75.00,48.31,56.91,40.95,30.82,30.70,30.70,20.51,20.51,20.51,20.51,204.20,18.53,20.35
3.00,72.37,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,87.11,5.16,2.83,164.71,112.91,92.69,24.23,40.56,136.85,33.49,4.42,6.88,88.12,0.00,6.39,9.98,46.56,10.56,10.82,149.74,143.59,0.00,67.42,50.52,20.51,92.56,0.00,87.15,0.00,75.28,75.00,45.99,41.65,40.95,30.82,30.70,30.70,20.51,66.50,20.51,20.51,204.20,18.53,20.35
4.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,96.27,5.16,2.83,164.71,112.91,92.69,24.23,45.00,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,70.88,10.56,16.47,175.68,0.00,0.00,67.42,28.24,20.51,141.46,0.00,146.47,0.00,75.28,75.00,49.69,61.10,40.95,30.82,30.70,30.70,20.51,84.34,53.77,53.76,204.20,18.53,20.35
5.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,91.43,5.16,2.83,164.71,112.91,92.69,24.23,45.00,136.85,33.49,4.42,6.88,88.12,0.00,6.39,9.98,68.60,10.56,15.94,175.83,0.00,0.00,66.19,36.13,36.13,142.21,0.00,134.54,0.00,75.28,75.00,49.20,56.26,40.95,30.82,30.70,30.70,55.90,20.51,41.98,41.98,204.20,18.53,20.35
6.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,97.76,5.16,2.83,164.71,112.91,92.69,24.23,4.10,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,78.51,10.56,18.25,187.61,0.00,27.79,32.80,0.00,27.79,153.62,0.00,160.83,0.00,75.28,75.00,51.78,61.16,40.95,30.82,30.70,30.70,20.51,20.51,86.28,86.24,204.20,18.53,20.35
7.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,92.36,5.16,2.83,164.71,112.91,92.69,24.23,24.62,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,68.42,10.56,15.90,179.52,0.00,53.23,64.72,0.00,20.51,143.17,0.00,141.71,0.00,75.28,75.00,50.07,56.54,40.95,30.82,30.70,30.70,26.67,20.51,59.64,59.63,204.20,18.53,20.35
8.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,95.10,5.16,2.83,164.71,112.91,92.69,24.23,45.00,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,68.12,10.56,15.83,171.19,0.00,20.51,67.42,0.00,28.24,185.07,0.00,0.00,0.00,75.28,75.00,48.59,57.97,40.95,30.82,30.70,30.70,20.51,84.34,35.92,35.92,204.20,18.53,20.35
9.00,76.31,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,43.26,136.85,33.49,4.42,6.88,88.12,0.00,6.39,9.98,47.98,10.56,11.15,162.50,0.00,20.51,58.64,59.31,20.51,110.42,0.00,106.01,0.00,75.28,75.00,48.71,51.99,40.95,30.82,30.70,30.70,42.16,42.16,26.02,26.02,204.20,18.53,20.35
10.00,78.09,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,40.64,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,54.43,10.56,12.65,164.98,0.00,20.51,67.37,0.00,50.58,176.59,0.00,0.00,0.00,75.28,75.00,48.73,58.17,40.95,30.82,30.70,30.70,20.51,60.26,40.93,40.93,204.20,18.53,20.35
11.00,72.21,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,93.33,5.16,2.83,155.00,112.91,92.69,24.23,40.26,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,42.84,10.56,9.96,152.78,0.00,50.52,67.42,0.00,20.51,80.35,0.00,0.00,0.00,75.28,67.32,46.48,45.55,40.95,30.82,30.70,30.70,20.51,60.65,0.00,20.51,204.20,18.53,20.35
12.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,85.11,0.00,6.39,9.98,59.57,10.56,13.85,0.00,0.00,28.89,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,66.67,50.40,62.54,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
13.00,76.92,30.10,67.46,549.92,179.77,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,62.36,48.08,55.89,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
14.00,72.37,30.10,67.46,454.32,148.52,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,62.36,45.99,41.65,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
15.00,72.96,30.10,67.46,462.31,151.13,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,62.36,46.70,47.22,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
16.00,74.51,30.10,67.46,446.49,145.96,3.52,3.69,110.91,19.29,0.52,18.97,14.99,81.00,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,62.36,47.17,50.68,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
17.00,78.57,30.10,67.46,444.77,145.40,3.52,3.69,110.91,19.29,0.52,18.97,14.99,83.21,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,62.36,48.96,59.17,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
18.00,78.57,30.10,67.46,463.99,151.68,3.52,3.69,110.91,19.29,0.52,18.97,14.99,81.40,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,62.36,50.40,62.54,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
19.00,78.57,30.10,67.46,398.40,130.24,3.52,3.69,110.91,19.29,0.52,18.97,14.99,67.86,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,163.66,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,62.36,47.96,55.36,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
20.00,78.57,30.10,67.46,413.99,135.33,3.52,3.69,110.91,19.29,0.52,18.97,14.99,60.18,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,174.74,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,62.36,48.95,59.18,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
21.00,78.57,30.10,67.46,427.22,139.66,3.52,3.69,110.91,19.29,0.52,18.97,14.99,57.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,183.26,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,71.50,62.36,50.40,62.54,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
22.00,77.47,30.10,67.46,371.63,121.49,3.52,3.69,110.91,19.29,0.52,18.97,14.99,48.82,5.16,2.83,155.00,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,165.71,0.00,67.42,20.51,20.51,0.00,0.00,0.00,0.00,66.67,66.67,48.34,57.01,40.95,30.82,30.70,30.70,57.21,20.51,0.00,0.00,204.20,18.53,20.35
23.00,72.60,30.10,67.46,346.87,113.39,3.52,3.69,110.91,19.29,0.52,18.97,14.99,46.18,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,181.45,20.51,67.42,68.21,48.98,0.00,0.00,0.00,0.00,66.67,66.67,46.05,42.17,40.95,30.82,30.70,30.70,20.51,56.98,0.00,0.00,204.20,18.53,20.35
24.00,78.57,30.10,67.46,554.18,181.16,3.52,3.69,110.91,19.29,0.52,18.97,14.99,62.24,5.16,2.83,155.00,112.91,92.96,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,85.48,10.56,19.87,0.00,0.00,20.51,0.00,30.19,0.00,0.00,0.00,0.00,0.00,75.28,53.66,49.60,60.89,40.95,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,18.53,20.35
25.00,78.57,30.10,67.46,549.38,179.59,3.52,3.69,110.91,19.29,0.52,18.97,14.99,59.06,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,85.11,0.00,6.39,9.98,85.48,10.56,19.87,0.00,0.00,20.51,0.00,30.19,0.00,0.00,0.00,0.00,0.00,75.28,53.66,49.62,60.95,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
26.00,78.57,30.10,67.46,385.39,125.99,3.52,3.69,110.91,19.29,0.52,18.97,14.99,38.68,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,75.22,10.56,17.48,203.54,0.00,36.05,0.00,20.51,0.00,0.00,0.00,0.00,0.00,74.16,53.66,48.96,59.17,40.95,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,18.53,20.35
27.00,78.57,30.10,67.46,371.11,121.32,3.52,3.69,110.91,19.29,0.52,18.97,14.99,35.23,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,68.72,10.56,15.97,199.65,0.00,20.51,0.00,30.19,0.00,0.00,0.00,0.00,0.00,66.67,53.66,48.95,59.18,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
28.00,72.37,30.10,67.46,311.55,101.85,3.52,3.69,110.91,19.29,0.52,18.97,14.99,34.92,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,35.37,10.56,8.22,182.33,0.00,26.67,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,57.19,46.53,45.91,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
29.00,72.37,30.10,67.46,300.38,98.20,3.52,3.69,110.91,19.29,0.52,18.97,14.99,38.95,5.16,2.83,155.00,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,25.37,10.56,5.90,173.74,0.00,67.83,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,68.47,46.96,40.68,40.95,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
30.00,72.37,30.10,67.46,320.19,104.67,3.52,3.69,110.91,19.29,0.52,18.97,14.99,48.66,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,85.11,0.00,6.39,9.98,32.07,10.56,7.45,179.33,0.00,20.51,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,63.39,42.47,51.90,40.95,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,18.53,20.35
31.00,72.37,30.10,67.46,326.13,106.61,3.52,3.69,110.91,19.29,0.52,18.97,14.99,63.62,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,85.11,0.00,6.39,9.98,29.97,10.56,6.97,179.91,0.00,20.51,0.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,57.19,46.31,44.21,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
32.00,72.37,30.10,67.46,335.78,109.77,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,30.67,10.56,7.13,177.47,0.00,26.67,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,57.19,46.54,45.90,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
33.00,78.25,30.10,67.46,460.11,150.41,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,85.11,0.00,6.39,9.98,46.25,10.56,10.75,0.00,0.00,26.67,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,57.19,48.76,58.55,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
34.00,76.41,30.10,67.46,516.66,168.90,3.52,3.69,110.91,19.29,0.52,18.97,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,85.11,0.00,6.39,9.98,55.80,10.56,12.97,178.63,0.00,20.51,0.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,57.19,47.85,54.82,40.95,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
35.00,78.57,30.10,67.46,526.25,172.03,3.52,3.69,110.91,19.29,0.52,18.97,14.99,113.39,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,194.36,0.00,32.80,0.00,68.21,0.00,0.00,0.00,0.00,0.00,69.94,66.67,50.40,62.54,40.95,30.82,30.70,30.70,20.51,20.51,0.00,57.49,204.20,18.53,20.35
36.00,78.05,30.10,67.46,536.14,175.27,3.52,3.69,110.91,19.29,0.52,18.97,14.99,142.08,5.16,2.83,164.71,112.91,92.69,24.23,18.00,136.85,33.49,4.42,6.88,88.12,0.00,6.39,9.98,75.12,10.56,17.46,183.26,0.00,50.50,66.66,67.45,20.51,0.00,0.00,0.00,0.00,66.67,66.67,48.41,53.60,40.95,30.82,30.70,30.70,20.51,69.74,20.51,20.51,204.20,18.53,20.35
37.00,78.57,30.10,67.46,594.78,194.44,3.52,3.69,110.91,19.29,0.52,18.97,14.99,143.00,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,222.82,0.00,48.98,67.42,68.21,20.51,176.59,0.00,0.00,0.00,68.30,66.67,48.95,59.18,40.95,30.82,30.70,30.70,56.98,20.51,85.09,85.06,204.20,18.53,20.35
38.00,78.57,30.10,67.46,581.87,190.22,3.52,3.69,110.91,19.29,0.52,18.97,14.99,143.00,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.05,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,229.57,0.00,48.98,67.42,68.21,20.51,117.02,117.82,113.20,0.00,72.44,66.67,48.95,59.18,40.95,30.82,30.70,30.70,20.51,56.98,69.48,69.46,204.20,18.53,20.35
39.00,78.57,30.10,67.46,605.33,197.88,3.52,3.69,110.91,19.29,0.52,18.97,14.99,143.00,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,229.57,0.00,67.83,67.42,47.86,47.86,122.48,129.96,122.50,0.00,75.28,75.00,48.95,59.18,40.95,30.82,30.70,30.70,37.01,37.01,102.44,102.40,204.20,18.53,20.35
40.00,78.57,30.10,67.46,616.77,201.63,3.52,3.69,110.91,19.29,0.52,18.97,14.99,143.00,5.16,2.83,164.71,112.91,92.69,24.23,0.00,136.85,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,229.57,0.00,48.67,67.19,67.97,48.67,126.90,134.88,126.93,0.00,75.28,67.32,49.14,58.99,40.95,30.82,30.70,30.70,56.00,20.90,106.50,106.45,204.20,18.53,20.35
41.00,78.57,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.97,14.99,143.00,5.16,2.83,164.71,112.91,92.69,24.23,0.00,137.24,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,229.57,0.00,67.83,67.42,68.21,27.71,136.60,145.85,136.64,0.00,75.28,75.00,50.39,62.55,40.95,30.82,30.70,30.70,37.36,37.36,110.80,110.76,204.20,18.53,20.35
