"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.93,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,5.10,18.10,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.80,16.60,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,35.00,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.90,2.30,18.00,0.00,1.00,15.00,14.00,0.51,0.92,0.00,25.10,35.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
2.00,0.00,23.74,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,3.90,16.70,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.90,16.10,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,32.00,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.90,2.20,18.00,0.00,1.00,12.00,13.00,0.47,0.84,0.00,24.50,32.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
3.00,0.00,23.69,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,2.80,14.90,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,4.00,15.50,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,24.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,3.00,2.20,18.00,0.00,1.00,11.00,12.00,0.46,0.80,0.00,24.00,29.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
4.00,0.00,23.96,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,1.80,13.00,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.80,14.70,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,14.10,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.80,1.90,18.00,0.00,1.00,9.00,11.00,0.48,0.77,0.00,23.70,25.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
5.00,0.00,23.81,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,1.00,11.00,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.50,13.70,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,9.00,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.60,1.60,18.00,0.00,1.00,5.00,10.00,0.44,0.62,0.00,23.90,18.10,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
6.00,0.00,23.80,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,0.80,9.80,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.50,12.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,4.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.50,1.60,18.00,0.00,1.00,4.00,9.00,0.38,0.41,0.00,23.20,12.40,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
7.00,0.00,23.73,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,0.80,9.00,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.60,11.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,3.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.60,1.70,18.00,0.00,1.00,3.00,8.00,0.35,0.38,0.00,19.90,10.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
8.00,0.00,23.87,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,0.90,8.40,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.60,11.60,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,2.70,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.50,1.80,18.00,0.00,1.00,3.25,6.00,0.33,0.40,0.00,16.90,7.70,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
9.00,0.00,23.72,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,0.90,8.00,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.60,11.70,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,2.40,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.40,1.80,18.00,0.00,1.00,2.25,5.00,0.29,0.36,0.00,14.30,6.90,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
10.00,0.00,23.75,0.00,0.00,4.20,0.00,13.00,19.14,3.55,0.40,3.40,4.00,0.00,0.00,17.49,0.00,9.00,1.00,7.20,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,3.60,11.50,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,1.50,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.40,1.80,18.00,0.00,1.00,1.25,2.00,0.24,0.29,0.00,11.80,5.40,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
