"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,7.73,18.24,7.95,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,4.91,9.68,18.05,0.00,0.00,19.81,31.66,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,8.29,8.91,24.88,2.30,26.80,19.51,18.05,74.48,18.05,20.30,0.60,19.51,19.51,19.51,2.40,7.08,12.00,17.56,4.00,10.80,8.61,11.90,2.40,0.97,0.73,17.00,0.00,0.00,0.06,1.00,19.63,31.62,0.75,1.18,59.03,42.63,7.07,0.00,2.00,71.59,58.40,0.00,40.40
2.00,9.99,18.42,9.86,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,7.86,12.51,18.05,0.00,0.00,19.80,30.32,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,10.29,8.97,26.27,2.30,26.80,19.51,18.05,74.48,18.05,22.80,0.60,19.51,19.51,19.51,2.40,7.90,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.05,0.83,17.00,0.00,0.00,0.09,1.00,22.99,34.97,0.96,1.52,59.03,45.26,6.43,0.10,2.00,72.17,85.00,0.00,82.10
3.00,11.82,18.59,11.53,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.20,14.64,18.05,0.00,0.00,19.70,31.15,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,12.66,9.00,26.90,2.30,26.70,19.51,18.05,75.00,18.05,25.08,0.60,19.51,19.51,19.51,2.40,7.63,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.43,1.08,17.00,0.00,0.00,0.44,1.00,26.61,38.60,1.27,1.90,59.03,48.62,7.62,0.20,2.00,71.21,120.00,0.00,102.60
4.00,13.34,18.83,13.02,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.33,15.86,18.05,0.00,0.00,19.56,32.86,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,13.81,9.36,29.03,2.30,26.60,19.51,18.05,95.00,18.05,27.51,0.60,19.51,19.51,19.51,2.40,8.04,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.91,1.37,17.00,0.00,0.00,0.59,1.00,29.97,41.95,1.62,2.30,59.03,52.06,10.47,0.20,2.00,73.22,170.00,0.00,110.30
5.00,14.77,18.14,14.34,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.79,16.62,18.05,0.00,0.00,19.17,37.33,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.47,10.15,32.84,2.30,26.40,19.51,18.05,112.00,18.05,29.52,0.60,19.51,19.51,19.51,2.40,10.55,12.00,17.56,4.00,10.80,8.61,11.90,2.40,2.49,1.91,17.00,0.00,0.00,0.74,1.00,32.56,44.47,2.01,2.93,65.00,56.16,18.35,0.30,2.00,75.69,190.00,0.00,119.00
6.00,16.03,18.09,15.51,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,11.62,16.97,18.05,0.00,0.00,18.69,42.18,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.79,10.90,36.35,2.30,26.30,19.51,18.05,120.00,18.05,30.70,0.60,19.51,19.51,19.51,2.40,13.90,12.00,17.56,4.00,10.80,8.61,11.90,2.40,3.10,2.54,17.00,0.00,0.00,0.83,1.00,35.29,46.10,2.41,3.65,80.00,60.14,25.35,0.30,2.00,76.40,200.00,0.00,134.00
7.00,17.09,17.44,16.48,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.50,20.00,13.26,17.16,18.05,0.00,0.00,18.42,48.24,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,15.01,11.52,39.00,2.30,26.20,19.51,18.05,126.02,18.05,31.43,0.60,19.51,19.51,19.51,2.40,19.75,12.00,17.56,4.00,10.80,8.61,11.90,2.40,4.26,4.30,17.00,0.00,0.00,0.90,1.00,41.30,49.68,2.69,4.17,85.00,61.90,29.75,0.30,2.00,76.86,215.00,0.00,142.30
8.00,17.65,16.10,16.83,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.50,20.00,13.62,17.10,18.05,0.00,0.00,18.22,53.91,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,15.03,12.06,41.54,2.30,26.20,19.51,18.05,124.50,18.05,31.17,0.60,19.51,19.51,19.51,2.40,26.42,12.00,17.56,4.00,10.80,8.61,11.90,2.40,5.60,6.44,17.00,0.00,0.00,0.92,1.00,47.31,53.26,2.92,4.63,90.00,63.91,34.44,0.40,2.00,76.96,235.10,0.00,133.90
9.00,17.66,16.63,16.61,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,12.38,16.82,18.05,0.00,0.00,18.78,58.45,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.81,12.37,43.72,2.30,26.20,19.51,18.05,113.39,18.05,29.85,0.60,19.51,19.51,19.51,2.40,35.61,12.00,17.56,4.00,10.80,8.61,11.90,2.40,7.13,8.23,17.00,0.00,0.00,0.91,1.00,50.04,54.89,3.10,4.99,89.46,67.12,40.02,0.40,2.00,77.03,236.40,0.00,131.50
10.00,17.58,15.56,16.38,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,10.45,16.59,18.05,0.00,0.00,19.61,62.16,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.68,12.69,45.73,2.30,26.10,19.51,18.05,116.13,18.05,28.91,0.60,19.51,19.51,19.51,2.40,46.57,12.00,17.56,4.00,10.80,8.61,11.71,2.40,8.72,9.91,17.00,0.00,0.00,0.93,1.00,53.48,57.38,3.26,5.31,85.03,69.94,48.34,0.40,2.00,77.72,237.30,0.00,130.10
