"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,22.85,5.13,2.82,163.91,62.42,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,52.38,3.45,12.12,190.94,0.00,55.44,55.15,42.17,42.17,141.59,151.56,141.63,5.67,68.42,32.78,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,0.00,89.57,123.09
2.00,60.22,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,17.32,5.13,2.82,163.91,63.75,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,57.05,3.45,13.20,191.96,0.00,61.04,47.51,35.24,0.00,143.92,154.21,143.97,5.67,0.00,75.00,0.00,66.47,43.97,30.67,30.56,30.55,59.00,59.07,0.00,0.00,121.17
3.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,15.46,5.13,2.82,163.91,78.26,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,51.49,3.45,11.91,194.12,0.00,57.93,0.00,22.39,57.78,136.81,146.13,136.85,5.67,0.00,75.00,0.00,66.47,43.97,30.67,30.56,30.55,57.66,57.73,0.00,0.00,108.51
4.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,19.65,5.13,2.82,163.91,76.76,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,48.54,3.45,11.23,193.47,0.00,0.00,0.00,66.49,65.94,134.56,143.57,134.59,5.67,0.00,75.00,0.00,66.47,43.97,30.67,30.56,30.55,56.53,56.59,58.51,0.00,110.58
5.00,60.57,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,24.02,5.13,2.82,163.91,82.76,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,55.43,3.45,12.82,198.93,0.00,0.00,60.70,61.42,20.62,136.24,145.48,136.28,5.67,68.47,32.86,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,59.42,0.00,112.63
6.00,63.67,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,29.04,5.13,2.82,163.91,83.91,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,62.44,3.45,14.44,204.87,0.00,33.37,33.33,33.41,33.35,153.73,157.87,153.78,5.67,0.00,0.00,0.00,66.47,43.97,30.67,30.56,30.55,62.81,62.90,20.62,0.00,114.45
7.00,60.22,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,45.72,5.13,2.82,163.91,86.30,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,61.35,3.45,14.19,203.30,0.00,20.62,0.00,61.84,61.33,148.72,159.62,148.77,5.67,0.00,76.30,0.00,66.47,43.97,30.67,30.56,30.55,60.02,60.09,83.61,0.00,118.09
8.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,81.71,5.13,2.82,163.91,87.81,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,63.16,3.45,14.61,201.76,0.00,0.00,44.06,44.24,44.12,159.78,171.83,159.84,5.67,70.50,44.37,0.00,66.47,43.97,30.67,30.56,30.55,60.63,60.70,44.06,44.06,125.42
9.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,81.71,5.13,2.82,163.91,89.07,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,218.17,0.00,46.09,39.06,27.21,25.74,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,69.75,69.73,146.00
10.00,60.22,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,81.71,5.13,2.82,163.91,98.39,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,228.46,0.00,28.39,58.17,40.97,28.39,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,65.08,65.17,79.87,79.84,146.00
11.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,84.68,5.13,2.82,163.91,108.31,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,228.46,0.00,22.11,60.08,60.82,22.11,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,66.30,66.40,96.80,96.76,146.00
12.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,93.47,15.81,2.23,24.50,14.92,104.65,5.13,2.82,163.91,112.36,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,159.43,159.42,21.97,56.27,37.89,21.97,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,52.08,52.12,57.54,57.54,146.00
13.00,60.22,29.95,67.13,635.03,206.59,7.51,7.88,93.47,15.81,2.23,24.50,14.92,108.77,5.13,2.82,163.91,112.36,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,165.20,165.17,22.01,56.37,56.93,22.01,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,82.52,82.48,146.00
