"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,131.31,5.67,3.11,163.91,112.36,88.38,39.84,18.00,183.78,25.41,1.97,6.88,87.69,6.39,0.00,85.48,9.64,19.77,144.33,144.33,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,28.01,28.70,69.91,30.67,30.56,30.55,34.79,34.80,110.26,110.22,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,142.31,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,25.41,1.97,6.88,87.69,6.39,0.00,85.48,9.64,19.77,0.00,220.39,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,49.85,62.67,69.91,30.67,30.56,30.55,34.91,34.91,110.26,110.22,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,141.39,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,25.41,1.97,6.88,87.69,6.39,0.00,85.48,9.64,19.77,220.39,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,38.57,44.75,69.91,30.67,30.56,30.55,34.76,34.77,110.26,110.22,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,140.23,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,25.41,1.97,6.88,87.69,6.39,0.00,85.48,9.64,19.77,220.39,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.69,46.85,69.91,30.67,30.56,30.55,35.05,35.06,110.26,110.22,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,123.74,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,25.41,1.97,6.88,87.69,6.39,0.00,85.48,9.64,19.77,0.00,209.85,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.08,45.70,69.91,30.67,30.56,30.55,34.52,34.52,110.26,110.22,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,109.42,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,25.41,1.97,6.88,87.69,6.39,0.00,79.78,9.64,18.45,0.00,187.41,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,38.89,45.35,69.91,30.67,30.56,30.55,34.52,34.52,110.26,110.22,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,103.92,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,13.33,1.97,6.88,87.69,6.39,0.00,75.60,9.64,17.49,181.60,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.26,46.04,69.91,30.67,30.56,30.55,34.52,34.52,110.26,110.22,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,80.00,5.67,3.11,163.91,112.36,88.38,39.84,35.37,183.78,13.33,1.97,6.88,87.69,6.39,0.00,32.30,9.64,7.47,153.11,0.00,22.09,61.97,58.90,22.09,184.17,0.00,184.23,0.00,74.91,76.30,35.57,39.41,69.91,30.67,30.56,30.55,34.52,34.52,83.50,83.47,203.20
9.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,72.52,5.67,3.11,163.91,112.36,88.38,39.84,22.57,183.78,13.33,1.97,6.88,87.69,6.39,0.00,27.52,9.64,6.36,145.72,0.00,67.50,22.81,0.00,22.82,184.17,0.00,184.23,0.00,74.91,76.30,38.38,44.40,69.91,30.67,30.56,30.55,34.52,34.52,54.56,54.55,203.20
10.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,34.06,9.94,74.28,5.67,3.11,163.91,112.36,88.38,39.84,18.00,183.78,13.33,1.97,6.88,87.69,6.39,0.00,4.64,9.64,0.00,150.98,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,43.24,53.32,69.91,30.67,30.56,30.55,34.37,34.38,0.00,0.00,203.20
