"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,14.11,11.33,14.85,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,18.50,17.57,17.56,0.00,0.00,18.54,48.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.41,21.64,72.53,2.10,28.12,13.66,18.05,141.26,18.05,37.43,0.60,19.51,19.51,19.51,2.40,117.80,11.22,9.80,3.50,10.80,6.83,7.50,2.40,7.01,7.28,18.00,0.00,0.00,0.00,1.23,85.50,82.80,5.90,9.67,109.93,93.30,124.20,0.20,2.00,80.00,252.23,11.00,203.64,23.00
12.00,12.50,11.27,13.60,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,18.67,17.37,17.56,0.00,0.00,18.96,50.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.29,21.56,72.26,2.10,28.12,13.66,18.05,140.76,18.05,36.82,0.60,19.51,19.51,19.51,2.40,119.80,11.22,9.80,3.50,10.80,6.83,7.50,2.40,8.74,9.24,18.00,0.00,0.00,0.00,1.23,84.90,82.10,5.89,9.66,108.25,93.20,126.00,0.20,2.00,79.98,248.28,11.00,202.66,23.00
13.00,11.10,11.20,11.93,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,18.31,17.09,17.56,0.00,0.00,19.37,52.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.07,21.73,72.46,2.10,28.12,13.66,18.05,139.76,18.05,35.63,0.60,19.51,19.51,19.51,2.40,121.00,11.22,9.80,3.50,10.80,6.83,7.50,2.40,9.71,10.40,18.00,0.00,0.00,0.00,1.23,84.30,82.10,5.77,9.40,105.54,92.30,126.70,0.10,2.00,79.83,239.05,11.00,199.69,23.00
14.00,9.68,11.79,10.21,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,17.30,16.84,17.56,0.00,0.00,19.79,60.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,14.73,21.99,72.82,2.10,28.12,13.66,18.05,135.87,12.55,33.92,0.60,19.51,19.51,19.51,2.40,122.10,11.22,9.80,3.50,10.80,6.83,7.50,2.40,10.43,11.30,18.00,0.00,0.00,0.00,1.23,83.70,82.10,5.61,9.06,102.16,91.50,127.60,0.10,2.00,79.43,229.27,11.00,191.59,23.00
15.00,7.60,11.80,8.53,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,15.80,16.20,17.56,0.00,0.00,20.20,62.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,13.75,22.03,72.79,2.10,28.12,13.66,18.05,131.28,18.05,32.02,0.60,19.51,19.51,19.51,2.40,123.40,11.22,9.80,3.50,10.80,6.83,7.50,2.40,10.84,11.83,18.00,0.00,0.00,0.00,1.23,81.90,80.70,5.48,8.86,96.72,91.10,128.70,0.10,2.00,77.58,226.60,11.00,173.11,23.00
16.00,4.92,11.42,5.86,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,13.71,14.88,17.56,0.00,0.00,20.62,63.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,12.37,22.00,72.64,2.10,28.12,13.66,18.05,117.15,18.05,28.18,0.60,19.51,19.51,19.51,2.40,124.20,11.22,9.80,3.50,10.80,6.83,7.50,2.40,11.15,12.24,18.00,0.00,0.00,0.00,1.23,80.20,79.30,5.37,8.71,88.87,90.30,128.60,0.10,2.00,68.38,244.36,11.00,142.72,23.00
17.00,2.51,11.57,3.68,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,5.89,12.21,17.56,0.00,0.00,20.94,64.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,9.82,21.51,71.51,2.10,28.12,13.66,18.05,85.79,18.05,20.28,0.60,19.51,19.51,19.51,2.40,123.60,11.22,9.80,3.50,10.80,6.83,7.50,2.40,10.88,11.88,18.00,0.00,0.00,0.00,1.23,78.80,77.90,5.19,8.44,70.00,88.60,125.00,0.10,2.00,49.95,225.63,11.00,90.29,23.00
18.00,0.97,11.77,1.95,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.38,8.00,17.56,0.00,0.00,20.98,64.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,4.74,20.86,70.05,2.10,28.12,13.66,18.05,43.75,18.05,11.04,0.60,19.51,19.51,19.51,2.40,122.70,11.22,9.80,3.50,10.80,6.83,7.50,2.40,10.42,11.26,18.00,0.00,0.00,0.00,1.23,77.00,76.60,4.99,8.14,38.72,86.70,121.20,0.00,2.00,23.36,79.09,11.00,33.25,23.00
19.00,0.22,11.46,0.49,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,3.42,17.56,0.00,0.00,21.02,64.00,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,0.98,20.26,67.97,2.10,28.12,13.66,18.05,13.57,18.05,3.90,0.60,19.51,19.51,19.51,2.40,121.10,11.22,9.80,3.50,10.80,6.83,7.50,2.40,10.10,10.77,18.00,0.00,0.00,0.09,1.23,74.90,76.70,4.55,7.36,11.18,84.50,117.00,0.00,2.00,7.75,1.94,11.00,2.51,23.00
20.00,0.04,11.96,0.06,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,1.01,17.56,0.00,0.00,21.06,64.00,0.00,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.09,19.69,65.69,2.10,28.12,13.66,18.05,2.89,18.05,0.77,0.60,19.51,19.51,19.51,2.40,119.00,11.22,9.80,3.50,10.80,6.83,7.40,2.40,9.82,10.32,18.00,0.00,0.00,0.04,1.23,72.30,76.90,4.02,6.43,1.94,82.70,112.60,0.00,2.00,1.95,0.02,11.00,0.01,23.00
21.00,0.00,13.77,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.10,64.00,4.60,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,19.11,62.97,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,115.60,11.22,9.80,3.50,10.80,6.83,7.40,2.40,8.80,9.29,18.00,0.00,0.00,0.00,1.23,68.00,77.50,3.57,5.56,0.00,81.70,108.10,0.00,2.00,0.00,0.00,11.00,0.00,23.00
22.00,0.00,14.18,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.14,64.00,7.30,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,18.52,60.11,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,111.70,11.22,9.80,3.50,10.80,6.83,7.40,2.40,7.54,8.07,18.00,0.00,0.00,0.00,1.23,63.70,78.00,3.15,4.71,0.00,80.70,103.10,0.00,2.00,0.00,0.00,11.00,0.00,23.00
23.00,0.00,13.40,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.18,57.70,7.40,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,18.07,57.25,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,106.50,11.22,9.80,3.50,10.80,6.83,7.40,2.40,6.11,6.15,18.00,0.00,0.00,0.00,1.23,59.60,78.10,2.96,4.34,0.00,79.40,96.50,0.00,2.00,0.00,0.00,11.00,0.00,23.00
24.00,0.00,11.66,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.21,50.60,7.40,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.66,54.40,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,101.80,11.22,9.80,3.50,10.80,6.83,7.40,2.40,4.63,4.01,18.00,0.00,0.00,0.00,1.23,56.70,78.40,2.84,4.13,0.00,78.20,90.10,0.00,2.00,0.00,0.00,11.00,0.00,23.00
25.00,0.00,11.55,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.24,44.70,7.40,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.43,52.92,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,98.60,11.22,9.80,3.50,10.80,6.83,7.40,2.40,3.67,2.92,18.00,0.00,0.00,0.00,1.23,57.30,78.90,2.93,4.10,0.00,77.50,84.50,0.00,2.00,0.00,0.00,11.00,0.00,23.00
26.00,0.00,11.73,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.27,39.40,7.50,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.25,51.91,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,95.70,11.22,9.80,3.50,10.80,6.83,7.40,2.40,2.90,2.17,18.00,0.00,0.00,0.00,1.23,58.30,79.50,3.09,4.13,0.00,77.50,79.90,0.00,2.00,0.00,0.00,11.00,0.00,23.00
27.00,0.00,12.87,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.30,36.00,6.90,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.50,52.03,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,94.00,11.22,9.80,3.50,10.80,6.83,7.40,2.40,2.38,1.83,18.00,0.00,0.00,0.00,1.23,60.90,80.20,3.17,4.19,0.00,79.70,78.80,0.00,2.00,0.00,0.00,11.00,0.00,23.00
28.00,0.00,13.91,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.33,33.50,5.60,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.89,52.52,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,92.40,11.22,9.80,3.50,10.80,6.83,7.40,2.40,1.96,1.62,18.00,0.00,0.00,0.00,1.23,63.30,80.70,3.23,4.25,0.00,82.10,78.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
29.00,0.00,13.91,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.42,33.50,2.50,0.00,15.61,2.50,17.95,14.05,13.66,17.56,1.40,0.00,18.20,52.72,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,91.00,11.22,9.80,3.50,10.80,6.83,7.40,2.40,1.56,1.29,18.00,0.00,0.00,0.00,1.23,64.90,80.40,3.20,4.08,0.00,85.30,79.40,0.00,2.00,0.00,0.00,11.00,0.00,23.00
30.00,0.00,13.84,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,21.71,33.50,0.00,0.00,4.80,2.50,17.95,14.05,13.66,17.56,1.40,0.00,18.48,52.82,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,87.30,11.22,9.80,3.50,10.80,6.83,7.40,2.40,1.17,0.91,18.00,0.00,0.00,0.00,1.23,65.80,79.90,3.15,3.84,0.00,87.70,78.30,0.00,2.00,0.00,0.00,11.00,0.00,23.00
31.00,0.00,13.91,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,22.00,33.50,0.00,0.00,4.80,2.50,17.95,14.05,13.66,17.56,1.40,0.00,18.27,51.37,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,76.80,11.22,9.80,3.50,10.80,6.83,7.40,2.40,0.96,0.69,18.00,0.00,0.00,0.00,1.23,64.80,78.60,2.89,3.45,0.00,87.80,70.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
32.00,0.00,14.06,0.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,22.29,33.50,0.00,0.00,4.80,2.50,17.95,14.05,13.66,17.56,1.40,0.00,17.90,49.40,2.10,28.12,13.66,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,67.40,11.22,9.80,3.50,10.80,6.83,7.40,2.40,0.81,0.54,18.00,0.00,0.00,0.00,1.23,63.60,77.20,2.58,3.01,0.00,87.60,62.90,0.00,2.00,0.00,0.00,11.00,0.00,23.00
