"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,49.56,8.10,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.62,67.42,20.62,53.86,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,20.51,110.76
2.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,59.87,8.50,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.62,67.42,53.86,20.62,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,20.51,110.76
3.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,111.16,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,22.18,67.42,68.21,22.18,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.82,30.70,30.70,87.54,84.00,20.51,110.76
4.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,106.18,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,22.18,67.42,68.21,22.18,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.82,30.70,30.70,87.54,84.00,20.51,110.76
5.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,39.96,8.10,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.52,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,110.50,110.76
6.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,46.99,8.10,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,110.50,110.76
7.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,76.67,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,29.59,29.09,29.23,87.54,84.00,110.50,110.76
8.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,131.57,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.43,30.63,30.62,87.54,84.00,110.50,110.76
9.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,131.94,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.00,30.70,87.54,84.00,110.80,110.76
10.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,137.65,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.00,30.70,87.54,84.00,110.80,110.76
11.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,132.16,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,110.50,110.76
12.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,128.57,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.50,30.70,30.70,87.54,84.00,110.50,110.76
13.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,100.52,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.82,30.70,30.70,87.54,84.00,110.50,110.76
14.00,78.57,30.10,67.46,646.80,211.44,0.00,0.00,109.07,19.29,3.81,35.27,4.99,109.53,8.91,8.11,4.45,164.71,112.91,133.36,0.00,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,17.61,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,0.00,66.88,66.80,48.46,30.82,30.70,30.70,87.54,84.00,110.50,110.76
