"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,69.52,18.44,4.79,32.85,50.02,7.26,3.90,119.00,31.09,48.02,0.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,33.93,3.90,8.78,145.08,0.00,0.00,66.77,67.55,67.00,0.00,119.17,66.84,2.69,0.00,0.00,41.27,50.00,45.15,15.47,15.46,0.00,20.73,0.00,0.00,80.34,10.36,20.34,6.87,14.58,20.86,4.83
2.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,65.96,18.44,4.79,32.85,50.02,7.26,3.90,119.00,26.48,43.66,0.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,23.08,3.90,6.28,145.08,0.00,0.00,66.77,0.00,67.00,0.00,170.89,66.84,3.22,0.00,0.00,39.26,49.56,45.15,19.60,19.56,0.00,0.00,20.73,0.00,80.34,10.36,20.34,6.87,12.73,12.69,4.83
3.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,24.95,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,31.53,3.90,8.23,0.00,0.00,0.00,66.77,67.55,58.30,0.00,73.21,0.00,3.28,0.00,0.00,43.29,50.41,45.15,20.05,20.01,0.00,73.58,26.94,0.00,80.34,10.36,20.34,6.87,12.73,12.69,4.83
4.00,60.06,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,25.10,79.98,0.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,35.54,3.90,9.15,0.00,0.00,0.00,66.61,66.85,66.65,0.00,127.46,0.00,2.48,0.00,0.00,0.00,60.00,45.15,13.89,13.89,0.00,20.73,20.73,0.00,80.34,10.36,20.34,6.87,12.73,12.69,4.83
5.00,65.44,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,30.49,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,70.23,3.90,17.14,0.00,0.00,0.00,20.73,67.18,66.64,0.00,129.99,0.00,2.66,0.00,0.00,31.97,47.71,45.15,30.52,0.00,0.00,21.74,21.70,0.00,80.34,10.36,20.34,6.87,0.00,21.00,4.83
6.00,65.70,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,33.14,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,49.42,3.90,12.35,0.00,0.00,0.00,63.57,0.00,63.79,0.00,122.53,66.84,2.48,0.00,0.00,28.98,46.58,45.15,27.72,0.00,0.00,0.00,36.16,0.00,80.34,10.36,20.34,6.87,19.20,6.22,4.83
7.00,63.30,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,33.09,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,31.77,3.90,8.28,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,83.29,2.13,0.00,0.00,22.10,42.57,45.15,22.42,0.00,0.00,0.00,68.22,0.00,80.34,10.36,20.34,6.87,19.20,6.22,4.83
8.00,72.37,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,42.63,79.98,45.00,87.00,15.20,6.88,64.71,0.00,6.39,9.00,63.81,3.90,15.66,0.00,0.00,0.00,20.73,39.10,0.00,0.00,196.19,66.84,3.22,0.00,62.18,47.17,45.27,45.15,19.59,19.55,0.00,0.00,49.98,0.00,80.34,15.86,20.34,6.87,6.22,19.20,4.83
9.00,77.69,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,50.02,7.26,3.90,119.00,49.20,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,81.27,3.90,19.68,0.00,0.00,26.94,20.73,20.73,20.73,0.00,194.43,94.01,2.57,0.00,62.48,60.95,44.95,45.15,0.00,29.08,0.00,0.00,71.63,0.00,80.34,50.52,20.34,6.87,0.00,21.82,4.83
10.00,78.57,29.81,66.81,643.50,208.33,0.00,5.09,95.66,18.44,4.79,32.85,104.91,7.26,3.90,119.00,60.43,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,81.27,3.90,19.68,0.00,0.00,56.48,25.19,66.35,25.22,0.00,129.66,183.34,2.65,0.00,75.93,66.24,46.38,45.15,0.00,30.41,0.00,0.00,60.68,0.00,80.34,95.41,20.34,6.87,12.73,12.69,4.83
