"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,247.10,13.00,1.75,6.88,88.00,115.36,6.39,0.00,0.00,5.64,0.00,230.47,230.21,68.10,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,110.50
2.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,83.49,0.00,3.86,165.35,113.35,133.88,44.45,36.54,247.10,13.00,1.75,5.38,88.00,95.82,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
3.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,73.33,0.00,3.86,165.35,113.35,133.88,44.45,36.54,247.10,0.00,1.75,5.38,88.00,71.52,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
4.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,40.38,0.00,3.86,165.35,113.35,133.88,44.45,36.54,247.10,0.00,1.75,5.38,88.00,23.43,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
5.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,20.66,0.00,3.86,165.35,113.35,120.29,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
6.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,15.32,0.00,3.86,165.35,113.35,102.85,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,20.43,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
7.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,98.66,19.36,3.99,0.00,8.17,15.32,0.00,3.86,165.35,113.35,77.39,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
8.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,97.53,19.36,3.99,0.00,8.17,15.32,0.00,3.86,165.35,113.35,76.02,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
9.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,21.16,0.00,3.86,165.35,113.35,105.96,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
10.00,78.57,30.22,67.73,647.01,191.00,5.41,1.32,111.35,19.36,3.99,0.00,8.17,35.84,0.00,3.86,165.35,113.35,133.02,44.45,36.54,247.10,0.00,1.75,5.38,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,110.50,110.50
