"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.46,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,12.00,39.00,4.17,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,22.77,67.69,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,33.90,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,2.55,3.80,20.40,0.83,1.12,0.00,0.00,40.36,37.87,3.56,2.95,0.00,95.11,0.00,0.00,2.00,0.00
2.00,0.00,23.33,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,18.64,27.84,2.96,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,19.10,54.71,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,46.84,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.66,0.44,20.40,0.83,1.12,0.00,0.00,40.36,37.87,3.56,2.95,0.00,84.43,0.00,0.00,2.00,0.00
3.00,0.00,23.60,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,18.77,27.59,3.57,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,18.63,52.42,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,45.52,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.62,0.36,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,82.96,0.00,0.00,2.00,0.00
4.00,0.00,23.34,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,19.62,27.17,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,18.38,51.14,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,42.86,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.57,0.34,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,83.65,0.00,0.00,2.00,0.00
5.00,0.00,23.52,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,20.43,26.74,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,18.17,50.20,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,40.35,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.53,0.32,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,84.25,0.00,0.00,2.00,0.00
6.00,0.00,23.60,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,21.09,26.29,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,18.04,50.27,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,38.35,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.49,0.30,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,84.57,0.00,0.00,2.00,0.00
7.00,0.00,23.42,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,21.75,25.81,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,17.93,50.35,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,37.59,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.49,0.36,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,84.55,0.00,0.00,2.00,0.00
8.00,0.00,23.51,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,22.41,25.24,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,17.84,50.49,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,40.60,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.59,0.62,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,83.48,0.00,0.00,2.00,0.00
9.00,0.00,23.42,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,22.84,24.63,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,17.91,51.01,3.50,0.00,17.63,12.73,0.00,0.00,0.00,0.60,19.59,19.59,19.59,0.00,43.40,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.68,0.85,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,0.00,82.91,0.00,0.00,2.00,0.00
10.00,0.00,23.57,0.00,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.00,0.00,3.10,11.17,0.00,22.57,23.91,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.00,18.45,52.71,3.50,0.00,17.63,12.73,0.81,0.00,0.00,0.60,19.59,19.59,19.59,0.00,45.62,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.71,0.97,20.40,0.83,1.12,0.00,0.00,19.65,19.58,1.51,1.15,1.66,83.85,0.00,0.00,2.00,0.00
11.00,0.09,23.36,0.10,14.00,4.20,8.00,8.30,14.89,3.60,0.70,3.40,17.00,0.27,0.12,3.10,11.17,0.00,22.35,23.26,3.62,0.00,0.00,4.20,19.10,19.10,19.59,19.59,2.80,0.84,19.08,54.63,3.50,0.00,17.63,12.73,15.66,0.00,1.50,0.60,19.59,19.59,19.59,0.00,48.29,3.40,20.57,19.59,8.40,13.00,2.40,17.63,2.40,0.80,1.14,20.40,0.83,1.12,0.00,0.00,25.52,24.86,2.08,1.64,8.21,85.11,0.00,0.00,2.00,0.00
