"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
19.000,0.000,0.249,0.020,25.882,30.194,0.056,0.062,0.526,0.045,300.000,0.720,0.148,1.133,0.480,0.800,3.445,356.298,0.341,0.245,25.858,0.543,0.578,0.983,0.054,0.030,0.389,0.031
20.000,0.000,0.246,0.020,25.882,30.196,0.053,0.067,0.526,0.045,300.000,0.720,0.148,1.156,0.480,0.799,3.445,356.298,0.341,0.237,25.860,0.548,0.578,0.992,0.055,0.030,0.385,0.031
21.000,0.000,0.249,0.020,25.882,30.193,0.051,0.077,0.527,0.045,300.000,0.720,0.148,1.178,0.480,0.797,3.445,356.298,0.341,0.229,25.860,0.546,0.578,1.001,0.057,0.030,0.381,0.031
22.000,0.000,0.254,0.020,25.882,30.190,0.048,0.087,0.527,0.045,300.000,0.720,0.148,1.201,0.480,0.795,3.445,356.298,0.341,0.221,25.860,0.543,0.578,1.010,0.059,0.030,0.377,0.031
23.000,0.000,0.260,0.020,25.882,30.185,0.045,0.098,0.527,0.045,300.000,0.720,0.148,1.224,0.480,0.793,3.445,356.298,0.341,0.212,25.860,0.538,0.578,1.020,0.060,0.030,0.373,0.031
24.000,0.000,0.267,0.021,25.882,30.182,0.043,0.109,0.528,0.045,300.000,0.720,0.148,1.247,0.480,0.792,3.445,356.298,0.341,0.204,25.860,0.533,0.578,1.029,0.060,0.030,0.369,0.031
25.000,0.000,0.255,0.047,25.882,30.201,0.040,0.096,0.495,0.045,300.000,0.720,0.148,1.270,0.480,0.790,3.445,356.298,0.341,0.196,25.860,0.520,0.578,1.038,0.060,0.030,0.364,0.031
26.000,0.000,0.260,0.057,25.882,30.221,0.038,0.083,0.469,0.045,300.000,0.720,0.148,1.292,0.480,0.804,3.445,356.298,0.341,0.188,25.860,0.507,0.578,1.047,0.060,0.030,0.360,0.031
27.000,0.000,0.256,0.064,25.882,30.240,0.035,0.071,0.438,0.045,300.000,0.720,0.148,1.315,0.480,0.813,3.445,356.298,0.341,0.179,25.860,0.505,0.578,1.057,0.060,0.030,0.356,0.031
28.000,0.000,0.242,0.093,25.882,30.237,0.032,0.081,0.409,0.045,300.000,0.720,0.148,1.338,0.480,0.811,3.445,356.298,0.341,0.171,25.860,0.492,0.578,1.066,0.060,0.030,0.352,0.031
29.000,0.000,0.234,0.115,25.882,30.256,0.029,0.069,0.377,0.045,300.000,0.720,0.148,1.361,0.480,0.811,3.445,356.298,0.341,0.163,25.860,0.479,0.578,1.075,0.060,0.030,0.347,0.031
30.000,0.000,0.220,0.144,25.882,30.270,0.026,0.062,0.345,0.045,300.000,0.720,0.148,1.384,0.480,0.809,3.445,356.298,0.340,0.155,25.860,0.467,0.578,1.085,0.060,0.030,0.343,0.031
31.000,0.000,0.205,0.173,25.882,30.275,0.025,0.062,0.312,0.045,300.000,0.720,0.148,1.406,0.480,0.807,3.445,356.298,0.340,0.146,25.860,0.454,0.578,1.094,0.060,0.030,0.338,0.031
32.000,0.000,0.190,0.202,25.882,30.276,0.027,0.063,0.280,0.045,300.000,0.720,0.148,1.429,0.480,0.806,3.445,356.298,0.340,0.138,25.860,0.441,0.578,1.103,0.060,0.030,0.333,0.031
33.000,0.000,0.176,0.231,25.882,30.275,0.029,0.065,0.248,0.045,300.000,0.720,0.148,1.452,0.480,0.804,3.445,356.298,0.339,0.130,25.860,0.428,0.578,1.113,0.060,0.030,0.329,0.031
34.000,0.000,0.161,0.260,25.882,30.265,0.034,0.069,0.217,0.045,300.000,0.720,0.148,1.475,0.479,0.802,3.445,356.298,0.339,0.122,25.860,0.415,0.578,1.122,0.060,0.030,0.324,0.031
35.000,0.000,0.166,0.260,25.882,30.252,0.040,0.075,0.217,0.045,300.000,0.720,0.148,1.497,0.479,0.800,3.445,356.298,0.338,0.113,25.860,0.408,0.578,1.132,0.060,0.030,0.319,0.031
36.000,0.000,0.170,0.252,25.882,30.241,0.046,0.076,0.217,0.045,300.000,0.720,0.148,1.500,0.479,0.799,3.445,356.298,0.337,0.105,25.860,0.413,0.578,1.141,0.060,0.030,0.315,0.031
37.000,0.000,0.178,0.257,25.882,30.220,0.051,0.085,0.218,0.045,300.000,0.720,0.148,1.500,0.478,0.797,3.445,356.298,0.336,0.097,25.860,0.402,0.578,1.150,0.060,0.030,0.310,0.031
38.000,0.000,0.182,0.260,25.882,30.198,0.055,0.093,0.218,0.045,300.000,0.720,0.148,1.500,0.477,0.795,3.445,356.298,0.334,0.089,25.860,0.389,0.578,1.160,0.060,0.030,0.305,0.031
39.000,0.000,0.186,0.260,25.882,30.176,0.058,0.100,0.217,0.045,300.000,0.720,0.148,1.500,0.475,0.794,3.445,356.298,0.332,0.080,25.860,0.376,0.578,1.169,0.060,0.030,0.300,0.031
40.000,0.000,0.190,0.260,25.882,30.154,0.060,0.106,0.217,0.045,300.000,0.720,0.148,1.500,0.473,0.792,3.445,356.298,0.329,0.072,25.860,0.363,0.578,1.178,0.060,0.030,0.295,0.031
41.000,0.000,0.194,0.260,25.882,30.133,0.061,0.110,0.217,0.045,300.000,0.720,0.148,1.500,0.469,0.790,3.445,356.298,0.325,0.064,25.860,0.351,0.578,1.187,0.060,0.030,0.290,0.031
42.000,0.000,0.198,0.260,25.882,30.111,0.062,0.113,0.217,0.045,300.000,0.720,0.148,1.500,0.464,0.788,3.445,356.298,0.320,0.056,25.860,0.338,0.578,1.197,0.060,0.030,0.285,0.031
43.000,0.000,0.204,0.260,25.882,30.089,0.062,0.115,0.217,0.045,300.000,0.720,0.148,1.500,0.455,0.787,3.445,356.298,0.313,0.047,25.860,0.325,0.578,1.206,0.060,0.030,0.280,0.031
44.000,0.000,0.211,0.260,25.882,30.067,0.062,0.115,0.218,0.045,300.000,0.720,0.148,1.500,0.442,0.785,3.445,356.298,0.303,0.039,25.860,0.312,0.578,1.215,0.060,0.030,0.275,0.031
45.000,0.000,0.208,0.260,25.882,30.052,0.061,0.107,0.227,0.045,300.000,0.720,0.148,1.500,0.431,0.783,3.445,356.298,0.288,0.031,25.860,0.313,0.578,1.224,0.060,0.030,0.269,0.031
46.000,0.000,0.214,0.260,25.882,30.031,0.060,0.101,0.236,0.045,300.000,0.720,0.148,1.500,0.409,0.781,3.445,356.298,0.267,0.023,25.860,0.303,0.578,1.233,0.060,0.030,0.264,0.031
47.000,0.000,0.220,0.260,25.882,30.014,0.056,0.089,0.246,0.045,300.000,0.720,0.148,1.500,0.365,0.780,3.445,356.298,0.231,0.014,25.860,0.298,0.578,1.243,0.060,0.030,0.258,0.031
48.000,0.000,0.220,0.260,22.000,30.000,0.042,0.068,0.255,0.045,300.000,0.720,0.148,1.500,0.200,0.778,2.500,356.298,0.160,0.006,25.860,0.300,0.578,1.252,0.060,0.030,0.253,0.031
