"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.40,23.22,15.80,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,17.20,17.40,4.00,10.77,0.00,23.80,62.60,3.90,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,14.80,24.50,78.10,3.40,0.00,19.59,19.10,121.30,18.02,37.90,0.60,19.59,19.59,19.59,1.20,108.70,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,10.10,14.30,18.00,0.83,1.50,0.92,1.27,95.20,98.60,10.50,8.90,104.60,109.50,118.00,0.40,2.00,73.76
2.00,16.40,23.21,14.80,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,18.20,17.30,4.00,10.77,0.00,24.30,63.40,3.89,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,14.90,24.40,77.20,3.40,0.00,19.59,19.10,118.80,18.02,37.60,0.60,19.59,19.59,19.59,1.20,115.00,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,10.10,13.50,18.00,0.83,1.50,0.92,1.27,96.90,96.20,10.60,8.90,104.40,107.30,118.00,0.40,2.00,73.57
3.00,14.80,23.10,13.60,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,18.80,17.30,4.00,11.17,0.00,24.80,63.90,0.68,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,15.10,24.00,75.80,3.40,0.00,19.59,19.10,128.40,18.02,36.30,0.60,19.59,19.59,19.59,1.20,119.80,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,9.80,12.20,18.00,0.83,1.50,0.92,1.27,93.20,93.80,10.60,8.70,103.10,104.80,118.00,0.30,2.00,72.22
4.00,12.90,23.55,12.00,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,18.70,17.20,4.00,11.17,0.00,24.90,64.00,0.00,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,15.10,23.70,75.40,3.40,0.00,19.59,19.10,141.30,18.02,34.80,0.60,19.59,19.59,19.59,1.20,122.70,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,9.10,11.00,18.00,0.83,1.50,0.77,1.27,87.60,90.90,10.20,8.40,101.10,102.50,118.00,0.20,2.00,70.78
5.00,10.50,23.44,10.10,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,18.50,17.10,4.00,11.17,0.00,24.80,64.10,0.00,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,14.70,23.70,75.20,3.40,0.00,19.59,19.10,144.40,18.02,33.50,0.60,19.59,19.59,19.59,1.20,125.20,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,8.30,9.80,18.00,0.83,1.50,0.75,1.27,81.80,87.90,9.80,8.00,96.90,100.40,118.00,0.20,2.00,66.06
6.00,7.40,23.41,6.70,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,17.60,16.60,4.00,11.17,0.00,23.60,63.80,0.00,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,13.90,23.70,74.70,3.40,0.00,19.59,19.10,143.70,18.02,31.30,0.60,19.59,19.59,19.59,1.20,126.60,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,7.70,8.40,18.00,0.83,1.50,0.70,1.27,78.90,86.40,9.80,8.00,88.70,97.40,118.00,0.10,2.00,59.07
7.00,3.80,23.56,3.30,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,15.70,15.30,4.00,11.17,0.00,22.20,63.50,0.00,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,12.00,23.30,74.10,3.40,0.00,19.59,19.10,132.30,18.02,25.90,0.60,19.59,19.59,19.59,1.20,127.70,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,7.20,6.90,18.00,0.83,1.50,0.59,1.27,77.30,85.50,10.00,8.20,74.80,94.10,118.00,0.10,2.00,56.94
8.00,1.30,23.18,1.00,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,11.60,12.80,4.00,11.17,0.00,21.00,63.10,0.00,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,7.80,22.90,73.20,3.40,0.00,19.59,19.10,81.00,18.02,16.40,0.60,19.59,19.59,19.59,1.20,128.20,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,6.60,6.00,18.00,0.83,1.50,0.43,1.27,73.20,83.60,9.40,7.90,55.80,91.60,118.00,0.10,2.00,50.06
9.00,0.20,23.25,0.10,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,3.70,8.70,4.00,11.17,0.00,20.00,62.80,0.33,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,3.60,22.50,72.10,3.40,0.00,19.59,19.10,38.20,18.02,8.20,0.60,19.59,19.59,19.59,1.20,128.50,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,5.90,5.40,18.00,0.83,1.50,0.37,1.27,68.50,81.50,8.50,7.30,34.00,89.40,118.00,0.10,2.00,33.67
10.00,0.00,23.27,0.00,14.00,4.20,0.00,10.00,20.00,3.60,0.00,3.50,14.00,0.50,4.10,4.00,11.36,0.00,18.90,62.40,4.85,0.00,0.00,3.50,19.39,19.39,19.59,19.59,2.80,1.10,22.20,69.80,3.40,0.00,19.59,19.10,14.90,18.02,3.40,0.60,19.59,19.59,19.59,1.20,127.20,5.70,19.59,19.59,8.40,10.80,5.78,17.63,2.40,5.40,4.80,18.00,0.83,1.50,0.26,1.27,65.30,80.20,8.00,7.00,15.60,86.80,118.00,0.10,2.00,16.56
