"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
11.00,0.08,21.34,1.03,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,1.10,0.65,19.00,0.00,3.40,20.04,24.00,5.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.16,18.48,44.45,3.46,27.00,19.42,17.96,7.61,17.96,2.15,0.60,20.00,20.00,20.00,0.00,42.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.58,9.49,9.50,0.00,0.00,0.00,1.00,34.90,59.51,2.30,1.40,12.61,71.00,29.00,0.00,2.00,4.66,12.90,3.10,11.00
12.00,0.34,21.43,2.07,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,1.40,2.08,19.00,0.00,3.40,19.18,23.79,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,1.31,18.51,44.64,3.46,27.00,19.42,17.96,24.78,17.96,7.95,0.60,20.00,20.00,20.00,0.00,41.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.64,9.52,9.50,0.00,0.00,0.00,1.00,35.60,60.79,2.50,1.70,30.69,71.30,30.00,0.00,2.00,30.01,50.60,11.90,11.00
13.00,0.89,21.39,3.22,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,2.80,4.21,19.00,0.00,3.40,18.64,23.58,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,2.73,0.00,0.00,3.46,27.00,19.42,17.96,48.42,17.96,16.42,0.60,20.00,20.00,20.00,0.00,41.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.45,9.50,9.50,0.00,0.00,0.03,1.00,38.20,61.32,3.10,2.20,51.16,70.30,30.00,0.00,2.00,49.56,104.42,31.80,11.00
14.00,2.16,21.55,4.80,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,4.80,6.93,19.00,0.00,3.40,18.22,23.36,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,5.13,0.00,0.00,3.46,27.00,19.42,17.96,65.94,17.96,23.98,0.60,20.00,20.00,20.00,0.00,40.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.18,9.46,9.50,0.00,0.00,0.06,1.00,40.20,61.60,3.60,2.70,65.15,70.70,31.00,0.00,2.00,66.22,171.52,52.50,11.00
15.00,4.55,21.32,6.79,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,7.40,9.53,19.00,0.00,3.40,17.45,24.69,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,7.99,0.00,0.00,3.46,27.00,19.42,17.96,76.29,17.96,28.50,0.60,20.00,20.00,20.00,0.00,39.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.10,9.14,9.50,0.00,0.00,0.07,1.00,40.60,0.00,3.90,0.00,72.06,75.20,33.00,0.00,2.00,74.44,222.49,77.40,11.00
16.00,7.38,19.34,9.01,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,8.80,12.08,19.00,0.00,3.40,16.58,26.53,4.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,11.00,0.00,0.00,3.46,27.00,19.42,17.96,91.68,17.96,31.51,0.60,20.00,20.00,20.00,0.00,39.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.09,8.73,9.50,0.00,0.00,0.11,1.00,42.10,0.00,4.30,0.00,76.18,79.60,36.00,0.10,2.00,76.38,250.40,95.90,11.00
17.00,9.65,17.47,11.06,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,9.20,13.54,19.00,0.00,3.40,15.07,29.78,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.43,0.00,0.00,3.46,27.00,19.42,17.96,100.07,17.96,33.14,0.60,20.00,20.00,20.00,0.00,40.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.64,9.06,9.50,0.00,0.00,0.51,1.00,47.00,0.00,5.20,0.00,81.22,84.00,41.00,0.20,2.00,79.41,250.40,112.40,11.00
18.00,11.51,17.67,12.67,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,9.80,14.41,19.00,0.00,3.40,13.34,33.50,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.19,0.00,0.00,3.46,27.00,19.42,17.96,104.83,17.96,33.43,0.60,20.00,20.00,20.00,0.00,44.00,12.82,19.42,7.00,10.00,8.00,20.00,2.40,6.37,9.64,9.50,0.00,0.00,0.70,1.00,52.10,0.00,6.20,0.00,84.39,88.70,45.00,0.20,2.00,80.00,250.40,144.70,11.00
19.00,13.12,17.53,14.19,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.10,15.14,19.00,0.00,3.40,12.34,40.58,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.64,0.00,0.00,3.46,27.00,19.42,17.96,109.50,17.96,33.62,0.60,20.00,20.00,20.00,0.00,48.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,6.43,9.73,9.50,0.00,0.00,0.87,1.00,57.60,0.00,7.40,0.00,86.80,94.50,50.00,0.30,2.00,80.00,250.40,164.50,11.00
20.00,14.39,17.47,15.40,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,12.70,15.72,19.00,0.00,3.40,11.58,48.78,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.92,0.00,0.00,3.46,27.00,19.42,17.96,116.52,17.96,34.00,0.60,20.00,20.00,20.00,0.00,53.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,6.26,9.66,9.50,0.00,0.00,0.97,1.00,62.60,0.00,8.40,0.00,90.23,99.30,55.00,0.30,2.00,80.00,250.40,178.40,11.00
21.00,15.42,17.61,16.49,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.00,16.20,19.00,0.00,3.40,11.73,57.17,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.12,0.00,0.00,3.46,27.00,19.42,17.96,121.89,17.96,34.15,0.60,20.00,20.00,20.00,0.00,59.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.89,9.14,9.50,0.00,0.00,1.06,1.00,66.10,0.00,9.00,0.00,92.35,101.60,60.00,0.30,2.00,80.00,250.40,187.60,11.00
22.00,15.88,17.39,17.26,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.80,16.65,19.00,0.00,3.40,12.20,65.63,4.90,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.10,0.00,0.00,3.46,27.00,19.42,17.96,120.37,17.96,33.38,0.60,20.00,20.00,20.00,0.00,66.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.47,8.46,9.50,0.00,0.00,1.08,1.00,69.40,0.00,9.70,0.00,90.42,103.00,65.00,0.40,2.00,80.00,250.40,188.00,11.00
23.00,15.89,17.57,17.47,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.70,16.80,19.00,0.00,3.40,13.58,70.55,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.87,0.00,0.00,3.46,27.00,19.42,17.96,108.79,17.96,31.97,0.60,20.00,20.00,20.00,0.00,73.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.32,8.00,9.50,0.00,0.00,1.07,1.00,71.80,0.00,10.30,0.00,85.52,102.00,71.00,0.40,2.00,80.00,250.40,188.10,11.00
24.00,15.96,17.46,17.39,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.90,16.85,19.00,0.00,3.40,15.27,74.29,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.72,0.00,0.00,3.46,27.00,19.42,17.96,115.73,17.96,31.51,0.60,20.00,20.00,20.00,0.00,80.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.26,7.62,9.50,0.00,0.00,1.09,1.00,74.20,0.00,10.90,0.00,84.73,101.50,80.00,0.40,2.00,80.00,250.40,189.50,11.00
25.00,15.77,17.35,16.98,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.20,16.83,19.00,0.00,3.40,16.95,75.02,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.59,0.00,0.00,3.46,27.00,19.42,17.96,113.70,17.96,31.36,0.60,20.00,20.00,20.00,0.00,89.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.48,6.34,9.50,0.00,0.00,1.08,1.00,76.60,80.36,11.30,9.90,85.60,102.40,88.00,0.40,2.00,80.00,250.40,193.20,11.00
26.00,15.03,17.21,16.13,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.60,16.79,19.00,0.00,3.40,18.61,74.75,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.54,0.00,0.00,3.46,27.00,19.42,17.96,108.90,17.96,31.86,0.60,20.00,20.00,20.00,0.00,98.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.46,4.77,9.50,0.00,0.00,1.08,1.00,78.40,81.84,11.60,10.30,84.60,103.50,97.00,0.30,2.00,80.00,250.40,197.40,11.00
27.00,13.88,17.19,14.97,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.70,16.69,19.00,0.00,3.40,19.62,74.78,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.48,0.00,0.00,3.46,27.00,19.42,17.96,105.80,17.96,32.09,0.60,20.00,20.00,20.00,0.00,106.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.93,4.75,9.50,0.00,0.00,1.08,1.00,78.50,82.57,11.70,10.30,82.40,105.40,107.00,0.20,2.00,80.00,250.40,197.30,11.00
28.00,12.58,19.13,13.59,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.20,16.43,19.00,0.00,3.40,20.41,74.91,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.97,0.00,0.00,3.46,27.00,19.42,17.96,103.30,17.96,30.80,0.60,20.00,20.00,20.00,0.00,115.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.88,5.26,9.50,0.00,0.00,0.91,1.00,78.40,83.04,11.80,10.20,77.60,106.40,117.00,0.20,2.00,80.00,250.40,195.40,11.00
29.00,11.16,18.84,11.76,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.50,16.08,19.00,0.00,3.40,21.05,74.71,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.52,0.00,0.00,3.46,27.00,19.42,17.96,93.00,17.96,28.80,0.60,20.00,20.00,20.00,0.00,119.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.69,4.61,9.50,0.00,0.00,0.88,1.00,77.40,56.00,11.40,5.20,70.60,105.10,125.00,0.10,2.00,80.00,250.40,192.10,11.00
30.00,9.08,18.50,9.61,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,13.50,15.70,19.00,0.00,3.40,21.64,74.39,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.47,0.00,0.00,3.46,27.00,19.42,17.96,83.70,17.96,27.07,0.60,20.00,20.00,20.00,0.00,120.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.11,3.57,9.50,0.00,0.00,0.83,1.00,76.50,57.29,11.10,5.11,62.00,104.50,128.90,0.10,2.00,79.34,250.40,183.80,11.00
31.00,6.41,18.21,7.22,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.00,14.94,19.00,0.00,3.40,21.90,74.02,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.09,0.00,0.00,3.46,27.00,19.42,17.96,76.80,17.96,24.11,0.60,20.00,20.00,20.00,0.00,121.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.68,4.75,9.50,0.00,0.00,0.70,1.00,75.60,58.62,10.80,4.98,57.20,106.00,129.80,0.10,2.00,73.76,250.40,160.30,11.00
32.00,3.63,18.08,4.86,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,5.10,13.67,19.00,0.00,3.40,22.05,73.63,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,10.78,0.00,0.00,3.46,27.00,19.42,17.96,58.70,17.96,20.34,0.60,20.00,20.00,20.00,0.00,122.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.62,6.67,9.50,0.00,0.00,0.50,1.00,74.60,60.09,10.40,4.91,47.40,107.30,129.90,0.10,2.00,65.02,233.90,101.30,11.00
33.00,1.33,18.02,3.18,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.70,10.77,19.00,0.00,3.40,21.60,72.90,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,6.78,0.00,0.00,3.46,27.00,19.42,17.96,32.10,17.96,12.46,0.60,20.00,20.00,20.00,0.00,121.90,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.36,5.88,9.50,0.00,0.00,0.43,1.00,68.03,69.98,6.95,5.04,23.20,107.70,127.40,0.10,2.00,51.65,189.98,31.70,11.00
34.00,0.40,17.24,1.72,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,6.03,19.00,0.00,3.40,20.96,72.05,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,2.12,0.00,0.00,3.46,27.00,19.42,17.96,8.90,17.96,4.47,0.60,20.00,20.00,20.00,0.00,121.00,12.82,19.42,7.00,10.00,8.00,20.00,2.40,4.71,4.19,9.50,0.00,0.00,0.30,1.00,67.91,70.23,7.05,4.81,4.20,107.70,124.20,0.00,2.00,27.22,126.08,1.40,11.00
35.00,0.05,17.40,0.53,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,1.81,19.00,0.00,3.40,20.51,69.84,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.24,0.00,0.00,3.46,27.00,19.42,17.96,1.00,17.96,0.74,0.60,20.00,20.00,20.00,0.00,118.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.16,3.43,9.50,0.00,0.00,0.10,1.00,67.98,70.71,6.95,4.36,0.00,106.30,118.60,0.00,2.00,6.50,67.47,0.00,11.00
36.00,0.00,17.26,0.09,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.29,19.00,0.00,3.40,20.12,67.17,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,0.00,0.00,3.46,27.00,19.42,17.96,0.00,17.96,0.02,0.60,20.00,20.00,20.00,0.00,115.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.64,2.98,9.50,0.00,0.00,0.05,1.00,68.16,71.13,6.74,3.97,0.00,104.80,112.20,0.00,2.00,0.00,17.68,0.00,11.00
37.00,0.00,17.24,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,18.85,63.33,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.82,70.97,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,108.40,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.19,2.36,9.50,0.00,0.00,0.00,1.00,68.54,71.35,6.36,3.75,0.00,103.00,103.00,0.00,2.00,0.00,0.00,0.00,11.00
38.00,0.00,17.41,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,17.29,59.09,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.35,67.78,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,101.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.76,1.68,9.50,0.00,0.00,0.00,1.00,68.93,71.55,5.98,3.55,0.00,101.50,94.00,0.00,2.00,0.00,0.00,0.00,11.00
39.00,0.00,17.16,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,16.23,53.02,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.76,67.62,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,91.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.40,1.35,9.50,0.00,0.00,0.00,1.00,69.19,71.58,5.74,3.49,0.00,100.70,85.70,0.00,2.00,0.00,0.00,0.00,11.00
40.00,0.00,17.05,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,15.34,46.33,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.48,68.48,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,82.90,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.07,1.14,9.50,0.00,0.00,0.00,1.00,69.31,71.70,5.61,3.38,0.00,99.70,76.70,0.00,2.00,0.00,0.00,0.00,11.00
41.00,0.00,17.23,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.62,42.13,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.68,67.59,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,74.90,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.78,0.95,9.50,0.00,0.00,0.00,1.00,68.89,72.15,5.89,3.07,0.00,97.70,65.40,0.00,2.00,0.00,0.00,0.00,11.00
42.00,0.00,17.44,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.96,38.76,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.70,66.11,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,67.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.51,0.76,9.50,0.00,0.00,0.00,1.00,68.10,72.96,6.14,2.81,0.00,95.70,55.00,0.00,2.00,0.00,0.00,0.00,11.00
43.00,0.00,17.81,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.79,35.06,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.03,63.21,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,61.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.24,0.67,9.50,0.00,0.00,0.00,1.00,66.04,75.08,6.14,2.74,0.00,93.60,47.70,0.00,2.00,0.00,0.00,0.00,11.00
44.00,0.00,17.64,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.79,31.24,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.14,59.83,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,55.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.97,0.61,9.50,0.00,0.00,0.00,1.00,63.27,78.18,5.76,2.79,0.00,91.20,41.00,0.00,2.00,0.00,0.00,0.00,11.00
