"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.74,18.15,0.42,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.04,0.19,3.10,6.60,5.40,27.90,73.08,0.00,2.50,6.00,5.00,19.29,9.98,2.50,4.50,1.30,0.18,30.85,86.87,2.30,28.12,3.12,11.59,8.00,14.98,1.08,0.60,3.50,3.80,4.00,1.15,112.11,5.80,4.00,1.80,10.80,8.20,4.40,2.30,13.89,13.79,18.40,0.11,0.47,124.61,129.04,17.47,16.18,5.76,122.98,134.21,0.00,1.52,1.86,4.96,11.00,3.45,12.56,0.06,3.86,0.73
2.00,0.00,18.38,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,3.10,6.60,5.40,27.67,72.95,7.90,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.88,86.94,2.30,28.12,3.12,10.85,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,111.02,5.80,4.00,1.80,10.80,8.20,4.40,2.30,13.31,13.34,18.40,0.05,0.47,124.59,129.59,17.50,15.47,0.00,123.01,131.14,0.00,1.60,0.00,0.00,11.00,0.00,12.56,0.03,0.00,0.00
3.00,0.00,18.44,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,3.10,6.60,5.40,26.93,71.80,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.92,86.95,2.30,28.12,3.12,11.12,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,109.78,5.80,4.00,1.80,10.80,8.20,4.40,2.30,12.39,12.68,18.40,0.00,0.47,124.52,129.40,17.53,14.70,0.00,123.00,127.76,0.00,1.68,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
4.00,0.00,18.42,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,3.10,6.60,5.40,26.20,70.66,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.97,86.97,2.30,28.12,3.12,11.23,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,108.69,5.80,4.00,1.80,10.80,8.20,4.40,2.30,11.52,12.26,18.40,0.00,0.47,124.45,129.21,17.55,13.99,0.00,122.99,124.69,0.00,1.72,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
5.00,0.00,18.36,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,25.57,68.40,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,31.03,87.03,2.30,28.12,3.12,11.31,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,108.00,5.80,4.00,1.80,10.80,8.20,4.40,2.30,10.36,11.63,18.40,0.00,0.47,124.10,128.48,17.57,13.47,0.00,122.68,122.56,0.00,1.76,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
6.00,0.00,18.22,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,24.93,66.13,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,31.08,87.08,2.30,28.12,3.12,11.36,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,109.72,5.80,4.00,1.80,10.80,8.20,4.40,2.30,9.85,11.32,18.40,0.00,0.47,123.75,127.75,17.57,13.33,0.00,122.38,124.82,0.00,1.76,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
7.00,0.00,18.36,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,24.58,64.45,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,31.00,87.05,2.30,28.12,3.12,11.40,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,113.50,5.80,4.00,1.80,10.80,8.20,4.40,2.30,9.79,11.33,18.40,0.00,0.47,123.41,127.57,17.58,13.02,0.00,122.28,129.78,0.00,1.76,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
8.00,0.00,18.73,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,24.23,62.76,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.92,87.02,2.30,28.12,3.12,11.43,0.00,14.98,0.00,0.60,3.50,3.80,4.00,1.15,117.28,5.80,4.00,1.80,10.80,8.20,4.40,2.30,9.83,11.28,18.40,0.00,0.47,123.07,127.40,17.59,12.72,0.00,122.17,134.74,0.00,1.76,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
9.00,0.00,18.70,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,24.28,60.20,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.86,87.05,2.30,28.12,3.12,11.48,0.00,14.98,0.10,0.60,3.50,3.80,4.00,1.15,119.00,5.80,4.00,1.80,10.80,8.20,4.40,2.30,9.11,10.63,18.40,0.00,0.47,122.28,125.57,17.59,12.58,0.00,120.76,137.00,0.00,1.72,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
10.00,0.00,18.75,0.00,14.00,2.80,8.90,3.10,3.90,1.30,0.00,3.50,15.24,0.00,0.00,0.00,6.60,5.40,24.34,57.64,8.00,2.50,15.46,5.00,19.29,9.98,2.50,4.50,1.30,0.00,30.79,87.09,2.30,28.12,3.12,11.55,0.00,14.98,0.10,0.60,3.50,3.80,4.00,1.15,116.00,5.80,4.00,1.80,10.80,8.20,4.40,2.30,8.94,10.62,18.40,0.00,0.47,121.48,123.74,17.64,12.39,0.00,119.34,134.00,0.00,1.64,0.00,0.00,11.00,0.00,12.56,0.00,0.00,0.00
