"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,35.87,29.44,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,90.41,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,218.47,218.21,67.50,67.10,67.88,67.33,171.35,184.09,171.41,2.66,74.91,76.30,0.00,0.00,48.54,0.00,0.00,30.55,22.75,22.75,63.41,63.39,203.20
2.00,35.87,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,216.19,215.94,43.58,59.86,60.53,52.73,166.89,179.42,166.95,2.59,74.91,76.30,0.00,0.00,48.54,0.00,0.00,29.42,22.75,22.75,50.10,50.10,203.20
3.00,40.04,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,82.27,3.45,19.03,214.45,214.20,63.18,62.79,39.18,39.05,162.06,174.28,162.12,1.69,74.91,76.30,0.00,0.00,48.54,0.00,0.00,15.66,22.34,22.34,30.50,30.50,203.20
4.00,65.06,29.81,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,76.75,3.45,17.75,214.43,214.18,0.00,67.10,61.17,0.00,164.02,176.39,164.08,1.66,74.91,76.30,0.00,0.00,48.54,0.00,0.00,15.11,22.75,22.75,25.00,25.00,203.20
5.00,63.16,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,78.90,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,73.18,3.45,16.93,213.56,213.31,0.00,67.10,67.88,0.00,160.96,173.11,161.02,1.46,74.91,76.30,0.00,0.00,48.54,0.00,0.00,12.14,22.28,22.28,20.62,20.62,203.20
6.00,61.37,29.21,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,79.31,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,63.46,3.45,14.68,210.37,210.13,0.00,67.10,67.88,0.00,154.04,165.55,154.10,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.28,22.28,20.62,20.62,203.20
7.00,63.20,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,79.57,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,65.74,3.45,15.21,210.77,210.53,0.00,67.05,67.83,0.00,155.23,166.86,155.29,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.28,22.28,20.62,20.62,203.20
8.00,63.20,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,80.08,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,65.44,3.45,15.14,210.46,210.21,0.00,67.05,67.83,0.00,154.74,166.32,154.80,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.49,22.49,20.62,20.62,203.20
9.00,63.21,29.10,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,83.95,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,71.58,3.45,16.56,211.88,211.64,67.50,0.00,61.17,0.00,160.38,172.47,160.44,1.58,74.91,76.30,0.00,0.00,48.54,0.00,0.00,13.95,22.49,22.49,20.62,20.62,203.20
10.00,65.08,29.87,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,88.45,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,77.21,3.45,17.86,213.67,213.42,67.50,0.00,61.17,0.00,165.79,178.27,165.85,2.05,74.91,76.30,0.00,0.00,48.54,0.00,0.00,21.18,22.49,22.49,26.07,26.07,203.20
11.00,63.02,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,79.18,3.45,18.31,214.89,214.64,67.50,0.00,67.88,0.00,158.60,170.55,158.66,2.83,74.91,76.30,0.00,0.00,48.54,16.57,0.00,16.56,22.70,22.70,44.07,44.07,203.20
12.00,61.47,29.31,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,72.24,3.45,16.71,213.10,212.86,67.50,0.00,67.88,0.00,130.69,139.19,130.72,3.23,74.91,76.30,0.00,0.00,48.54,19.69,0.00,19.65,22.28,22.28,20.62,20.62,203.20
13.00,63.20,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,70.50,3.45,16.31,216.47,216.22,56.98,0.00,57.28,20.62,103.99,110.18,104.00,3.99,74.91,76.30,0.00,0.00,48.54,25.51,0.00,25.41,22.49,22.49,20.62,20.62,203.20
