"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,142.31,5.13,2.82,163.91,67.76,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,168.07,169.29,67.50,67.10,35.58,24.74,184.10,197.13,184.17,5.67,67.01,45.00,0.00,66.47,43.97,30.67,30.56,30.55,62.34,62.43,0.00,0.00,146.00
2.00,61.24,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,81.71,5.13,2.82,163.91,90.21,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,171.53,171.49,36.82,36.69,45.51,36.82,184.17,197.14,184.23,5.67,71.24,51.83,0.00,66.47,43.97,30.67,30.56,30.55,60.59,60.66,93.17,93.13,146.00
3.00,63.00,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,81.71,5.13,2.82,163.91,98.59,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,171.47,171.42,43.39,42.97,43.39,31.64,184.17,197.14,184.23,5.67,73.85,60.89,0.00,66.47,43.97,30.67,30.56,30.55,60.53,60.60,103.15,103.11,146.00
4.00,60.22,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,93.00,5.13,2.82,163.91,108.61,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,173.29,173.23,35.42,40.89,35.42,35.42,184.17,197.14,184.23,5.67,71.75,68.23,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,108.56,108.52,146.00
5.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,99.65,5.13,2.82,163.91,105.60,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,183.74,180.34,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,110.26,110.22,146.00
6.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,101.78,5.13,2.82,163.91,99.49,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,183.09,186.95,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,68.19,68.30,110.26,110.22,146.00
7.00,60.83,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,93.88,5.13,2.82,163.91,100.68,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,180.13,183.38,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,60.84,60.92,110.26,110.22,146.00
8.00,61.86,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,91.36,5.13,2.82,163.91,103.33,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,182.81,179.57,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,59.12,59.18,110.26,110.22,146.00
9.00,61.76,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,94.55,5.13,2.82,163.91,102.92,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,180.26,180.17,49.59,48.94,39.95,39.95,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,56.46,56.52,110.26,110.22,146.00
10.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,102.08,5.13,2.82,163.91,103.21,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,181.37,184.87,26.71,67.10,67.88,26.71,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,110.26,110.22,146.00
11.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,111.45,5.13,2.82,163.91,102.55,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,60.30,3.45,0.00,186.70,191.30,28.44,67.10,67.88,28.44,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,67.62,67.73,110.26,110.22,146.00
12.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,122.57,5.13,2.82,163.91,94.64,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,82.05,3.45,0.00,189.55,194.72,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,73.52,73.65,110.26,110.22,146.00
13.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,118.21,5.13,2.82,163.91,91.65,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,63.85,3.45,0.00,182.33,186.04,24.86,67.10,67.88,24.86,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,64.06,64.15,110.26,110.22,146.00
14.00,62.12,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,84.50,5.13,2.82,163.91,87.81,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,163.87,163.84,38.29,38.12,61.68,38.29,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,104.06,104.01,146.00
15.00,60.22,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,74.32,5.13,2.82,163.91,85.54,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,41.78,3.45,0.00,156.46,156.45,31.86,31.64,48.44,31.86,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,41.17,41.17,146.00
16.00,64.02,29.95,67.13,596.35,194.00,7.51,7.88,93.47,15.81,2.23,24.50,14.92,68.69,5.13,2.82,163.91,83.48,85.99,22.12,35.37,159.89,0.00,1.97,6.88,87.69,0.00,9.98,25.96,3.45,0.00,150.84,150.84,0.00,31.84,47.97,52.62,184.17,197.14,184.23,5.67,71.90,69.78,0.00,66.47,43.97,30.67,30.56,30.55,61.15,61.23,24.23,24.23,146.00
