"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
1.00,0.00,11.03,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,8.74,38.03,8.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,25.09,72.10,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,57.61,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.08,6.49,18.00,0.00,0.00,0.00,1.00,81.20,92.50,2.53,3.02,0.00,90.45,44.22,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
2.00,0.00,11.97,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,7.79,33.56,5.90,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.88,71.71,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.03,7.80,10.24,3.50,10.80,8.41,3.70,2.40,4.70,7.64,18.00,0.00,0.00,0.00,1.00,73.10,86.40,2.35,2.67,0.00,89.60,37.29,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
3.00,0.00,13.30,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,7.35,29.84,5.40,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.58,70.61,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.03,7.80,10.24,3.50,10.80,8.41,3.70,2.40,5.38,8.73,18.00,0.00,0.00,0.00,1.00,64.60,80.10,2.14,2.36,0.00,88.61,35.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
4.00,0.00,13.26,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,8.46,28.37,0.90,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,24.00,67.41,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.03,7.80,10.24,3.50,10.80,8.41,3.70,2.40,6.31,9.69,18.00,0.00,0.00,0.00,1.00,58.90,75.20,1.88,2.15,0.00,87.19,37.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
5.00,0.00,13.60,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,9.54,27.40,0.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,23.28,64.00,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,42.00,7.80,10.24,3.50,10.80,8.41,3.70,2.40,7.10,10.48,18.00,0.00,0.00,0.00,1.00,54.00,70.80,1.63,1.93,0.00,85.96,36.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
6.00,0.00,13.72,0.00,0.00,4.20,8.30,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,12.68,0.00,5.60,10.54,27.97,0.00,4.00,15.41,4.00,10.00,17.56,10.00,13.66,1.40,0.00,22.13,60.02,2.32,27.00,10.00,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,39.57,7.80,10.24,3.50,10.80,8.41,3.70,2.40,7.51,10.76,18.00,0.00,0.00,0.00,1.00,49.00,66.80,1.41,1.64,0.00,85.29,35.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
