"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.81,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.60,11.40,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,8.50,19.40,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,8.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,5.10,10.40,18.00,0.00,0.00,20.80,40.30,0.50,0.00,0.00,44.20,2.00,0.00,2.00,0.00
2.00,0.00,23.97,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.80,10.70,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,8.90,18.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,15.22,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,4.30,9.50,18.00,0.00,0.00,18.10,36.10,0.40,0.00,0.00,43.60,14.63,0.00,2.00,0.00
3.00,0.00,23.75,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.80,10.70,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.40,18.00,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,11.11,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,3.60,8.60,18.00,0.00,0.00,14.90,31.80,0.30,0.00,0.00,43.70,14.70,0.00,2.00,0.00
4.00,0.00,23.96,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.60,9.80,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.50,17.20,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,9.70,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,3.50,8.00,18.00,0.00,0.00,12.70,28.00,0.30,0.00,0.00,41.50,14.36,0.00,2.00,0.00
5.00,0.00,23.90,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.40,8.70,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.50,16.20,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,8.17,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,3.50,7.40,18.00,0.00,0.00,10.90,24.40,0.20,0.00,0.00,38.50,13.98,0.00,2.00,0.00
6.00,0.00,24.00,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.30,8.20,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.60,15.80,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,6.27,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,3.70,7.40,18.00,0.00,0.00,8.40,20.30,0.20,0.00,0.00,36.30,13.47,0.00,2.00,0.00
7.00,0.00,23.76,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.40,7.80,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.60,15.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,4.39,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,4.00,7.60,18.00,0.00,0.00,5.70,16.00,0.10,0.00,0.00,34.40,12.62,0.00,2.00,0.00
8.00,0.00,23.76,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.10,7.70,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.90,16.00,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,2.58,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,4.40,7.90,18.00,0.00,0.00,4.90,14.20,0.10,0.00,0.00,35.50,10.75,0.00,2.00,0.00
9.00,0.00,23.77,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,1.80,7.70,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,10.20,16.80,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,1.23,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,4.80,8.20,18.00,0.00,0.00,4.80,13.30,0.10,0.00,0.00,37.60,8.99,0.00,2.00,0.00
10.00,0.00,23.94,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.00,7.80,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,10.60,17.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,1.25,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,5.20,8.50,18.00,0.00,0.00,4.60,12.20,0.10,0.00,0.00,41.50,7.54,0.00,2.00,0.00
11.00,0.00,23.76,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.40,8.00,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,11.00,18.10,3.50,0.00,19.51,19.32,0.00,18.15,0.80,0.60,20.00,20.00,20.00,2.40,1.28,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,5.60,9.00,18.00,0.00,0.00,4.30,11.30,0.10,0.00,0.00,45.90,6.06,0.00,2.00,0.00
12.00,0.00,23.94,0.20,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,1.10,0.89,18.05,0.00,9.40,2.80,8.50,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.97,11.60,18.60,3.50,0.00,19.51,19.32,1.32,18.15,5.90,0.60,20.00,20.00,20.00,2.40,1.36,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,6.10,9.70,18.00,0.00,0.00,4.20,10.90,0.10,0.10,1.05,48.30,4.54,0.00,2.00,0.00
13.00,0.75,23.79,1.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,7.64,6.77,18.05,0.00,9.40,3.30,9.10,7.60,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,6.72,12.20,19.00,3.50,0.00,19.51,19.32,5.69,18.15,18.50,0.60,20.00,20.00,20.00,2.40,1.44,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,6.60,10.60,18.00,0.02,0.00,4.10,10.60,0.10,0.10,4.04,50.10,3.08,0.00,2.00,3.33
