"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,0.00,13.74,0.00,14.00,4.20,7.60,3.40,4.40,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,24.73,18.16,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.00,4.72,14.82,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,2.40,29.23,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,9.79,13.57,18.00,0.00,0.00,0.00,1.00,35.77,52.29,1.54,1.21,0.00,21.29,28.07,0.00,0.96,0.00,0.00,0.00,0.00
12.00,0.56,13.92,0.00,14.00,4.20,7.60,3.40,4.40,1.85,0.40,3.40,17.00,0.03,0.03,4.00,0.00,7.00,24.61,19.05,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,0.04,4.75,15.65,0.00,27.00,3.50,10.68,2.68,16.02,0.36,0.60,3.00,3.50,3.50,2.40,30.13,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,9.91,13.60,18.00,0.00,0.00,0.00,1.00,35.46,52.53,1.44,1.20,1.87,23.25,28.66,0.00,0.96,0.22,0.00,0.00,0.00
13.00,5.12,14.03,0.09,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,0.24,0.55,4.00,0.00,7.00,24.66,18.73,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,0.93,4.67,14.94,0.00,27.00,3.50,10.68,27.58,16.02,5.10,0.60,3.00,3.50,3.50,0.00,28.58,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,10.25,13.78,18.00,0.00,0.00,0.04,1.00,35.99,53.44,1.28,1.07,17.86,24.66,26.33,0.00,0.92,7.92,14.67,0.00,0.00
14.00,9.25,13.67,1.95,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,0.50,2.68,4.00,0.00,7.00,24.78,18.00,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,4.92,4.55,13.73,0.00,27.00,3.50,10.68,73.48,16.02,15.16,0.60,3.00,3.50,3.50,2.40,26.20,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,10.67,14.01,18.00,0.00,0.00,0.07,1.00,36.80,54.58,1.10,0.91,55.50,25.89,23.04,0.00,0.92,25.06,57.11,0.00,0.00
15.00,11.05,13.50,5.21,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,1.05,5.56,4.00,0.00,7.00,24.72,20.61,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,7.34,4.26,12.65,0.00,27.00,3.50,10.68,108.93,16.02,24.72,0.60,3.00,3.50,3.50,2.40,22.32,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,10.86,13.95,18.00,0.00,0.00,0.08,1.00,37.62,54.48,0.95,0.99,77.97,25.14,18.61,0.00,0.92,45.30,115.38,0.00,0.00
16.00,11.99,13.62,8.28,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,2.08,9.51,4.00,0.00,7.00,24.60,24.32,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,8.86,3.92,11.61,0.00,27.00,3.50,10.68,121.14,16.02,29.58,0.60,3.00,3.50,3.50,2.40,17.94,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,10.99,13.79,18.00,0.00,0.00,0.12,1.00,38.44,53.96,0.81,1.15,87.13,23.73,13.81,0.00,0.92,59.00,185.78,0.00,0.00
17.00,12.61,13.76,11.08,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,3.96,13.34,4.00,0.00,7.00,24.59,30.77,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,10.13,4.11,12.23,0.00,27.00,3.50,10.68,124.58,16.02,31.25,0.60,3.00,3.50,3.50,0.00,15.96,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,11.69,14.25,18.00,0.00,0.00,0.59,1.00,39.59,54.45,1.12,1.52,92.78,22.84,14.48,0.10,0.92,65.45,230.28,0.00,0.00
18.00,13.33,13.81,13.06,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,7.51,15.25,4.00,0.00,7.00,24.60,38.13,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.11,4.48,13.39,0.00,27.00,3.50,10.68,126.23,16.02,31.91,0.60,3.00,3.50,3.50,0.00,14.78,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,12.58,14.92,18.00,0.00,0.00,0.80,1.00,40.85,55.29,1.57,1.95,95.29,22.13,16.97,0.20,0.92,68.21,246.86,0.00,0.00
19.00,14.07,13.54,14.66,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,12.61,16.17,4.00,0.00,7.00,24.23,44.88,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.84,4.99,16.14,0.00,27.00,3.50,10.68,127.23,16.02,32.33,0.60,3.00,3.50,3.50,0.00,17.94,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,13.19,15.25,18.00,0.00,0.00,0.99,1.00,44.45,58.45,2.28,2.44,96.36,23.17,21.94,0.20,0.88,69.86,250.00,0.00,0.00
20.00,14.57,13.26,15.85,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,14.84,16.40,4.00,0.00,7.00,23.72,51.44,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,12.17,5.55,19.42,0.00,27.00,3.50,10.68,127.84,16.02,32.53,0.60,3.00,3.50,3.50,0.00,22.55,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,13.71,15.47,18.00,0.00,0.00,1.11,1.00,48.84,62.39,3.07,2.95,96.96,24.79,27.73,0.30,0.92,70.25,242.08,0.00,0.00
21.00,14.98,13.23,16.82,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.76,16.51,4.00,0.00,7.00,23.34,55.37,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,12.26,7.18,23.64,0.00,27.00,3.50,10.68,128.41,16.02,32.65,0.60,3.00,3.50,3.50,0.00,30.62,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.14,15.75,18.00,0.00,0.00,1.21,1.00,54.39,66.26,4.00,3.56,97.37,29.23,38.36,0.30,0.88,70.39,237.40,0.00,0.00
22.00,15.22,13.31,17.51,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.64,16.55,4.00,0.00,7.00,23.02,58.43,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.92,9.16,28.18,0.00,27.00,3.50,10.68,129.31,16.02,32.75,0.60,3.00,3.50,3.50,0.00,39.86,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.54,16.04,18.00,0.00,0.00,1.24,1.00,60.34,70.11,4.97,4.20,97.14,34.62,50.59,0.30,0.92,70.92,237.11,0.00,0.00
23.00,15.23,13.12,17.84,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.11,16.54,4.00,0.00,7.00,22.43,62.55,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.42,10.90,32.40,0.00,27.00,3.50,10.68,130.75,16.02,32.86,0.60,3.00,3.50,3.50,0.00,58.31,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.77,16.32,18.00,0.00,0.00,1.22,1.00,63.55,72.93,5.84,4.83,96.47,39.24,67.62,0.40,0.84,71.63,238.71,0.00,0.00
24.00,15.24,12.58,17.94,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,14.65,16.52,4.00,0.00,7.00,21.76,67.02,3.40,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.44,12.56,36.51,0.00,27.00,3.50,10.68,131.47,16.02,32.80,0.60,3.00,3.50,3.50,0.00,79.83,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.94,16.60,18.00,0.00,0.00,1.25,1.00,65.86,75.40,6.68,5.46,96.09,43.61,86.24,0.40,0.88,71.66,241.58,0.00,0.00
25.00,15.05,12.53,17.69,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,14.33,16.53,4.00,0.00,7.00,22.14,69.35,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.55,13.07,39.36,0.00,27.00,3.50,10.68,131.63,16.02,32.79,0.60,3.00,3.50,3.50,0.00,93.32,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,15.00,16.59,18.00,0.00,0.00,1.23,1.00,67.26,77.00,7.08,5.80,95.74,46.90,100.13,0.40,0.84,71.48,238.31,0.00,0.00
26.00,14.63,12.56,17.07,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,13.97,16.54,4.00,0.00,7.00,22.87,70.98,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.36,13.20,41.80,0.00,27.00,3.50,10.68,131.48,16.02,32.84,0.60,3.00,3.50,3.50,0.00,104.13,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,15.01,16.49,18.00,0.00,0.00,1.23,1.00,68.36,78.30,7.35,6.04,95.11,49.83,112.43,0.40,0.84,71.27,229.52,0.00,0.00
27.00,14.03,12.48,15.95,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,13.21,16.49,4.00,0.00,7.00,24.08,72.99,3.50,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,10.98,14.31,46.25,0.00,27.00,3.50,10.68,130.94,16.02,32.97,0.60,3.00,3.50,3.50,0.00,109.27,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.91,16.37,18.00,0.00,0.00,1.23,1.00,69.76,78.77,7.54,6.31,94.13,55.92,120.11,0.30,0.84,70.63,232.23,0.00,0.00
28.00,13.35,12.47,14.41,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,10.38,16.24,4.00,0.00,7.00,25.45,75.13,3.40,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,10.20,15.75,51.37,0.00,27.00,3.50,10.68,129.95,16.02,33.05,0.60,3.00,3.50,3.50,0.00,112.53,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.77,16.25,18.00,0.00,0.00,1.04,1.00,71.27,78.95,7.70,6.59,92.92,63.07,126.24,0.20,0.84,68.69,245.78,0.00,0.00
29.00,12.70,11.93,12.54,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,6.93,15.73,4.00,0.00,7.00,26.41,76.02,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,8.87,17.44,56.88,0.00,27.00,3.50,10.68,127.86,16.02,32.85,0.60,3.00,3.50,3.50,0.00,115.62,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.76,16.29,18.00,0.00,0.00,1.01,1.00,73.37,80.83,8.06,7.02,90.65,70.32,131.54,0.20,0.84,65.47,245.45,0.00,0.00
30.00,11.96,11.64,10.12,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,4.49,14.82,4.00,0.00,7.00,27.25,76.48,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,7.91,19.20,62.52,0.00,27.00,3.50,10.68,123.02,16.02,31.98,0.60,3.00,3.50,3.50,0.00,118.66,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.80,16.40,18.00,0.00,0.00,0.94,1.00,75.65,83.28,8.48,7.49,87.68,77.62,136.56,0.10,0.84,61.05,230.23,0.00,0.00
31.00,11.27,11.68,7.18,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,3.41,13.52,4.00,0.00,7.00,27.87,77.07,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,7.07,20.94,67.14,0.00,27.00,3.50,10.68,112.66,16.02,28.90,0.60,3.00,3.50,3.50,0.00,121.13,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,14.80,16.44,18.00,0.00,0.00,0.79,1.00,78.84,85.52,8.97,8.07,81.61,84.77,140.24,0.10,0.84,51.30,214.02,0.00,0.00
32.00,10.46,11.54,4.34,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,1.64,11.27,4.00,0.00,7.00,28.43,77.70,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,5.17,22.67,71.41,0.00,27.00,3.50,10.68,77.00,16.02,18.14,0.60,3.00,3.50,3.50,0.00,123.40,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,14.78,16.46,18.00,0.00,0.00,0.57,1.00,82.33,87.69,9.48,8.68,63.99,91.87,143.47,0.10,0.88,34.56,196.10,0.00,0.00
33.00,9.30,11.20,1.86,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.09,7.44,4.00,0.00,7.00,28.56,78.41,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,1.37,24.00,74.05,0.00,27.00,3.50,10.68,33.54,16.02,7.72,0.60,3.00,3.50,3.50,0.00,124.41,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,14.50,16.11,18.00,0.00,0.00,0.49,1.00,85.62,89.88,9.73,9.02,32.73,96.82,143.73,0.10,0.96,14.03,152.38,0.00,0.00
34.00,6.82,11.83,0.20,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,2.61,4.00,0.00,7.00,28.55,79.14,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,0.10,25.20,76.13,0.00,27.00,3.50,10.68,6.84,16.02,1.11,0.60,3.00,3.50,3.50,0.00,125.00,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,14.13,15.62,18.00,0.00,0.00,0.34,1.00,88.85,92.07,9.89,9.27,7.89,101.06,142.99,0.10,1.00,2.81,84.60,0.00,0.00
35.00,0.51,12.00,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.23,4.00,0.00,7.00,28.38,78.59,8.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,0.00,25.96,77.23,0.00,27.00,3.50,10.68,0.25,16.02,0.00,0.60,3.00,3.50,3.50,0.00,124.62,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,13.65,15.23,18.00,0.00,0.00,0.12,1.00,89.75,93.64,10.01,9.13,0.33,104.05,137.34,0.00,1.08,0.14,35.75,0.00,0.00
36.00,0.00,10.70,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,28.14,77.60,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,26.57,77.99,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,123.91,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,13.13,14.87,18.00,0.00,0.00,0.06,1.00,89.87,95.01,10.12,8.86,0.00,106.63,130.04,0.00,1.12,0.00,8.75,0.00,0.00
37.00,0.00,9.92,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,27.72,76.46,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,26.54,78.72,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,122.01,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,12.44,14.57,18.00,0.00,0.00,0.00,1.00,90.43,95.33,10.12,8.77,0.00,108.69,122.63,0.00,1.12,0.00,0.00,0.00,0.00
38.00,0.00,11.34,0.00,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,27.24,75.26,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,26.31,79.43,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,119.72,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,11.69,14.28,18.00,0.00,0.00,0.00,1.00,91.14,95.32,10.09,8.73,0.00,110.57,115.17,0.00,1.16,0.00,0.00,0.00,0.00
39.00,0.00,11.34,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,26.42,74.05,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,26.09,78.39,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,116.04,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,11.12,13.97,18.00,0.00,0.00,0.00,1.00,90.53,95.59,10.31,8.93,0.00,111.38,110.34,0.00,1.20,0.00,0.00,0.00,0.00
40.00,0.00,12.58,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,25.49,72.83,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,25.88,76.77,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,111.90,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,10.62,13.65,18.00,0.00,0.00,0.00,1.00,89.49,95.95,10.61,9.19,0.00,111.83,106.38,0.00,1.20,0.00,0.00,0.00,0.00
41.00,0.00,12.81,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,24.65,71.35,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,25.75,75.62,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,108.93,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,10.42,13.54,18.00,0.00,0.00,0.00,1.00,89.01,97.19,10.81,9.28,0.00,112.30,101.08,0.00,1.20,0.00,0.00,0.00,0.00
42.00,0.00,12.18,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,23.85,69.79,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,25.66,74.64,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,106.34,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,10.31,13.50,18.00,0.00,0.00,0.00,1.00,88.70,98.72,10.98,9.31,0.00,112.78,95.31,0.00,1.20,0.00,0.00,0.00,0.00
43.00,0.00,12.14,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,23.47,68.24,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,25.65,75.36,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,103.70,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,10.00,13.27,18.00,0.00,0.00,0.00,1.00,87.58,99.14,11.00,9.37,0.00,113.43,95.08,0.00,1.20,0.00,0.00,0.00,0.00
