"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.42,12.03,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,12.23,13.90,10.88,0.00,7.80,16.69,26.27,7.67,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,11.80,13.94,43.51,3.55,28.12,19.44,18.46,126.00,5.70,29.62,0.60,13.61,13.61,14.58,2.00,41.59,12.83,17.49,6.00,9.10,0.00,17.98,0.00,12.79,12.16,9.41,0.90,0.34,46.79,55.70,5.35,2.61,90.72,0.00,46.17,0.20,2.40,31.30,208.03,11.00,174.32,17.50,0.32,39.59,87.55
2.00,0.00,23.46,13.33,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,12.55,14.04,10.88,0.00,7.80,16.42,27.76,7.68,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,11.88,14.08,45.10,3.55,28.12,19.44,18.46,125.00,5.70,29.51,0.60,13.61,13.61,14.58,2.00,44.16,12.83,17.49,6.00,9.10,0.00,17.98,0.00,12.79,12.81,18.94,1.01,0.33,47.15,55.41,5.32,2.75,90.00,0.00,50.98,0.30,2.32,31.10,210.15,11.00,172.36,17.50,0.35,39.38,86.29
3.00,0.00,23.35,13.71,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.42,14.16,10.88,0.00,7.80,15.27,34.55,7.74,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,11.88,14.24,46.08,3.55,28.12,19.44,18.46,125.00,5.70,29.54,0.60,13.61,13.61,14.58,2.00,47.72,12.83,17.49,6.00,9.10,0.00,17.98,0.00,13.84,13.40,9.31,1.10,0.34,59.38,64.85,7.01,3.48,90.00,0.00,54.78,0.30,2.36,30.80,209.42,11.00,171.72,17.50,0.39,39.18,86.06
4.00,0.00,23.38,14.21,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.66,14.27,10.88,0.00,7.80,14.41,38.29,7.89,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.03,14.43,47.23,3.55,28.12,19.44,18.46,124.00,5.70,29.14,0.60,13.61,13.61,14.58,2.00,50.29,12.83,17.49,6.00,9.10,0.00,17.98,0.00,14.89,13.98,18.94,1.12,0.34,60.90,65.98,7.38,3.82,89.28,0.00,60.59,0.30,2.28,30.60,207.97,11.00,171.49,17.50,0.41,39.94,85.99
5.00,0.00,23.27,14.54,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.92,14.30,10.88,0.00,7.80,13.89,46.47,7.89,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.06,14.57,48.62,3.55,28.12,19.44,18.46,124.00,5.70,30.25,0.60,13.61,13.61,14.58,2.00,54.86,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.42,14.53,18.94,1.11,0.30,66.87,69.10,8.39,4.40,89.28,0.00,64.39,0.40,2.28,30.40,212.58,11.00,170.53,17.50,0.44,40.70,85.21
6.00,0.00,23.41,14.13,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.71,14.54,10.88,0.00,7.80,13.90,52.02,7.66,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.15,14.68,49.71,3.55,28.12,19.44,18.46,124.00,5.70,29.62,0.60,13.61,13.61,14.58,2.00,58.43,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.96,15.08,18.94,1.13,0.27,68.73,70.36,8.78,4.66,89.28,0.00,69.19,0.40,2.28,30.40,208.97,11.00,169.77,17.50,0.43,40.48,84.44
7.00,15.11,23.27,14.45,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.51,14.56,10.88,0.00,7.80,15.84,58.38,7.82,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.12,14.86,51.00,3.55,28.12,19.44,18.46,125.00,5.70,29.51,0.60,13.61,13.61,14.58,2.00,63.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,16.18,15.64,18.94,1.12,0.23,74.16,73.62,9.72,5.38,90.00,0.00,74.00,0.40,2.24,30.50,212.71,11.00,169.78,17.50,0.43,40.26,84.12
8.00,13.69,23.31,13.21,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.60,14.18,10.88,0.00,7.80,16.80,60.20,7.84,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.02,15.02,52.04,3.55,28.12,19.44,18.46,127.00,5.70,29.90,0.60,13.61,13.61,14.58,2.00,66.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.92,15.76,18.94,1.12,0.23,75.38,75.40,9.97,5.68,91.44,0.00,80.00,0.40,2.24,30.70,216.70,11.00,170.31,17.50,0.41,40.28,84.12
9.00,13.19,23.46,12.27,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,13.12,14.31,10.88,0.00,7.80,18.86,62.72,3.82,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.08,15.13,53.08,3.55,28.12,19.44,18.46,128.00,5.70,29.94,0.60,13.61,13.61,14.58,2.00,72.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.78,15.53,18.94,1.12,1.16,78.34,75.99,10.32,6.21,92.16,0.00,86.00,0.30,2.20,30.90,212.84,11.00,171.77,17.50,0.40,40.31,85.04
10.00,10.97,23.33,11.01,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,12.77,14.14,10.88,0.00,7.80,18.48,62.79,7.50,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,11.94,15.37,53.65,3.55,28.12,19.44,18.46,128.00,5.70,29.98,0.60,13.61,13.61,14.58,2.00,79.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.65,15.31,18.94,0.94,1.70,78.68,76.18,10.38,6.28,92.16,0.00,93.00,0.20,2.16,31.10,216.24,11.00,173.53,17.50,0.36,40.33,86.45
11.00,10.19,23.46,9.69,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,11.81,14.26,10.88,0.00,7.80,19.79,62.75,7.83,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,12.08,15.41,54.53,3.55,28.12,19.44,18.46,128.00,5.70,29.96,0.60,13.61,13.61,14.58,2.00,87.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,15.22,14.95,18.85,0.91,1.70,80.41,77.17,10.57,6.38,92.16,0.00,101.00,0.20,2.16,31.10,217.19,11.00,174.28,17.50,0.33,40.35,87.37
12.00,7.30,23.51,7.26,17.40,4.50,7.10,5.30,18.95,0.00,0.00,3.20,0.00,11.16,14.07,10.88,0.00,7.80,19.92,61.71,7.85,6.50,3.80,4.70,19.44,19.44,16.03,19.44,1.30,11.81,15.55,54.90,3.55,28.12,19.44,18.46,128.00,5.70,27.44,0.60,13.61,13.61,14.58,2.00,96.00,12.83,17.49,6.00,9.10,0.00,17.98,0.00,14.79,14.60,18.85,0.86,1.70,80.75,77.46,10.73,6.53,92.16,0.00,110.00,0.10,2.16,30.70,210.15,11.00,171.69,17.50,0.28,33.94,85.95
