"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.90,19.29,3.98,34.64,12.57,57.61,7.32,3.83,164.71,112.90,133.36,0.00,35.45,245.04,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,0.00,197.00,67.83,67.42,68.21,36.10,185.07,198.10,185.13,5.67,75.75,72.00,66.88,55.09,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
2.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,12.57,142.07,7.32,3.83,164.71,112.91,133.36,0.00,35.45,245.05,29.88,2.85,6.88,87.66,114.91,6.39,9.98,28.31,10.17,6.58,0.00,229.31,0.00,65.37,66.15,21.90,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
3.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,110.91,19.29,3.98,34.64,12.57,77.66,7.32,3.83,164.71,112.90,133.36,0.00,35.45,245.04,29.88,2.85,6.88,87.66,114.91,6.39,9.98,28.31,10.17,6.58,0.00,219.44,0.00,65.37,66.15,21.90,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,62.51,30.82,30.70,30.70,87.54,84.00,110.50,110.76
4.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,97.34,19.29,3.98,34.64,12.57,68.82,7.32,3.83,164.71,108.32,133.36,0.00,35.45,245.04,29.88,2.85,6.88,87.66,114.91,6.39,9.98,28.31,10.17,6.58,0.00,178.28,0.00,65.37,66.15,21.90,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,58.46,30.82,30.70,30.70,87.54,84.00,110.50,110.76
5.00,78.57,30.10,67.46,647.39,211.64,9.09,9.95,81.60,19.29,3.97,34.64,12.57,68.82,7.32,3.83,164.71,103.91,133.36,0.00,35.45,245.04,29.88,2.85,6.88,87.66,114.91,6.39,9.98,0.00,10.17,0.00,0.00,162.71,0.00,64.99,65.76,22.67,185.07,198.10,185.13,5.67,75.75,72.00,66.88,66.80,50.60,30.82,30.70,30.70,87.54,84.00,110.50,110.76
6.00,78.56,30.10,67.46,647.39,211.64,9.09,9.95,55.84,19.29,1.75,34.64,12.57,59.47,7.32,3.83,164.71,97.38,133.36,0.00,35.45,221.14,29.88,2.85,6.88,87.66,114.91,6.39,9.98,43.61,10.17,10.14,0.00,143.59,0.00,65.22,22.74,65.45,185.06,198.10,185.13,5.67,75.75,72.00,66.88,66.80,34.33,30.82,30.70,30.70,87.54,84.00,110.50,110.76
7.00,78.56,30.10,67.46,647.39,211.64,9.09,9.95,53.50,19.29,0.00,34.64,12.57,54.78,7.32,3.83,164.71,96.71,133.36,0.00,35.45,220.53,29.88,2.85,6.88,87.66,114.91,6.39,9.98,37.15,10.17,8.63,0.00,143.59,0.00,65.61,21.97,65.84,185.06,198.10,185.13,5.67,75.75,72.00,66.88,66.80,33.19,30.82,30.70,30.70,87.54,84.00,110.50,110.76
8.00,78.56,30.10,67.46,647.39,211.64,9.09,9.95,51.07,19.29,1.74,34.64,12.57,52.54,7.32,3.83,164.71,96.59,133.36,0.00,35.45,218.03,29.88,2.85,6.88,87.66,114.91,6.39,9.98,32.48,10.17,7.55,0.00,143.59,0.00,65.61,21.97,65.84,185.06,198.10,185.13,5.67,75.75,72.00,66.88,66.80,32.28,30.82,30.70,30.70,87.54,84.00,110.50,110.76
9.00,59.39,30.10,67.46,623.36,141.42,9.09,9.95,20.41,19.29,1.72,34.64,12.57,24.27,7.32,3.83,164.71,93.34,133.35,0.00,35.45,180.91,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,14.65,0.00,143.59,67.83,67.42,68.21,36.09,185.06,198.10,185.13,5.67,75.75,72.00,66.88,55.09,17.57,30.82,30.70,30.70,87.54,84.00,110.50,110.76
10.00,62.56,30.10,67.46,631.05,160.05,9.09,9.95,27.98,19.29,1.72,34.64,12.57,29.91,7.32,3.83,164.71,93.77,133.35,0.00,35.45,188.40,29.88,2.85,6.88,87.66,114.91,6.39,9.98,95.92,10.17,15.37,0.00,143.59,67.83,67.42,68.21,41.96,185.06,198.10,185.13,5.67,75.75,64.38,66.88,55.09,0.00,30.82,30.70,30.70,87.54,84.00,110.50,110.76
