"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,112.85,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,182.09,147.13,66.16,65.52,66.53,65.75,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
2.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,101.93,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,104.70,6.39,9.98,95.92,10.17,19.87,143.59,143.59,62.73,65.37,66.15,62.55,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,65.39,30.82,30.70,30.70,87.54,84.00,110.50,110.76
3.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,108.57,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,152.54,144.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.83,30.82,30.70,30.70,87.54,84.00,110.50,110.76
4.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,102.39,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.09,6.39,9.98,95.92,10.17,19.87,211.33,0.00,67.83,67.42,68.21,40.38,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.30,30.82,30.70,30.70,87.54,84.00,110.50,110.76
5.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,99.16,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,87.74,6.39,9.98,95.92,10.17,19.87,216.18,0.00,67.83,67.42,68.21,35.53,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,68.25,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,99.00,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,80.76,6.39,9.98,95.92,10.17,19.87,217.83,0.00,67.83,67.42,68.21,33.88,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,64.86,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,112.91,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,144.39,144.39,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
8.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,107.48,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,144.39,144.39,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
9.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,112.26,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,181.44,149.07,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
10.00,78.57,30.10,67.46,646.80,211.44,0.00,6.00,110.91,19.29,3.81,41.50,0.00,95.34,8.91,7.59,4.17,164.71,112.91,87.74,0.00,47.27,164.99,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
