"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,60.46,30.10,67.46,445.12,145.51,3.52,3.69,101.60,17.12,0.59,17.04,14.99,75.89,5.16,2.83,164.71,111.29,81.42,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,82.49,3.47,19.17,0.00,0.00,60.44,0.00,60.77,21.86,81.22,94.32,81.22,0.00,75.28,75.00,42.19,24.89,36.85,30.82,30.70,30.70,20.51,20.51,0.00,45.82,204.20,6.28,20.35
2.00,61.99,30.10,67.46,493.68,161.39,3.52,3.69,95.05,17.12,0.59,17.04,14.99,85.55,5.16,2.83,164.71,111.84,73.49,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,58.64,3.47,13.63,0.00,0.00,37.72,0.00,63.03,37.72,0.00,198.10,0.00,0.00,0.00,75.00,42.02,24.14,36.85,30.82,30.70,30.70,20.51,20.51,0.00,20.51,204.20,6.28,20.35
3.00,72.37,30.10,67.46,488.49,159.69,3.52,3.69,93.49,17.12,0.59,17.04,14.99,84.59,5.16,2.83,164.71,111.83,71.59,25.50,0.00,139.80,34.14,4.42,6.88,88.12,0.00,6.39,9.98,49.72,3.47,11.56,0.00,0.00,20.51,0.00,66.37,20.51,0.00,198.10,0.00,0.00,0.00,75.00,46.95,40.69,36.85,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
4.00,69.18,30.10,67.46,457.87,149.68,3.52,3.69,95.73,17.12,0.59,17.04,14.99,82.11,5.16,2.83,164.71,107.89,74.31,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,61.61,3.47,14.32,0.00,0.00,28.24,0.00,68.21,20.51,0.00,198.10,0.00,0.00,0.00,67.32,45.60,38.75,36.85,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,6.28,20.35
5.00,72.37,30.10,67.46,510.52,166.89,3.52,3.69,102.08,17.12,0.59,17.04,14.99,81.80,5.16,2.83,164.71,107.31,82.00,25.50,0.00,140.19,34.14,4.42,6.88,88.12,0.00,6.39,9.98,57.59,3.47,13.39,0.00,0.00,27.07,0.00,59.81,20.51,0.00,189.27,0.00,0.00,0.00,75.00,47.32,49.93,36.85,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,6.28,20.35
6.00,72.37,30.10,67.46,546.56,178.67,3.52,3.69,105.78,17.12,0.59,17.04,14.99,82.42,5.16,2.83,164.71,107.22,86.48,25.50,0.00,139.81,34.14,4.42,6.88,88.12,0.00,6.39,9.98,4.62,3.47,0.00,0.00,0.00,22.15,0.00,32.03,22.15,0.00,189.27,0.00,0.00,0.00,76.67,42.06,50.39,36.85,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,6.28,20.35
7.00,72.37,30.10,67.46,487.34,159.31,3.52,3.69,110.91,17.12,0.59,17.04,14.99,81.80,5.16,2.83,164.71,107.35,92.69,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,48.20,3.47,11.20,0.00,0.00,58.82,0.00,59.13,20.51,0.00,198.10,0.00,0.00,0.00,75.00,47.53,44.92,36.85,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
8.00,61.27,26.99,66.36,541.56,177.04,3.52,3.69,110.91,17.12,0.59,17.04,14.99,82.11,5.16,2.83,164.71,105.62,92.69,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,78.85,3.47,18.33,0.00,0.00,29.56,0.00,68.21,20.51,0.00,198.10,0.00,0.00,0.00,60.14,59.51,0.00,36.85,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,6.28,20.35
9.00,72.37,30.10,67.46,544.39,177.96,3.52,3.69,110.91,17.12,0.59,17.04,14.99,82.12,5.16,2.83,164.71,105.41,92.69,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,72.04,3.47,16.75,0.00,0.00,27.01,0.00,59.87,20.51,0.00,198.10,0.00,0.00,0.00,67.32,47.29,49.96,36.85,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,6.28,20.35
10.00,61.27,26.99,66.36,563.04,184.06,3.52,3.69,110.91,17.12,0.59,17.04,14.99,82.40,5.16,2.83,164.71,104.52,92.69,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,85.48,3.47,19.87,0.00,0.00,29.56,0.00,68.21,20.51,0.00,198.10,0.00,0.00,0.00,60.14,59.51,0.00,36.85,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,6.28,20.35
11.00,72.37,30.10,67.46,521.76,170.57,3.52,3.69,110.91,17.12,0.59,17.04,14.99,82.11,5.16,2.83,164.71,101.88,92.69,25.50,0.00,140.00,34.14,4.42,6.88,88.12,0.00,6.39,9.98,71.07,3.47,16.52,0.00,0.00,20.51,0.00,40.25,40.25,0.00,198.10,0.00,0.00,0.00,75.00,51.17,41.28,36.85,30.82,30.70,30.70,26.67,20.51,0.00,0.00,204.20,6.28,20.35
12.00,72.37,30.10,67.46,519.60,169.86,3.52,3.69,110.91,17.12,0.59,17.04,14.99,82.11,5.16,2.83,164.71,107.72,92.69,25.50,0.00,140.19,34.14,4.42,6.88,88.12,0.00,6.39,9.98,0.00,3.47,0.00,0.00,0.00,27.04,0.00,66.22,20.51,0.00,198.10,0.00,0.00,0.00,67.32,47.29,49.96,36.85,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,6.28,20.35
