"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,22.17,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,14.50,47.40,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,17.30,46.10,2.40,26.80,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,67.30,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,11.10,14.60,18.90,0.00,0.00,0.00,1.00,43.30,64.50,3.90,2.60,0.00,70.50,54.50,0.00,1.60,0.00,0.00
2.00,0.00,22.31,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,13.30,44.40,7.90,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,16.90,44.60,2.40,26.90,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,62.50,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,10.50,14.40,18.90,0.00,0.00,0.00,1.00,43.90,66.90,3.70,2.40,0.00,70.60,47.80,0.00,1.60,0.00,0.00
3.00,0.00,22.54,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,12.30,41.20,7.90,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,16.30,42.70,2.40,27.00,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,58.00,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.80,14.10,18.90,0.00,0.00,0.00,1.00,45.30,69.60,3.40,2.20,0.00,70.40,41.80,0.00,1.60,0.00,0.00
4.00,0.00,23.10,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,11.20,37.80,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,16.00,41.30,2.40,27.10,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,49.40,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.50,14.00,18.90,0.00,0.00,0.00,1.00,46.00,69.90,3.20,2.10,0.00,69.70,35.90,0.00,1.60,0.00,0.00
5.00,0.00,23.70,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,10.10,34.30,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,15.80,39.90,2.40,27.20,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,39.30,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.40,14.00,18.90,0.00,0.00,0.00,1.00,46.40,69.40,3.00,1.90,0.00,68.70,30.10,0.00,1.60,0.00,0.00
6.00,0.00,23.38,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,9.50,31.50,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,15.80,38.50,2.40,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,33.80,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.60,14.20,18.90,0.00,0.00,0.00,1.00,45.10,68.40,2.90,1.70,0.00,67.90,26.30,0.00,1.60,0.00,0.00
7.00,0.00,23.64,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,9.00,28.80,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,15.90,37.10,2.40,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,29.90,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.90,14.50,18.90,0.00,0.00,0.00,1.00,43.10,67.40,2.90,1.50,0.00,67.30,23.10,0.00,1.60,0.00,0.00
8.00,0.00,23.61,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,9.30,26.40,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,15.60,36.90,2.40,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,25.60,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.90,14.30,18.90,0.00,0.00,0.00,1.00,40.60,64.20,2.60,1.40,0.00,65.30,21.70,0.00,1.60,0.00,0.00
9.00,0.00,23.47,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,9.80,24.10,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,15.30,37.10,2.40,27.20,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,21.20,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.70,14.00,18.90,0.00,0.00,0.00,1.00,37.80,60.30,2.30,1.30,0.00,63.00,21.00,0.00,1.60,0.00,0.00
10.00,0.00,23.49,0.00,0.00,4.20,8.30,4.30,9.70,2.90,0.00,3.50,0.00,0.00,0.00,9.00,0.00,9.60,9.80,22.10,8.00,10.87,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,14.90,36.80,2.40,27.20,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,16.90,10.00,10.00,19.42,3.00,10.80,8.21,10.68,2.40,9.20,13.80,18.90,0.00,0.00,0.00,1.00,34.40,56.70,2.10,1.30,0.00,61.00,16.60,0.00,1.60,0.00,0.00
