"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,65.46,29.81,66.81,650.00,210.44,0.00,3.67,100.65,19.05,4.79,34.87,49.80,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,79.46,3.90,19.68,145.08,0.00,60.87,66.77,67.55,0.00,108.63,80.83,108.65,4.37,74.55,61.84,43.40,41.28,47.82,28.44,0.00,28.32,84.50,44.77,0.00,83.69,61.88,10.17,20.30,6.67,19.49,4.83
2.00,65.46,29.81,66.81,650.00,210.44,0.00,3.67,100.65,19.05,4.79,34.87,71.77,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,0.00,9.00,79.46,3.90,19.68,0.00,171.75,67.18,66.77,67.55,0.00,162.05,85.71,162.12,5.00,70.93,54.76,50.80,43.49,47.82,22.24,22.17,22.17,69.98,21.16,0.00,83.69,86.33,10.17,20.30,19.50,6.66,4.83
3.00,65.46,29.81,66.81,650.00,210.44,0.00,3.67,100.65,19.05,4.79,34.87,101.97,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,61.42,3.90,15.52,0.00,0.00,42.68,42.25,42.68,42.68,183.28,169.61,183.34,3.25,70.51,43.30,50.27,44.02,47.82,19.78,19.74,0.00,0.00,20.73,0.00,85.18,106.15,10.17,20.30,13.10,13.05,4.83
4.00,65.46,29.81,66.81,650.00,210.44,0.00,3.67,100.65,19.05,4.79,34.87,107.53,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,62.74,3.90,15.83,0.00,0.00,0.00,66.77,26.94,26.94,183.28,167.90,183.34,2.48,70.14,38.41,49.02,44.00,47.82,0.00,27.77,0.00,51.34,20.73,0.00,95.48,114.25,10.17,20.30,13.10,13.05,4.83
5.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,109.89,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,67.47,3.90,16.92,0.00,0.00,41.04,40.67,63.44,20.73,180.11,180.24,180.18,2.65,71.37,55.79,51.17,44.03,47.82,0.00,30.41,0.00,39.76,20.73,0.00,108.83,115.81,10.17,20.30,13.10,13.05,4.83
6.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,110.66,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,67.15,3.90,16.84,0.00,0.00,60.70,20.73,20.73,66.92,183.28,158.02,183.34,4.60,70.55,44.01,47.35,47.30,47.82,20.16,20.12,20.12,52.98,20.73,0.00,91.13,115.06,10.17,20.30,19.94,6.22,4.83
7.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,110.49,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,65.55,3.90,16.48,0.00,169.96,20.73,35.37,47.12,35.52,176.94,187.44,177.01,4.77,0.00,31.09,43.77,43.92,47.82,21.01,20.96,20.96,0.00,25.12,0.00,89.27,113.50,10.17,20.30,6.22,19.94,4.83
8.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,109.57,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,65.34,3.90,16.43,169.77,0.00,20.73,43.72,34.95,34.95,177.29,185.62,177.35,4.09,0.00,31.09,43.67,43.92,47.82,17.54,17.52,17.52,0.00,26.94,0.00,87.84,112.32,10.17,20.30,6.22,19.94,4.83
9.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,108.16,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,63.63,3.90,16.03,170.96,0.00,48.57,26.94,48.72,20.73,174.27,187.44,174.34,3.06,0.00,31.09,42.16,43.89,47.82,0.00,18.31,18.31,0.00,22.86,0.00,88.87,110.20,10.17,20.30,6.22,19.94,4.83
10.00,65.46,29.81,66.81,650.00,210.44,3.50,3.67,100.65,19.05,4.79,34.87,117.94,7.20,3.87,119.00,56.24,79.98,46.81,87.00,15.20,6.88,64.71,0.00,6.39,9.00,68.69,3.90,17.20,0.00,0.00,20.73,58.02,58.68,20.73,183.28,174.25,183.34,2.02,0.00,75.93,60.46,44.38,47.82,10.36,10.36,0.00,0.00,38.31,0.00,91.09,107.67,10.17,20.30,6.22,19.94,4.83
