"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,45.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,16.34,6.39,9.00,19.88,10.21,4.64,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,12.09,0.00,0.00,87.88,84.00,0.00,111.19
2.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,45.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,16.34,6.39,9.00,19.88,10.21,4.64,230.47,230.21,0.00,0.00,0.00,20.43,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,0.00,12.09,0.00,87.88,84.00,0.00,111.19
3.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,78.71,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,90.42,6.39,9.00,19.88,10.21,4.64,230.47,230.21,56.81,0.00,57.09,20.43,185.79,198.88,185.86,5.39,76.05,73.16,67.15,67.06,82.28,24.20,24.12,24.11,87.88,84.00,0.00,111.19
4.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,110.89,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,115.36,6.39,9.00,38.71,10.21,9.03,230.47,230.21,27.59,34.30,58.92,34.33,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,82.28,25.67,25.57,25.56,87.88,84.00,0.00,111.19
5.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,106.88,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,115.36,6.39,9.00,39.01,10.21,9.10,230.47,230.21,25.97,29.40,68.48,29.41,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,82.28,25.67,25.57,25.56,87.88,84.00,0.00,111.19
6.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,117.08,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,26.01,2.84,6.88,88.00,115.36,6.39,9.00,50.43,10.21,11.77,230.47,230.21,28.56,37.71,67.05,37.75,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,82.28,25.67,25.57,25.56,87.88,84.00,0.00,111.19
7.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,119.58,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,9.00,52.35,10.21,12.21,230.47,230.21,58.17,38.37,38.53,38.42,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,82.28,25.67,25.57,25.56,87.88,84.00,0.00,111.19
8.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,120.07,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,9.00,50.88,10.21,11.87,230.47,230.21,34.90,54.52,55.00,27.76,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,82.28,25.67,25.57,25.56,87.88,84.00,0.00,111.19
9.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,117.66,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,9.98,59.51,10.21,13.89,230.47,230.21,54.53,54.29,54.75,29.93,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
10.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,143.56,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,9.98,94.68,10.21,19.95,230.47,230.21,26.50,67.69,68.48,26.50,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
11.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,121.13,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,0.00,80.42,10.21,18.76,230.47,230.21,68.10,67.69,68.48,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
12.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,98.91,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,0.00,31.79,10.21,7.42,230.47,230.21,60.40,60.04,45.76,37.87,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
13.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,72.87,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,115.36,6.39,0.00,19.88,10.21,4.64,230.47,230.21,38.56,0.00,68.48,38.56,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
14.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,44.66,0.00,6.86,165.35,113.35,133.88,44.45,36.54,159.99,15.00,2.84,6.88,88.00,64.33,6.39,0.00,19.88,10.21,4.64,230.47,230.21,0.00,0.00,21.33,21.33,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,0.00,111.19
