"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,1.88,22.68,4.08,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,8.26,4.72,17.01,0.00,8.20,4.76,7.50,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,6.64,6.34,16.10,3.51,25.20,18.89,17.94,69.20,17.38,17.40,0.60,18.89,18.89,18.89,2.40,57.70,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.81,0.91,18.90,0.05,2.00,26.90,50.40,0.30,0.30,51.00,42.50,54.50,0.00,2.00,48.30,25.00,11.00,50.00,22.00,0.07,26.86
2.00,4.67,22.57,5.85,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,12.91,7.12,17.01,0.00,8.20,4.93,8.30,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,9.58,6.54,18.00,3.51,25.10,18.89,17.94,83.00,17.38,23.82,0.60,18.89,18.89,18.89,2.40,56.00,12.47,18.89,8.00,10.70,7.85,17.00,1.20,1.17,1.96,18.90,0.08,2.00,23.80,50.40,0.50,0.50,60.90,46.30,54.00,0.00,2.00,57.00,80.00,11.00,100.00,22.00,0.11,33.79
3.00,7.58,22.71,7.80,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,15.53,9.34,17.01,0.00,8.20,5.07,9.10,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,11.29,6.73,20.40,3.51,24.90,18.89,17.94,95.90,17.38,28.32,0.60,18.89,18.89,18.89,2.40,49.30,12.47,18.89,8.00,10.70,7.85,17.00,1.20,1.68,3.04,18.90,0.37,2.00,23.90,51.50,0.80,0.60,70.20,52.20,48.30,0.10,2.00,62.50,100.00,11.00,120.00,22.00,0.16,40.73
4.00,10.21,22.71,9.94,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,17.00,11.81,17.01,0.00,8.20,5.09,11.10,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,12.46,6.90,24.10,3.51,24.80,18.89,17.94,109.60,17.38,31.03,0.60,18.89,18.89,18.89,2.40,47.90,12.47,18.89,8.00,10.70,7.85,17.00,1.20,2.68,4.19,18.90,0.50,2.00,24.50,48.00,1.70,1.10,79.80,56.10,47.40,0.20,2.00,65.20,150.00,11.00,155.70,22.00,0.20,41.70
5.00,12.37,22.81,11.81,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,17.57,14.15,17.01,0.00,8.20,5.02,13.40,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.23,7.06,28.20,3.51,24.70,18.89,17.94,116.90,17.38,32.91,0.60,18.89,18.89,18.89,2.40,42.40,12.47,18.89,8.00,10.70,7.85,17.00,1.20,3.78,5.40,18.90,0.62,2.00,25.90,51.10,2.80,1.60,86.70,54.50,40.90,0.20,2.00,67.80,160.00,11.00,163.10,22.00,0.24,42.67
6.00,14.18,22.72,13.34,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,17.89,15.33,17.01,0.00,8.20,4.67,16.90,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.65,7.20,31.70,3.51,24.20,18.89,17.94,120.60,17.38,33.88,0.60,18.89,18.89,18.89,2.40,43.50,12.47,18.89,8.00,10.70,7.85,17.00,1.20,5.22,6.79,18.90,0.70,2.00,26.20,45.50,3.60,2.30,90.70,54.30,42.00,0.30,2.00,69.30,180.00,11.00,165.30,22.00,0.27,45.36
7.00,15.69,22.67,14.43,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,18.40,15.92,17.01,0.00,8.20,4.65,20.80,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.90,7.67,35.00,3.51,24.20,18.89,17.94,114.70,17.38,34.16,0.60,18.89,18.89,18.89,2.40,39.60,12.47,18.89,8.00,10.70,7.85,17.00,1.20,6.52,8.02,18.90,0.76,2.00,30.90,54.30,4.20,3.00,87.00,58.30,40.40,0.30,2.00,68.80,240.10,11.00,161.50,22.00,0.29,48.04
8.00,16.88,23.00,14.97,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,18.83,16.30,17.01,0.00,8.20,5.60,24.90,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.92,9.10,39.10,3.51,24.00,18.89,17.94,96.90,17.38,33.65,0.60,18.89,18.89,18.89,2.40,48.60,12.47,18.89,8.00,10.70,7.85,17.00,1.20,7.36,8.81,18.90,0.78,2.00,39.30,52.00,4.70,3.20,78.90,52.20,50.10,0.30,2.00,63.60,229.10,11.00,149.10,22.00,0.31,48.50
9.00,17.54,23.27,14.44,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,18.88,16.37,17.01,0.00,8.20,6.44,29.20,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.37,10.42,43.60,3.51,23.70,18.89,17.94,82.00,17.38,31.35,0.60,18.89,18.89,18.89,2.40,61.20,12.47,18.89,8.00,10.70,7.85,17.00,1.20,8.15,9.48,18.90,0.77,2.00,43.60,51.50,5.20,3.20,76.00,55.90,58.50,0.40,2.00,61.00,211.00,11.00,150.10,22.00,0.32,48.96
10.00,17.76,23.18,13.71,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,18.78,16.55,17.01,0.00,8.20,6.93,31.80,8.00,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.40,11.37,48.80,3.51,23.90,18.89,17.94,86.00,17.38,26.96,0.60,18.89,18.89,18.89,2.40,63.40,12.47,18.89,8.00,10.70,7.85,17.00,1.20,8.78,9.78,18.90,0.78,2.00,42.90,50.80,5.90,3.80,74.10,59.40,57.40,0.40,2.00,61.30,195.20,11.00,154.30,22.00,0.32,46.41
11.00,17.53,23.30,12.89,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,18.09,16.68,17.01,0.00,8.20,7.60,33.90,8.00,10.39,14.64,4.90,18.70,18.70,18.89,18.89,0.00,13.79,12.29,54.30,3.51,24.00,18.89,17.94,82.40,17.38,21.84,0.60,18.89,18.89,18.89,2.40,69.30,12.47,18.89,8.00,10.70,7.85,17.00,1.20,9.39,10.09,18.90,0.77,2.00,47.10,54.80,6.60,4.50,71.70,62.60,62.80,0.40,2.00,61.40,188.90,11.00,153.10,22.00,0.32,43.87
