"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.37,29.95,67.13,500.00,162.66,3.76,0.00,42.05,17.74,0.45,17.97,14.92,65.93,5.13,2.82,116.20,79.51,16.49,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,27.40,3.45,6.34,0.00,144.33,50.00,0.00,60.35,59.87,0.00,78.88,0.00,0.00,0.00,67.01,37.75,49.62,28.39,0.00,0.00,0.00,0.00,25.00,89.16,0.00,0.00
2.00,62.02,29.95,67.13,506.87,164.89,3.76,0.00,42.05,17.74,0.45,17.97,14.92,68.83,5.13,2.82,116.20,79.42,16.49,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,41.31,3.45,9.56,0.00,144.33,25.00,0.00,56.91,56.49,0.00,77.67,0.00,0.00,0.00,67.01,24.22,42.00,28.39,0.00,0.00,0.00,0.00,25.00,89.16,0.00,0.00
3.00,70.37,29.95,67.13,524.07,170.49,3.76,0.00,49.50,17.74,0.45,17.97,14.92,74.59,5.13,2.82,116.20,80.10,25.56,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,47.71,3.45,11.04,0.00,0.00,0.00,0.00,67.88,45.52,0.00,134.78,0.00,0.00,0.00,66.99,40.86,46.50,28.39,0.00,0.00,0.00,0.00,82.15,32.80,0.00,0.00
4.00,59.68,29.95,67.13,500.00,162.66,3.76,0.00,46.68,17.74,0.45,17.97,14.92,67.72,5.13,2.82,116.20,78.35,22.12,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,41.37,3.45,9.57,0.00,0.00,32.00,0.00,65.31,48.09,126.29,84.97,0.00,0.00,0.00,67.01,23.45,41.50,28.39,0.00,0.00,0.00,0.00,61.51,53.43,0.00,0.00
5.00,64.20,29.95,67.13,500.00,162.66,3.76,0.00,47.88,17.74,0.45,17.97,14.92,72.55,5.13,2.82,116.20,78.91,23.59,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,44.89,3.45,10.38,0.00,0.00,64.00,0.00,67.88,0.00,152.52,76.72,0.00,0.00,0.00,67.01,26.40,43.10,28.39,0.00,0.00,0.00,0.00,68.99,70.85,0.00,0.00
6.00,72.37,29.95,67.13,500.00,162.66,3.76,0.00,52.61,17.74,0.45,17.97,14.92,79.91,5.13,2.82,116.20,80.32,29.35,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,40.42,3.45,9.35,0.00,0.00,32.00,0.00,67.88,0.00,184.17,77.67,0.00,0.00,0.00,67.01,43.19,46.84,28.39,0.00,0.00,0.00,0.00,77.22,62.62,0.00,0.00
7.00,72.37,29.95,67.13,563.28,183.24,3.76,0.00,62.85,17.74,0.45,17.97,14.92,97.15,5.13,2.82,116.20,82.50,41.80,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,30.23,3.45,6.99,0.00,0.00,0.00,0.00,67.88,0.00,184.17,82.97,0.00,0.00,0.00,67.01,45.30,47.15,28.39,0.00,0.00,0.00,0.00,73.28,66.57,0.00,0.00
8.00,72.37,29.95,67.13,571.82,186.02,3.76,0.00,70.48,17.74,0.45,17.97,14.92,105.65,5.13,2.82,116.20,81.59,51.09,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,0.00,47.83,3.45,11.06,0.00,0.00,0.00,0.00,67.88,45.52,184.17,130.12,0.00,0.00,0.00,67.01,45.30,47.15,28.39,0.00,0.00,0.00,0.00,25.00,89.16,0.00,0.00
9.00,72.37,29.95,67.13,610.05,198.46,3.76,0.00,76.60,17.74,0.45,17.97,14.92,89.32,5.13,2.82,116.20,79.69,58.53,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,64.46,3.45,14.91,0.00,0.00,0.00,0.00,46.08,67.33,184.17,99.80,0.00,0.00,0.00,67.01,49.48,47.77,28.39,0.00,0.00,0.00,0.00,25.00,100.51,0.00,0.00
10.00,72.37,29.95,67.13,552.40,179.70,3.76,0.00,70.45,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,65.53,51.05,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,41.73,3.45,9.65,0.00,0.00,0.00,0.00,67.29,66.73,184.17,85.74,0.00,0.00,0.00,67.01,41.11,46.53,28.39,0.00,0.00,0.00,0.00,62.76,42.90,0.00,0.00
11.00,66.28,29.95,67.13,573.21,186.47,3.76,0.00,77.17,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,57.97,59.22,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,55.14,3.45,12.75,0.00,0.00,0.00,0.00,67.29,66.73,151.29,78.00,0.00,0.00,0.00,67.01,31.99,45.20,28.39,0.00,0.00,0.00,0.00,62.82,42.84,0.00,0.00
12.00,72.37,29.95,67.13,591.28,192.35,3.76,0.00,80.81,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,55.00,63.65,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,31.35,3.45,7.25,0.00,0.00,0.00,0.00,42.25,42.25,73.07,77.18,73.07,0.00,0.00,67.01,44.20,48.07,28.39,0.00,0.00,0.00,0.00,76.87,78.32,0.00,0.00
13.00,72.37,29.95,67.13,633.98,206.25,3.76,0.00,96.72,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,55.24,83.01,0.00,4.12,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,48.96,3.45,11.32,0.00,0.00,0.00,0.00,35.64,66.79,100.30,75.82,100.31,1.46,0.00,66.99,42.09,51.50,28.39,0.00,12.09,0.00,0.00,83.62,74.28,0.00,0.00
14.00,72.37,29.95,67.13,634.93,206.55,3.76,0.00,90.86,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,53.29,75.88,0.00,33.00,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,49.58,3.45,11.47,0.00,0.00,0.00,0.00,36.56,62.47,84.28,79.99,84.28,1.46,0.00,67.01,43.37,47.93,28.39,0.00,12.09,0.00,0.00,81.16,59.50,0.00,0.00
15.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,98.02,17.74,0.45,17.97,14.92,80.18,5.13,2.82,116.20,55.10,84.59,0.00,4.12,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,61.59,3.45,14.25,0.00,0.00,25.00,0.00,41.77,41.77,97.83,77.23,97.83,1.46,0.00,67.01,46.10,48.12,28.39,0.00,12.09,0.00,0.00,85.00,91.76,0.00,0.00
16.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,97.29,17.74,0.45,17.97,14.92,79.43,5.13,2.82,116.20,56.73,83.70,0.00,4.12,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,62.74,3.45,14.51,0.00,0.00,45.00,0.00,45.40,20.62,98.06,75.21,98.07,1.46,0.00,67.01,40.04,50.63,28.39,0.00,12.09,0.00,0.00,85.00,109.29,0.00,0.00
17.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,80.93,5.13,2.82,116.20,58.34,90.15,0.00,0.00,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,72.53,3.45,16.78,0.00,0.00,65.00,0.00,36.93,36.93,110.67,77.63,110.69,1.46,0.00,67.01,44.56,47.88,28.39,0.00,12.09,0.00,0.00,85.00,101.46,0.00,0.00
18.00,65.90,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,75.68,5.13,2.82,116.20,57.25,90.15,0.00,0.00,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,84.39,3.45,19.52,0.00,0.00,45.00,0.00,20.62,61.17,114.81,77.86,114.82,1.46,0.00,70.26,31.86,45.18,28.39,0.00,12.09,0.00,0.00,85.00,93.53,0.00,0.00
19.00,67.23,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,66.93,5.13,2.82,116.20,56.23,90.15,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,84.07,3.45,19.44,0.00,0.00,25.00,0.00,36.19,61.60,175.74,98.12,0.00,1.46,0.00,67.01,32.84,45.58,28.39,0.00,12.09,0.00,0.00,85.00,63.08,0.00,0.00
20.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,69.73,5.13,2.82,116.20,56.73,90.15,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,25.00,0.00,61.17,0.00,184.17,78.65,0.00,2.50,0.00,66.99,49.48,47.77,28.39,0.00,28.10,0.00,0.00,85.00,79.11,0.00,0.00
21.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,48.75,5.13,2.82,116.20,51.31,90.15,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,75.79,3.45,17.53,0.00,0.00,25.00,0.00,67.88,0.00,126.02,75.73,0.00,1.89,0.00,66.99,45.02,47.43,28.39,0.00,18.65,0.00,0.00,85.00,72.40,0.00,0.00
22.00,67.22,29.95,67.13,618.10,201.08,3.76,0.00,100.55,17.74,0.45,17.97,14.92,34.58,5.13,2.82,116.20,46.44,87.67,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,50.22,3.45,11.62,0.00,0.00,25.00,0.00,67.05,66.50,69.87,75.86,0.00,1.46,0.00,67.01,29.92,44.68,28.39,0.00,12.09,0.00,0.00,85.00,27.32,0.00,0.00
23.00,59.48,29.95,67.13,605.57,197.00,3.76,0.00,99.69,17.74,0.45,17.97,14.92,27.96,5.13,2.82,116.20,42.22,86.62,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,44.94,3.45,10.40,0.00,0.00,25.00,0.00,67.33,53.67,0.00,116.57,0.00,1.46,0.00,67.01,20.62,39.18,28.39,0.00,12.09,0.00,0.00,85.00,39.88,0.00,0.00
24.00,57.58,29.95,67.13,603.81,196.43,3.76,0.00,99.66,17.74,0.45,17.97,14.92,27.73,5.13,2.82,116.20,43.74,86.58,0.00,0.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,42.31,3.45,9.79,0.00,0.00,45.00,0.00,53.51,53.17,0.00,97.73,0.00,1.46,0.00,66.99,20.62,39.18,28.39,0.00,12.09,0.00,0.00,85.00,54.21,0.00,0.00
25.00,64.05,29.95,67.13,632.23,205.67,3.76,0.00,102.59,17.74,0.45,17.97,14.92,32.78,5.13,2.82,116.20,46.89,90.15,0.00,12.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,55.81,3.45,12.91,0.00,0.00,65.00,0.00,0.00,67.33,0.00,77.67,0.00,1.46,0.00,67.01,24.30,42.26,28.39,0.00,12.09,0.00,0.00,52.08,105.85,0.00,0.00
26.00,57.61,29.95,67.13,635.52,206.74,3.76,0.00,102.59,17.74,0.45,17.97,14.92,32.87,5.13,2.82,116.20,50.78,90.15,0.00,33.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,58.19,3.45,13.46,0.00,0.00,32.50,53.79,0.00,65.32,0.00,77.67,0.00,1.46,0.00,67.01,20.65,39.20,28.39,0.00,12.09,0.00,0.00,85.00,20.62,0.00,0.00
27.00,72.37,29.95,67.13,605.08,196.84,3.76,0.00,102.59,17.74,0.45,17.97,14.92,43.58,5.13,2.82,116.20,52.76,90.15,0.00,33.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,52.31,3.45,12.10,0.00,0.00,0.00,39.27,0.00,59.45,66.49,72.84,0.00,1.46,0.00,67.01,40.20,47.43,28.39,0.00,12.09,0.00,0.00,85.00,41.53,0.00,0.00
28.00,57.58,29.95,67.13,624.18,203.06,3.76,0.00,102.59,17.74,0.45,17.97,14.92,66.23,5.13,2.82,116.20,55.15,90.15,0.00,4.12,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,67.86,3.45,15.70,0.00,0.00,0.00,66.24,67.02,27.10,92.15,75.40,0.00,1.46,0.00,67.01,20.62,39.18,28.39,0.00,12.09,0.00,0.00,85.00,0.00,0.00,0.00
29.00,60.11,29.95,67.13,627.17,204.03,3.76,0.00,102.59,17.74,0.45,17.97,14.92,81.71,5.13,2.82,116.20,68.42,90.15,0.00,33.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,25.00,0.00,65.88,53.23,102.84,89.73,102.85,1.46,0.00,71.66,21.44,39.95,28.39,0.00,12.09,0.00,0.00,85.00,20.62,0.00,0.00
30.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,81.71,5.13,2.82,116.20,72.18,90.15,0.00,4.12,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,27.50,0.00,27.21,27.21,184.17,106.74,184.23,1.46,0.00,75.00,41.29,51.16,28.39,0.00,12.09,0.00,0.00,85.00,106.45,0.00,0.00
31.00,72.37,29.95,67.13,618.16,201.10,3.76,0.00,63.96,17.74,0.45,17.97,14.92,81.71,5.13,2.82,116.20,72.18,43.15,0.00,12.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,190.89,0.00,30.00,0.00,20.62,48.27,184.17,139.26,184.23,1.46,0.00,75.00,41.10,46.53,28.39,0.00,12.09,0.00,0.00,85.00,91.99,0.00,0.00
32.00,74.94,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,84.58,5.13,2.82,116.20,100.26,90.15,0.00,33.00,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,228.46,0.00,35.00,26.80,67.88,20.62,184.17,174.49,184.23,1.46,0.00,75.00,45.87,53.08,28.39,0.00,12.09,0.00,0.00,85.00,45.57,110.22,0.00
33.00,74.01,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,100.06,5.13,2.82,116.20,105.14,90.15,0.00,13.64,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,180.11,183.36,40.00,67.10,26.80,20.62,184.17,188.35,184.23,1.46,0.00,75.00,49.06,47.53,28.39,0.00,12.09,0.00,0.00,85.00,68.55,110.22,0.00
