"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,141.83,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,28.88,10.52,10.87,228.68,220.60,0.00,20.60,20.60,66.74,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,62.20,110.32,203.40,19.44,20.27,22.80,16.00
2.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.20,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,28.95,10.52,10.89,228.68,220.60,0.00,66.74,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,62.20,110.32,203.40,19.44,20.27,16.80,22.00
3.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,141.57,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,25.42,10.52,10.07,228.68,220.60,0.00,20.60,66.74,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,64.88,70.53,62.20,110.32,203.40,19.44,20.27,22.80,16.00
4.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.03,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,20.60,66.74,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,69.23,64.35,62.20,110.32,203.40,19.44,20.27,22.80,16.00
5.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,36.19,20.60,51.15,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,62.20,110.32,203.40,19.44,20.27,22.80,16.00
6.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,139.58,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,43.39,43.94,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,59.18,55.79,62.20,110.32,203.40,19.44,20.27,22.80,16.00
7.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.41,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,43.40,43.94,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,57.05,59.65,62.20,110.32,203.40,19.44,20.27,16.80,22.00
8.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.34,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,20.60,66.74,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,60.25,58.79,62.20,110.32,203.40,19.44,20.27,16.80,22.00
9.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,20.60,66.74,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,62.64,71.78,62.20,110.32,203.40,19.44,20.27,16.80,22.00
10.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,66.74,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,58.11,52.82,62.20,110.32,203.40,19.44,20.27,22.80,16.00
11.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,66.74,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,69.68,78.08,62.20,110.32,203.40,19.44,20.27,16.80,22.00
12.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,66.74,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,70.42,78.79,62.20,110.32,203.40,19.44,20.27,22.80,16.00
13.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,59.94,20.60,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,51.43,34.42,69.00,110.32,203.40,19.44,20.27,22.80,16.00
14.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,63.07,63.83,27.57,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,37.06,53.19,20.60,110.32,203.40,19.44,20.27,16.80,22.00
15.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,20.60,67.22,66.67,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,70.11,60.64,20.60,110.32,203.40,19.44,20.27,22.80,16.00
16.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.01,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,63.07,63.83,27.57,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,67.26,63.50,20.60,110.32,203.40,19.44,20.27,22.80,16.00
17.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,128.70,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,20.60,67.22,66.67,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,60.64,70.11,20.60,110.32,203.40,19.44,20.27,16.80,22.00
18.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,0.00,63.34,27.58,63.56,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,70.11,60.64,20.60,110.32,203.40,19.44,20.27,22.80,16.00
19.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,48.82,10.52,15.49,228.68,220.60,0.00,63.08,63.83,27.57,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,70.11,60.64,20.60,110.32,203.40,19.44,20.27,16.80,22.00
20.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,48.82,10.52,15.49,228.68,220.60,0.00,66.83,20.60,67.06,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,68.51,62.24,20.60,110.32,203.40,19.44,20.27,16.80,22.00
