"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.28,0.00,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,0.00,0.00,9.00,11.58,7.60,8.38,7.17,8.00,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,0.00,0.70,1.00,3.53,25.26,17.87,18.46,0.00,5.70,0.00,0.60,17.49,18.46,18.66,2.00,0.17,12.83,17.49,6.60,10.70,0.00,15.55,1.15,4.90,6.98,18.94,0.00,1.96,0.01,3.49,0.00,0.00,0.00,2.53,0.18,0.00,2.04,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
2.00,0.00,23.44,0.00,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,0.00,0.00,9.00,11.49,7.60,9.00,8.74,8.00,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,0.00,1.36,1.80,3.53,25.22,17.67,18.46,0.00,5.70,0.00,0.60,17.49,18.46,18.66,2.00,0.36,12.83,17.49,6.60,10.70,0.00,15.55,1.15,5.11,6.60,18.94,0.00,1.96,0.00,3.55,0.01,0.00,0.00,4.96,0.39,0.00,2.08,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
3.00,0.00,23.24,0.00,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,0.00,0.00,9.00,10.55,7.60,7.72,9.30,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,0.00,2.07,3.56,3.53,25.24,17.71,18.46,0.00,5.70,0.00,0.60,17.49,18.46,18.66,2.00,0.58,12.83,17.49,6.60,10.70,0.00,15.55,1.15,4.98,6.57,18.94,0.00,1.95,0.00,3.59,0.01,0.00,0.00,7.60,0.62,0.00,2.08,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
4.00,2.54,23.49,2.54,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,0.05,0.11,9.00,9.90,7.60,10.78,8.88,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,0.14,2.73,5.63,3.53,25.29,18.02,18.46,0.00,5.70,0.57,0.60,17.49,18.46,18.66,2.00,0.78,12.83,17.49,6.60,10.70,0.00,15.55,1.15,4.87,6.52,18.94,0.00,1.95,0.00,3.64,0.01,0.00,0.00,10.03,0.84,0.00,2.08,0.22,1.43,11.00,0.66,17.50,0.00,1.16,0.00
5.00,2.54,23.42,2.54,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,1.34,1.66,9.00,9.43,7.60,12.40,18.70,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,2.16,3.22,7.80,3.53,25.30,18.04,18.46,4.00,5.70,2.32,0.60,17.49,18.46,18.66,2.00,0.91,12.83,17.49,6.60,10.70,0.00,15.55,0.00,5.57,6.76,18.94,0.03,1.94,0.00,3.72,0.02,0.00,2.88,11.82,0.98,0.00,2.08,3.96,22.02,11.00,12.79,17.50,0.00,2.32,5.95
6.00,6.62,23.27,6.63,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,3.01,6.10,9.00,8.93,7.60,12.60,18.13,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,6.03,3.63,9.87,3.53,25.22,17.96,18.46,28.00,5.70,10.02,0.60,17.49,18.46,18.66,2.00,0.78,12.83,17.49,6.60,10.70,0.00,15.55,0.00,5.85,6.83,18.94,0.06,1.94,0.38,4.94,0.02,0.01,20.16,12.71,1.03,0.00,2.08,16.34,85.44,11.00,65.81,17.50,0.04,11.82,39.20
7.00,6.62,23.53,6.63,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,6.57,9.99,9.00,10.59,7.60,14.16,17.68,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,8.84,4.53,11.63,3.53,25.75,17.87,18.46,59.00,5.70,19.17,0.60,17.49,18.46,18.66,2.00,0.48,12.83,17.49,6.60,10.70,0.00,15.55,0.00,6.20,7.89,18.94,0.08,1.94,1.24,7.61,0.03,0.03,42.48,14.66,1.13,0.00,2.08,35.76,161.38,11.00,128.53,17.50,0.09,21.32,72.33
8.00,10.15,23.38,10.17,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,8.17,12.10,9.00,10.60,7.60,14.78,17.68,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,10.56,4.43,12.88,3.53,25.94,17.86,18.46,91.00,5.70,25.94,0.60,17.49,18.46,18.66,2.00,0.18,12.83,17.49,6.60,10.70,0.00,15.55,0.00,6.72,8.03,18.94,0.11,1.94,2.10,10.28,0.04,0.04,65.52,16.61,1.23,0.00,2.08,50.97,198.21,11.00,167.14,17.50,0.15,29.72,90.01
9.00,10.15,23.48,10.17,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,9.73,12.60,9.00,11.50,7.60,15.30,18.32,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.16,4.34,14.29,3.53,25.68,18.15,18.46,110.00,5.70,29.00,0.60,17.49,18.46,18.66,2.00,0.05,12.83,17.49,6.60,10.70,0.00,15.55,0.00,7.09,8.82,18.94,0.53,1.94,2.49,11.49,0.04,0.05,79.20,17.50,1.27,0.10,2.08,56.83,195.03,11.00,174.21,17.50,0.21,38.13,89.73
10.00,12.78,23.28,12.80,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,10.37,13.35,9.00,11.64,7.60,15.10,19.73,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.70,5.65,17.37,3.53,25.70,18.42,18.46,117.00,5.70,29.22,0.60,17.49,18.46,18.66,2.00,0.01,12.83,17.49,6.60,10.70,0.00,15.55,0.00,7.12,9.22,18.94,0.73,1.94,4.29,14.73,0.09,0.11,84.24,19.89,2.39,0.20,2.08,59.27,197.38,11.00,174.11,17.50,0.26,38.98,88.57
11.00,12.78,23.52,12.80,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,11.44,13.46,9.00,11.67,7.60,12.63,17.70,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.25,5.94,21.85,3.53,25.61,18.33,18.46,119.00,5.70,29.18,0.60,17.49,18.46,18.66,2.00,0.01,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.09,10.35,18.94,0.90,1.94,7.26,19.27,0.23,0.21,85.68,22.39,2.90,0.20,2.04,61.03,198.21,11.00,171.43,17.50,0.32,39.83,87.55
12.00,14.18,23.34,14.21,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,11.75,13.57,9.00,11.67,7.60,13.50,20.64,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.34,6.06,25.56,3.53,25.37,17.99,18.46,119.00,5.70,28.81,0.60,17.49,18.46,18.66,2.00,0.06,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.33,10.67,18.94,1.01,1.94,10.32,23.38,0.56,0.43,85.68,25.11,3.55,0.30,2.04,62.74,198.48,11.00,169.00,17.50,0.35,39.68,86.29
13.00,14.18,23.31,14.21,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.37,13.65,9.00,11.65,7.60,13.56,25.64,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.48,5.80,28.21,3.53,25.16,17.97,18.46,118.00,5.70,28.66,0.60,17.49,18.46,18.66,2.00,0.24,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.50,10.88,12.40,1.10,1.94,14.29,27.89,1.29,0.89,84.96,28.37,4.40,0.30,2.04,65.38,200.12,11.00,168.78,17.50,0.37,39.54,86.06
14.00,14.29,23.23,14.32,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.58,13.86,9.00,11.65,7.60,14.23,33.71,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.57,5.94,30.45,3.53,25.04,18.06,18.46,117.00,5.70,29.08,0.60,17.49,18.46,18.66,2.00,1.04,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.56,10.65,13.73,1.12,1.94,20.02,34.26,2.15,1.52,84.24,34.45,5.77,0.30,2.00,66.16,199.54,11.00,168.29,17.50,0.37,40.52,85.99
15.00,14.29,23.50,14.32,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.69,14.03,9.00,11.66,7.60,14.93,39.03,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.73,6.29,32.88,3.53,24.74,18.09,18.46,117.00,5.70,29.35,0.60,17.49,18.46,18.66,2.00,4.06,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.76,11.12,15.21,1.11,1.94,25.40,41.15,2.97,2.10,84.24,39.22,10.39,0.40,2.00,67.17,198.41,11.00,166.12,17.50,0.38,41.50,85.21
16.00,13.08,23.52,13.11,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.82,14.14,9.00,11.65,7.60,15.02,42.74,7.99,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.89,6.93,35.77,3.53,24.63,18.14,18.46,117.00,5.70,28.89,0.60,17.49,18.46,18.66,2.00,6.37,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.77,11.12,18.94,1.13,1.94,29.92,46.61,3.68,2.61,84.24,42.01,16.13,0.40,2.00,67.00,196.74,11.00,163.28,17.50,0.39,40.46,84.44
17.00,13.08,23.40,13.11,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.06,14.26,9.00,11.18,7.60,11.27,49.72,5.81,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.96,7.75,38.83,3.53,24.28,18.14,18.46,117.00,5.70,28.12,0.60,17.49,18.46,18.66,2.00,7.69,12.83,17.49,6.60,10.70,0.00,15.55,0.00,10.72,12.52,18.94,1.12,1.94,34.27,51.26,4.28,3.10,84.24,44.25,21.66,0.40,1.96,66.66,193.61,11.00,160.23,17.50,0.39,39.42,84.12
18.00,9.89,23.50,9.91,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,12.18,14.06,9.00,11.26,7.60,11.92,52.30,5.24,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.90,8.47,41.76,3.53,24.03,18.14,18.46,117.00,5.70,27.72,0.60,17.49,18.46,18.66,2.00,12.33,12.83,17.49,6.60,10.70,0.00,15.55,0.00,11.34,12.67,18.94,1.12,1.94,37.73,54.61,4.61,3.45,84.24,45.94,28.48,0.40,1.96,66.00,190.47,11.00,157.67,17.50,0.39,39.38,84.12
19.00,9.89,23.59,9.91,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,11.99,13.74,9.00,11.25,7.60,12.30,54.36,5.28,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.71,8.38,42.17,3.53,23.85,18.13,18.46,116.00,5.70,27.48,0.60,17.49,18.46,18.66,2.00,27.41,12.83,17.49,6.60,10.70,0.00,15.55,0.00,9.87,11.67,18.95,1.12,1.94,38.62,55.63,4.26,3.33,83.52,46.52,38.65,0.30,1.92,63.94,187.67,11.00,157.35,17.50,0.39,39.34,85.04
20.00,5.43,23.44,5.44,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,11.81,13.42,9.00,11.26,7.60,14.15,56.68,5.29,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,11.46,8.35,42.46,3.53,23.74,17.95,18.46,116.00,5.70,26.14,0.60,17.49,18.46,18.66,2.00,42.13,12.83,17.49,6.60,10.70,0.00,15.55,0.00,10.15,11.77,18.95,0.94,1.94,39.11,56.25,4.01,3.23,83.52,47.09,48.25,0.20,1.92,61.68,186.66,11.00,158.38,17.50,0.39,35.74,86.45
21.00,5.43,23.51,5.44,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,10.56,12.80,9.00,11.24,7.60,15.83,59.03,5.27,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,10.98,8.43,42.48,3.53,23.54,17.96,18.46,115.00,5.70,24.10,0.60,17.49,18.46,18.66,2.00,53.79,12.83,17.49,6.60,10.70,0.00,15.55,0.00,10.33,11.86,18.95,0.91,1.94,38.64,55.88,3.94,3.20,82.80,47.76,58.91,0.20,1.92,59.55,183.07,11.00,157.92,17.50,0.39,32.14,87.37
22.00,1.37,23.45,1.37,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,9.54,12.33,9.00,11.24,7.60,16.67,60.17,5.27,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,10.40,8.65,42.56,3.53,23.47,17.96,18.46,111.00,5.70,21.15,0.60,17.49,18.46,18.66,2.00,70.83,12.83,17.49,6.60,10.70,0.00,15.55,0.00,9.65,11.84,18.95,0.86,0.00,37.51,54.77,3.80,3.36,79.92,49.81,74.11,0.10,1.96,55.47,176.15,11.00,152.41,17.50,0.38,26.44,85.95
23.00,1.37,23.33,1.37,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,6.94,10.87,9.00,11.25,7.60,19.61,61.06,5.26,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,9.10,9.10,43.18,3.53,23.56,17.96,18.46,99.00,5.70,16.86,0.60,17.49,18.46,18.66,2.00,89.16,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.64,10.72,18.95,0.72,0.00,37.73,55.39,3.54,3.49,71.28,51.70,87.01,0.10,1.96,47.45,158.31,11.00,139.49,17.50,0.34,20.73,81.41
24.00,0.00,23.43,0.14,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,4.57,8.02,9.00,11.24,7.60,20.34,61.81,7.38,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,6.56,9.50,43.80,3.53,24.05,17.77,18.46,77.00,5.70,11.26,0.60,17.49,18.46,18.66,2.00,99.83,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.94,10.84,18.95,0.52,0.00,38.73,57.30,3.37,3.35,55.44,52.81,94.98,0.10,2.00,33.98,113.83,11.00,116.22,17.50,0.28,15.29,75.09
25.00,0.00,23.33,0.14,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,1.20,3.55,9.00,11.28,7.60,20.24,60.50,8.02,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,2.63,10.81,44.29,3.53,24.20,17.42,18.46,49.00,5.70,6.06,0.60,17.49,18.46,18.66,2.00,106.06,12.83,17.49,6.60,10.70,0.00,15.55,0.00,8.51,10.59,18.95,0.45,0.00,39.91,59.67,3.27,3.05,35.28,53.74,100.78,0.10,2.00,17.25,53.14,11.00,65.04,17.50,0.21,9.86,46.06
26.00,0.00,23.47,0.48,14.00,4.50,7.00,5.00,15.94,0.00,0.40,3.40,0.00,0.20,0.32,9.00,11.28,7.60,20.16,60.45,8.01,6.70,5.00,4.40,19.44,19.44,12.63,17.49,1.30,0.25,12.06,44.56,3.53,24.40,17.04,18.46,18.00,5.70,2.29,0.60,17.49,18.46,18.66,2.00,111.08,12.83,17.49,6.60,10.70,0.00,15.55,0.00,9.02,10.59,18.95,0.31,0.00,41.11,62.31,3.15,2.68,12.96,54.54,103.42,0.10,2.04,5.41,8.66,11.00,20.61,17.50,0.13,5.09,16.21
