"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.68,23.01,17.24,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,18.97,17.73,0.00,0.00,8.40,5.20,59.90,5.50,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.77,26.60,86.00,3.25,0.00,19.51,19.32,142.65,18.15,22.34,0.60,19.51,19.51,19.51,2.40,102.37,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.40,3.50,18.00,0.86,1.23,59.75,97.24,6.52,8.69,97.36,120.00,117.07,0.30,2.00,78.01
2.00,16.66,23.12,13.64,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,18.72,17.72,0.00,0.00,8.40,5.30,60.20,5.20,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.73,26.60,87.00,3.25,0.00,19.51,19.32,142.36,18.15,19.36,0.60,19.51,19.51,19.51,2.40,106.63,12.88,18.49,19.51,6.40,0.00,6.63,0.00,2.40,4.50,3.40,18.00,0.72,1.23,61.00,97.74,6.79,9.00,96.83,120.00,127.29,0.20,2.00,77.61
3.00,14.93,23.32,10.45,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,18.01,17.74,0.00,0.00,8.40,5.40,61.00,4.90,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.68,26.70,87.00,3.25,0.00,19.51,19.32,141.98,18.15,20.35,0.60,19.51,19.51,19.51,2.40,102.70,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.80,3.40,18.00,0.70,1.23,66.02,97.38,7.02,9.93,95.69,120.00,132.04,0.20,2.00,76.74
4.00,12.40,23.18,8.34,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,17.36,17.62,0.00,0.00,8.40,5.30,61.90,4.80,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.60,27.00,88.00,3.25,0.00,19.51,19.32,141.25,18.15,17.26,0.60,19.51,19.51,19.51,2.40,108.63,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,5.00,3.30,18.00,0.66,1.23,65.92,97.03,7.06,10.02,93.49,121.00,138.45,0.10,2.00,74.57
5.00,9.70,23.34,5.83,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,16.74,17.33,0.00,0.00,8.40,5.10,63.20,4.90,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.47,27.30,89.00,3.25,0.00,19.51,19.32,137.03,18.15,13.36,0.60,19.51,19.51,19.51,2.40,114.48,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.70,3.10,18.00,0.55,1.23,60.61,96.28,6.79,9.67,88.03,122.00,139.01,0.10,2.00,69.23
6.00,6.62,23.16,3.59,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,15.23,16.89,0.00,0.00,8.40,4.80,64.60,5.50,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.19,27.50,88.00,3.25,0.00,19.51,19.32,130.61,18.15,9.98,0.60,19.51,19.51,19.51,2.40,116.24,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.60,3.00,18.00,0.40,1.23,69.63,94.88,7.07,9.49,79.83,121.00,142.26,0.10,2.00,54.87
7.00,3.66,23.43,1.78,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,12.88,15.77,0.00,0.00,8.40,4.60,66.10,7.40,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.19,27.30,87.00,3.25,0.00,19.51,19.32,96.13,18.15,3.33,0.60,19.51,19.51,19.51,2.40,116.60,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.90,3.20,18.00,0.34,1.23,78.57,93.76,8.17,9.35,60.44,119.00,139.92,0.10,2.00,29.45
8.00,1.51,23.47,0.51,6.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,8.48,12.27,0.00,0.00,8.40,4.40,66.20,7.80,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,9.95,27.10,86.00,3.25,0.00,19.51,19.32,32.54,18.15,0.90,0.60,19.51,19.51,19.51,2.40,116.56,12.88,18.49,19.51,8.40,0.00,6.63,0.00,2.40,5.10,3.20,18.00,0.24,1.23,81.79,94.21,11.10,10.10,23.45,118.00,135.60,0.10,2.00,11.74
9.00,0.15,23.66,0.01,13.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,3.18,4.99,0.00,0.00,8.40,4.20,61.80,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,3.18,26.90,85.00,3.25,0.00,19.51,19.32,6.56,18.15,0.20,0.60,19.51,19.51,19.51,2.40,116.36,12.88,15.49,19.51,6.40,0.00,6.63,0.00,2.40,4.80,2.90,18.00,0.08,1.23,79.16,93.21,10.10,9.20,7.75,118.00,130.76,0.00,2.00,3.45
10.00,0.00,23.66,0.00,13.00,3.00,7.30,12.29,19.22,1.80,0.00,3.50,0.00,0.14,0.36,0.00,0.00,8.40,4.20,57.70,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.14,26.70,84.00,3.25,0.00,19.51,19.32,0.72,18.15,0.04,0.60,19.51,19.51,19.51,2.40,114.86,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.30,2.60,18.00,0.04,1.23,78.34,92.77,9.20,8.30,0.86,118.00,123.92,0.00,2.00,0.72
