"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,25.78,5.95,7.88,164.71,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,44.60,185.07,198.10,185.13,5.67,75.75,64.37,66.88,55.09,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
2.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,15.38,5.95,7.88,164.71,112.91,124.95,0.00,47.27,245.05,29.88,2.86,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,44.59,185.07,198.10,185.13,5.67,75.75,64.38,66.88,55.09,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
3.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,47.97,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,44.60,185.07,198.10,185.13,5.67,75.75,64.37,66.88,55.09,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
4.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,30.73,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,44.60,185.07,198.10,185.13,5.67,75.75,64.37,66.88,55.09,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
5.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,57.87,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,37.56,67.42,68.21,37.56,185.07,198.10,185.13,5.67,75.75,72.88,66.88,55.09,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
6.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,40.48,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,22.69,67.42,68.21,22.69,185.07,198.10,185.13,5.67,75.75,72.88,66.88,55.09,81.95,30.82,0.00,30.50,87.54,84.00,110.50,110.50
7.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,65.04,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,29.08,67.42,68.21,20.70,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,0.00,23.90,87.54,84.00,110.50,110.50
8.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,46.25,5.95,7.88,153.36,112.91,133.36,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,0.00,30.70,87.54,84.00,110.80,110.50
9.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,59.28,5.95,7.88,153.36,112.91,111.18,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.56,95.92,10.17,19.87,227.11,0.00,67.83,67.42,68.21,67.65,185.07,198.10,185.13,4.43,75.75,72.88,66.88,66.80,81.95,28.73,28.61,28.61,87.54,84.00,110.80,110.50
10.00,78.57,0.00,67.46,598.06,195.51,0.00,8.01,110.91,19.29,3.99,39.26,10.22,74.38,5.95,7.88,153.36,112.91,111.18,0.00,47.27,245.05,29.88,2.86,6.88,44.18,114.91,6.39,9.56,95.92,10.17,19.87,169.80,0.00,67.83,67.42,68.21,67.65,185.07,198.10,185.13,4.39,75.75,72.88,66.88,66.80,81.95,28.60,28.48,28.48,87.54,84.00,110.80,110.76
