"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,31.04,10.17,7.21,229.57,229.31,36.02,60.60,61.31,28.60,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,54.75,45.25,110.80,110.76
2.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,21.68,51.96,52.39,21.61,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,54.75,45.25,110.80,110.76
3.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,25.12,0.00,66.34,24.10,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,54.75,45.25,110.50,110.76
4.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,29.07,0.00,57.61,29.07,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.50,110.76
5.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,20.51,0.00,0.00,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.80,110.76
6.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,20.51,0.00,0.00,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.80,110.76
7.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,20.51,50.05,50.41,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.50,110.76
8.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,0.00,50.71,40.74,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.50,110.76
9.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,23.41,0.00,68.21,23.41,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.50,110.76
10.00,78.57,30.10,67.46,597.07,195.18,9.09,0.00,110.91,19.29,3.81,33.17,0.00,44.76,0.00,8.26,4.53,164.71,112.91,88.82,0.00,47.27,257.02,31.08,3.89,0.00,87.66,114.11,6.39,0.00,0.00,10.17,0.00,229.57,229.31,0.00,0.00,68.21,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,45.30,30.82,30.70,30.70,0.00,0.00,110.80,110.76
