"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,19.75,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,18.20,38.46,6.80,4.30,15.46,2.50,17.39,8.00,3.50,5.00,1.40,0.00,3.80,24.19,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,57.50,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.82,10.16,18.00,0.00,0.50,24.41,35.38,6.46,4.38,0.00,14.98,61.50,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,19.77,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,16.40,37.29,8.10,4.30,15.46,2.50,17.39,8.00,3.50,5.00,1.40,0.00,4.12,29.27,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,72.06,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.65,9.45,18.00,0.00,0.49,24.00,28.29,6.86,4.80,0.00,15.79,64.33,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,19.86,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,14.73,36.18,8.00,4.30,15.46,2.50,17.39,8.00,3.50,5.00,1.40,0.00,4.79,33.94,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,67.99,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.62,9.59,18.00,0.00,0.49,24.35,28.40,6.59,4.44,0.00,18.09,60.21,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,19.53,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,13.48,35.22,8.00,4.30,15.46,2.50,17.39,8.00,3.50,5.00,1.40,0.00,5.61,37.37,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,59.03,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.04,9.18,18.00,0.00,0.49,25.43,28.86,6.86,4.41,0.00,23.77,51.16,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,20.07,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,12.82,32.34,8.00,4.30,15.46,2.50,17.39,8.00,3.50,5.00,1.40,0.00,6.74,37.94,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,50.07,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.15,9.02,18.00,0.00,0.49,26.95,29.55,5.31,3.72,0.00,31.49,42.11,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,20.22,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,11.36,25.99,8.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,0.00,7.97,39.20,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,46.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,8.03,10.37,18.00,0.00,0.49,28.61,30.30,4.66,3.09,0.00,39.89,38.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,20.34,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,9.90,19.65,8.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,0.00,9.10,40.45,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,36.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,8.30,10.46,18.00,0.00,0.49,30.13,30.98,3.93,2.76,0.00,47.61,30.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,20.11,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,9.24,16.77,8.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,0.00,9.92,41.02,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,29.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,8.46,10.57,18.00,0.00,0.49,31.21,31.45,4.25,2.58,0.00,53.29,24.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,20.22,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,9.00,15.45,8.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,0.00,9.86,41.68,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,24.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.54,9.34,18.00,0.00,0.49,30.29,30.49,3.40,2.25,0.00,53.29,21.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,20.23,0.00,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.00,0.00,3.10,7.59,8.76,14.14,0.50,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,0.00,9.74,42.35,2.30,28.00,3.12,15.46,0.00,14.49,0.00,0.60,4.00,4.60,4.80,1.15,22.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,7.69,9.53,18.00,0.00,0.49,28.24,28.36,3.21,2.15,0.00,53.28,21.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
