"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,44.36,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,75.00,0.00,3.86,165.35,56.33,133.88,44.45,36.54,246.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,26.61,5.64,6.21,230.47,230.21,66.21,0.00,66.58,20.43,185.79,198.88,185.86,1.40,76.05,72.80,67.00,67.06,78.35,0.00,0.00,11.19,87.88,88.04,111.24,110.50
2.00,78.57,30.22,44.36,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,55.32,0.00,3.86,165.35,56.33,133.88,44.45,36.54,246.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,19.88,5.64,4.64,230.47,230.21,66.21,0.00,66.58,20.43,185.79,198.88,185.86,1.40,76.05,72.80,67.00,67.06,78.35,0.00,0.00,11.19,87.88,88.04,111.24,110.50
3.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,46.77,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,19.88,5.64,4.64,230.47,230.21,66.21,0.00,66.58,20.43,185.79,198.88,185.86,1.40,76.05,73.16,67.00,67.06,78.35,0.00,0.00,11.19,71.44,71.57,111.24,110.50
4.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,43.66,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,15.00,1.74,6.88,88.00,41.67,6.39,9.00,19.88,5.64,4.64,230.47,230.21,55.17,0.00,55.42,20.43,185.79,198.88,185.86,1.40,76.05,73.16,67.00,67.06,78.35,11.19,0.00,0.00,60.91,60.99,111.24,110.50
5.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,68.77,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,57.68,6.39,9.00,19.88,5.64,4.64,230.47,230.21,66.19,0.00,66.57,20.43,185.79,198.88,185.86,1.40,76.05,73.16,67.00,67.06,78.35,11.19,0.00,0.00,73.77,73.91,111.24,110.50
6.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,57.68,6.39,9.00,66.71,5.64,15.57,230.47,230.21,66.21,0.00,66.58,20.43,185.79,198.88,185.86,2.29,76.05,73.16,67.00,67.06,78.35,12.44,0.00,12.44,87.88,88.04,111.24,110.50
7.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,79.37,5.64,18.52,230.47,230.21,65.35,0.00,65.72,20.43,185.79,198.88,185.86,1.94,76.05,73.16,67.00,67.06,78.35,0.00,0.00,19.44,87.88,88.04,111.24,110.50
8.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,84.31,5.64,19.67,230.47,230.21,65.35,0.00,65.72,20.43,185.79,198.88,185.86,1.92,76.05,73.16,67.00,67.06,78.35,0.00,0.00,19.19,87.88,88.04,111.24,110.50
9.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,77.94,5.64,18.19,230.47,230.21,67.20,0.00,67.57,64.26,185.79,198.88,185.86,1.51,76.05,73.16,67.00,67.06,78.35,0.00,0.00,12.91,87.88,88.04,111.24,110.50
10.00,78.57,30.22,67.73,647.01,210.00,7.99,3.94,111.35,19.36,3.98,40.15,10.04,143.56,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,77.70,5.64,18.13,230.47,230.21,41.04,67.69,68.48,27.12,185.79,198.88,185.86,1.41,76.05,73.16,67.00,67.06,78.35,0.00,11.27,0.00,87.88,88.04,111.24,110.50
