"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,1.07,20.29,1.03,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.19,1.20,15.53,0.00,7.00,23.20,72.65,8.00,4.00,5.20,4.50,18.93,18.93,19.42,19.42,1.40,0.03,25.40,81.40,3.40,27.00,19.42,17.48,7.20,17.96,0.16,0.60,15.53,16.50,16.70,2.40,121.70,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,5.50,3.92,18.00,0.00,0.00,0.11,1.00,100.40,104.80,14.50,10.49,7.70,100.80,126.70,0.00,2.00,1.30,2.00,19.42,26.40,11.00
2.00,0.10,20.17,0.17,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,23.30,69.79,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,25.30,80.90,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,118.90,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,4.59,3.51,18.00,0.00,0.00,0.05,1.00,97.30,102.80,13.80,9.74,0.00,101.20,120.90,0.00,2.00,0.14,0.00,19.42,0.10,11.00
3.00,0.00,20.17,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,23.40,66.44,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,25.00,80.30,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,115.60,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,3.54,2.69,18.00,0.00,0.00,0.00,1.00,94.50,101.00,13.30,9.49,0.00,101.00,114.60,0.00,2.00,0.00,0.00,19.42,0.00,11.00
4.00,0.00,20.83,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,23.20,61.68,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.80,78.70,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,110.10,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,2.45,1.75,18.00,0.00,0.00,0.00,1.00,90.00,97.70,12.60,9.41,0.00,99.90,104.30,0.00,2.00,0.00,0.00,19.42,0.00,11.00
5.00,0.00,20.77,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,22.80,56.45,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.60,76.70,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,104.10,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,2.09,1.39,18.00,0.00,0.00,0.00,1.00,85.40,94.20,11.80,9.15,0.00,98.40,92.70,0.00,2.00,0.00,0.00,19.42,0.00,11.00
6.00,0.00,20.70,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,22.00,52.41,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.40,75.00,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,96.60,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.99,1.22,18.00,0.00,0.00,0.00,1.00,81.40,92.00,11.20,8.84,0.00,97.50,85.10,0.00,2.00,0.00,0.00,19.42,0.00,11.00
7.00,0.00,20.62,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,21.00,48.77,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.00,73.30,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,88.80,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.91,1.17,18.00,0.00,0.00,0.00,1.00,77.90,90.20,10.70,8.21,0.00,96.80,78.80,0.00,2.00,0.00,0.00,19.42,0.00,11.00
8.00,0.00,20.44,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,20.10,44.42,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.00,71.90,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,84.90,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.84,1.16,18.00,0.00,0.00,0.00,1.00,74.20,88.50,9.70,7.47,0.00,95.60,74.00,0.00,2.00,0.00,0.00,19.42,0.00,11.00
9.00,0.00,20.28,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,19.10,39.84,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,24.00,70.60,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,82.40,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.58,1.04,18.00,0.00,0.00,0.00,1.00,70.70,86.80,8.70,6.82,0.00,94.30,69.50,0.00,2.00,0.00,0.00,19.42,0.00,11.00
10.00,0.00,20.54,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,18.70,36.44,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,23.60,68.20,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,81.30,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.25,0.88,18.00,0.00,0.00,0.00,1.00,66.60,83.50,7.60,6.20,0.00,93.60,68.60,0.00,2.00,0.00,0.00,19.42,0.00,11.00
11.00,0.00,20.54,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,18.30,33.43,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,23.00,65.60,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,80.70,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.10,0.86,18.00,0.00,0.00,0.00,1.00,62.50,79.70,6.50,5.43,0.00,93.10,68.90,0.00,2.00,0.00,0.00,19.42,0.00,11.00
12.00,0.00,20.72,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,18.30,32.96,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,22.80,64.20,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,81.60,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,1.01,0.89,18.00,0.00,0.00,0.00,1.00,58.60,77.10,5.80,4.62,0.00,93.30,71.60,0.00,2.00,0.00,0.00,19.42,0.00,11.00
13.00,0.00,20.50,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,18.30,33.33,8.00,4.00,15.34,4.50,18.93,18.93,19.42,19.42,1.40,0.00,22.60,63.30,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,83.00,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,0.87,0.86,18.00,0.00,0.00,0.00,1.00,54.80,75.00,5.10,4.27,0.00,93.70,75.10,0.00,2.00,0.00,0.00,19.42,0.00,11.00
14.00,0.00,20.50,0.00,14.00,2.90,7.30,6.00,9.80,3.35,0.40,3.50,19.00,0.00,0.00,15.53,0.00,7.00,17.50,32.87,8.00,4.00,5.20,4.50,18.93,18.93,19.42,19.42,1.40,0.00,22.80,64.50,3.40,27.00,19.42,17.48,0.00,17.96,0.00,0.60,15.53,16.50,16.70,2.40,82.10,12.62,10.19,0.00,8.00,10.80,6.73,17.48,1.20,0.70,0.80,18.00,0.00,0.00,0.00,1.00,53.10,73.50,4.80,4.07,0.00,94.00,75.90,0.00,2.00,0.00,0.00,19.42,0.00,11.00
