"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,13.90,23.78,11.10,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,14.10,16.27,18.24,0.00,9.60,21.90,64.70,5.10,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,11.79,20.60,62.12,2.80,25.50,19.51,19.32,107.10,18.05,24.60,0.60,12.68,12.68,11.71,2.40,100.10,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,10.40,14.90,18.00,0.00,0.00,1.13,1.00,60.22,62.36,3.70,3.02,88.20,88.09,101.50,0.40,2.00,64.68,221.10
2.00,13.50,23.73,10.10,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,14.40,16.32,18.24,0.00,9.60,22.80,67.70,5.10,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,11.89,20.90,63.24,2.80,25.50,19.51,19.32,110.10,18.05,25.30,0.60,12.68,12.68,11.71,2.40,104.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,10.80,15.10,18.00,0.00,0.00,1.12,1.00,58.61,62.32,3.99,3.19,87.00,87.99,103.30,0.40,2.00,65.40,208.90
3.00,13.00,23.96,8.70,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,14.20,16.39,18.24,0.00,9.60,23.50,69.70,5.10,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,11.98,21.20,64.17,2.80,25.20,19.51,19.32,111.60,18.05,25.60,0.60,12.68,12.68,11.71,2.40,113.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,11.00,15.20,18.00,0.00,0.00,1.12,1.00,57.90,60.08,4.17,3.27,85.80,87.17,109.70,0.30,2.00,66.00,192.30
4.00,12.40,23.93,7.20,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,13.10,16.48,18.24,0.00,9.60,23.50,70.20,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,12.08,21.50,64.89,2.80,25.10,19.51,19.32,110.80,18.05,25.40,0.60,12.68,12.68,11.71,2.40,118.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,10.90,15.00,18.00,0.00,0.00,0.95,1.00,59.48,60.21,4.24,3.34,83.80,86.10,116.60,0.20,2.00,65.25,170.40
5.00,11.70,23.80,5.50,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,12.70,16.50,18.24,0.00,9.60,23.20,70.20,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,12.01,21.80,65.41,2.80,25.00,19.51,19.32,105.40,18.05,24.20,0.60,12.68,12.68,11.71,2.40,118.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,10.70,14.80,18.00,0.00,0.00,0.92,1.00,62.89,64.80,4.37,3.36,79.70,85.68,120.10,0.20,2.00,63.75,142.60
6.00,11.10,23.87,3.60,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,10.50,16.37,18.24,0.00,9.60,23.50,69.20,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,11.59,21.90,65.72,2.80,25.00,19.51,19.32,85.90,18.05,19.50,0.60,12.68,12.68,11.71,2.40,120.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,10.30,14.30,18.00,0.00,0.00,0.86,1.00,68.90,72.96,4.95,3.87,69.20,85.47,117.70,0.10,2.00,57.73,109.40
7.00,10.10,23.83,1.80,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,4.90,15.81,18.24,0.00,9.60,24.10,67.80,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,10.24,22.00,65.92,2.80,25.30,19.51,19.32,48.80,18.05,11.30,0.60,12.68,12.68,11.71,2.40,115.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,9.90,13.70,18.00,0.00,0.00,0.72,1.00,76.20,80.70,8.00,6.50,45.60,86.32,122.20,0.10,2.00,41.66,72.30
8.00,8.80,23.59,0.70,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,0.70,14.10,18.24,0.00,9.60,24.30,66.70,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,6.51,22.00,65.98,2.80,25.80,19.51,19.32,15.00,18.05,3.70,0.60,12.68,12.68,11.71,2.40,119.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,9.50,12.90,18.00,0.00,0.00,0.52,1.00,77.60,81.90,7.60,6.20,15.00,87.51,115.80,0.10,2.00,23.53,35.70
9.00,3.50,23.53,0.20,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,0.00,8.43,18.24,0.00,9.60,24.40,65.60,5.00,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,1.39,22.10,66.03,2.80,25.90,19.51,19.32,1.80,18.05,0.40,0.60,12.68,12.68,11.71,2.40,116.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,8.90,12.10,18.00,0.00,0.00,0.45,1.00,78.00,83.00,7.10,5.80,1.90,89.28,116.70,0.10,2.00,10.59,9.20
10.00,0.00,23.48,0.00,16.50,2.90,7.50,7.70,14.44,3.40,0.00,3.50,0.00,0.00,1.86,18.24,0.00,9.60,23.70,61.80,7.40,9.80,15.32,4.70,19.32,19.32,10.73,14.63,2.80,0.00,22.40,66.04,2.80,25.90,19.51,19.32,0.00,18.05,0.00,0.60,12.68,12.68,11.71,2.40,117.00,12.88,11.71,19.51,6.00,10.80,0.00,20.00,1.20,8.20,11.70,18.00,0.00,0.00,0.31,1.00,73.20,83.90,6.70,5.30,0.00,91.25,116.40,0.10,2.00,2.05,0.30
