"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,18.51,0.00,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,0.00,0.00,3.10,7.80,7.71,9.00,8.00,5.80,15.46,4.50,18.94,9.90,3.00,4.50,2.90,0.00,4.91,2.40,1.90,28.46,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,8.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,7.49,9.46,9.50,0.00,0.75,4.80,6.70,0.30,0.30,0.00,7.00,6.00,0.00,1.56,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,18.92,0.00,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,0.00,0.00,3.10,7.80,6.53,9.10,1.70,5.80,15.46,4.50,18.94,9.90,3.00,4.50,2.90,0.00,4.75,2.70,1.90,28.50,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,8.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,7.61,9.55,9.50,0.00,0.75,4.80,6.40,0.30,0.30,0.00,7.10,6.00,0.00,1.54,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,19.01,0.00,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,0.00,0.00,3.10,7.80,5.74,9.50,0.00,5.80,15.46,4.50,18.94,9.90,3.00,4.50,2.90,0.00,4.61,2.80,1.90,28.51,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,8.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,7.73,9.59,9.50,0.00,0.75,4.80,6.10,0.30,0.20,0.00,7.20,12.00,0.00,1.53,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,19.03,0.00,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,0.00,0.00,3.10,7.80,4.95,9.90,0.00,5.80,15.46,4.50,18.94,9.90,3.00,4.50,2.90,0.00,4.74,2.90,1.90,28.40,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,20.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,7.85,9.63,9.50,0.00,0.74,4.80,5.80,0.30,0.10,0.00,7.30,20.00,0.00,1.52,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
