"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.36,22.25,0.22,14.00,3.00,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.02,0.03,3.10,10.00,10.25,36.42,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.01,27.03,68.92,2.50,0.00,4.00,16.97,2.00,14.49,0.14,0.60,4.00,4.00,4.50,1.15,130.80,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.02,16.29,9.45,0.11,0.64,100.61,86.07,13.75,9.23,1.44,85.53,128.36,0.00,1.16,1.29,0.23,11.00,0.93,17.69,0.05,1.50,0.00
2.00,0.00,21.66,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,9.44,38.79,6.30,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,28.20,69.56,2.50,0.00,4.00,17.29,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,129.16,6.70,6.00,3.00,10.70,7.54,5.80,2.30,16.95,16.14,9.45,0.05,0.65,99.17,85.79,13.72,9.15,0.00,86.23,132.92,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.02,0.00,0.00
3.00,0.00,21.91,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.86,40.89,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.77,71.17,2.50,0.00,4.00,17.15,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,125.16,6.70,6.00,3.00,10.70,7.54,5.80,2.30,16.99,16.00,9.45,0.00,0.64,97.54,85.46,13.73,9.12,0.00,84.87,128.22,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,22.10,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.04,43.94,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.20,73.36,2.50,0.00,4.00,17.05,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,119.74,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.03,15.85,9.45,0.00,0.64,95.92,85.09,13.75,9.07,0.00,85.51,121.50,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,22.10,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,10.01,52.29,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,26.58,75.74,2.50,0.00,4.00,17.00,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,113.85,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.05,15.74,9.45,0.00,0.64,92.48,84.70,13.01,8.70,0.00,82.97,113.56,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,22.12,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.48,50.33,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,26.01,77.93,2.50,0.00,4.00,16.97,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,108.43,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.07,15.63,9.45,0.00,0.64,89.04,84.33,12.27,8.32,0.00,80.21,105.22,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,22.21,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.35,52.44,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,25.58,79.54,2.50,0.00,4.00,16.93,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,104.43,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.16,15.46,9.45,0.00,0.64,86.38,83.99,11.32,7.86,0.00,77.27,97.28,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,22.24,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,7.50,49.87,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,25.38,79.85,2.50,0.00,4.00,16.87,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,103.11,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.25,15.30,9.45,0.00,0.64,83.72,82.60,10.38,7.41,0.00,74.84,90.56,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,22.35,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,5.87,44.21,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,24.95,80.51,2.50,0.00,4.00,16.80,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,100.20,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.24,15.23,9.45,0.00,0.64,80.40,79.54,9.70,6.98,0.00,75.33,85.86,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,22.50,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,6.32,38.54,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,24.51,81.18,2.50,0.00,4.00,16.76,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,97.30,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.23,15.17,9.45,0.00,0.64,77.07,76.48,9.02,6.55,0.00,75.22,84.59,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
11.00,0.00,22.36,0.00,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.00,0.00,3.10,10.00,6.23,34.26,8.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,23.16,81.48,2.50,0.00,4.00,16.71,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,95.98,6.70,6.00,3.00,10.70,7.54,5.80,2.30,17.36,15.24,9.45,0.00,0.64,75.09,75.09,8.57,6.18,0.00,73.86,81.78,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
