"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,17.46,20.65,18.65,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,19.51,18.83,17.48,0.00,4.20,27.50,71.00,8.00,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.97,8.27,43.20,3.15,27.00,19.42,17.96,144.48,17.96,39.34,0.60,19.42,19.42,19.42,2.40,5.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,4.87,7.31,18.00,0.00,0.00,1.06,1.00,57.50,0.00,3.67,0.00,111.76,44.70,10.00,0.30,2.00,80.00,250.40,11.00,209.00
2.00,17.77,20.57,19.23,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,19.44,18.87,17.48,0.00,4.20,22.70,71.00,8.00,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.96,8.93,40.60,3.15,27.00,19.42,17.96,144.46,17.96,39.55,0.60,19.42,19.42,19.42,2.40,12.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,5.23,7.36,18.00,0.00,0.00,1.08,1.00,60.30,0.00,3.67,0.00,111.08,46.50,20.00,0.40,2.00,80.00,250.40,11.00,208.00
3.00,17.61,20.39,19.28,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,18.30,18.85,17.48,0.00,4.20,23.20,76.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.92,9.46,43.10,3.15,27.00,19.42,17.96,137.71,17.96,39.54,0.60,19.42,19.42,19.42,2.40,25.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,5.41,6.59,18.00,0.00,0.00,1.07,1.00,62.50,0.00,4.73,0.00,110.13,48.20,38.00,0.40,2.00,80.00,250.40,11.00,208.00
4.00,17.33,20.58,19.13,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,17.72,18.80,17.48,0.00,4.20,23.70,76.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.93,9.87,45.50,3.15,27.00,19.42,17.96,142.79,17.96,39.44,0.60,19.42,19.42,19.42,2.40,45.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,5.52,5.55,18.00,0.00,0.00,1.09,1.00,63.40,0.00,4.73,0.00,109.44,47.70,54.65,0.40,2.00,80.00,250.40,11.00,208.00
5.00,16.85,20.50,18.45,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,17.64,18.76,17.48,0.00,4.20,24.60,79.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.91,10.05,46.90,3.15,27.00,19.42,17.96,144.20,17.96,39.10,0.60,19.42,19.42,19.42,2.40,75.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,5.26,5.68,18.00,0.00,0.00,1.08,1.00,63.90,0.00,5.17,0.00,109.85,46.60,71.81,0.40,2.00,80.00,250.40,11.00,206.00
6.00,16.07,20.39,17.12,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,18.01,18.66,17.48,0.00,4.20,25.70,79.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.89,9.99,47.20,3.15,27.00,19.42,17.96,144.48,17.96,38.86,0.60,19.42,19.42,19.42,2.40,94.20,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.88,6.20,18.00,0.00,0.00,1.08,1.00,64.90,0.00,5.17,0.00,110.60,44.10,91.52,0.30,2.00,80.00,250.40,11.00,204.00
7.00,14.83,20.15,15.61,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,18.66,18.63,17.48,0.00,4.20,26.50,79.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.90,9.91,46.90,3.15,27.00,19.42,17.96,144.48,17.96,38.53,0.60,19.42,19.42,19.42,2.40,104.70,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.57,5.43,18.00,0.00,0.00,1.08,1.00,65.60,0.00,5.97,0.00,110.81,41.10,101.37,0.20,2.00,79.98,250.40,11.00,199.00
8.00,13.25,20.61,14.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,18.70,18.67,17.48,0.00,4.20,27.30,79.00,7.10,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.88,9.79,46.10,3.15,27.00,19.42,17.96,144.48,17.96,38.00,0.60,19.42,19.42,19.42,2.40,109.60,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.27,4.23,18.00,0.00,0.00,0.91,1.00,62.60,0.00,5.97,0.00,110.44,40.10,107.93,0.20,2.00,79.91,250.40,11.00,194.00
9.00,11.51,19.95,12.11,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,18.08,18.58,17.48,0.00,4.20,27.70,79.00,7.80,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.82,9.67,45.30,3.15,27.00,19.42,17.96,144.48,17.96,37.05,0.60,19.42,19.42,19.42,2.40,112.60,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.24,4.04,18.00,0.00,0.00,0.88,1.00,63.20,0.00,6.44,0.00,109.05,39.80,112.82,0.10,2.00,79.68,250.40,11.00,185.00
10.00,9.36,19.75,10.08,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,17.11,18.16,17.48,0.00,4.20,28.10,79.00,8.00,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,15.43,9.54,44.50,3.15,27.00,19.42,17.96,143.56,17.96,35.07,0.60,19.42,19.42,19.42,2.40,115.10,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.30,4.19,18.00,0.00,0.00,0.83,1.00,63.20,0.00,6.44,0.00,105.80,40.10,117.16,0.10,2.00,78.91,250.40,11.00,176.00
