"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
26.00,17.77,23.84,17.71,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,17.92,17.01,17.56,0.00,7.80,10.62,56.00,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,13.96,21.20,73.10,3.20,0.00,19.51,18.54,132.94,9.20,34.01,0.60,20.00,19.51,19.51,1.20,90.80,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.57,5.65,9.00,1.02,1.00,56.10,60.20,7.89,6.80,97.10,101.30,103.70,0.40,2.00,72.69,14.25
27.00,16.93,23.55,16.76,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,17.94,17.10,17.56,0.00,7.80,10.91,57.96,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,13.89,21.60,74.10,3.20,0.00,19.51,18.54,133.87,9.20,34.15,0.60,20.00,19.51,19.51,1.20,99.60,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.87,5.67,9.00,1.02,1.00,57.80,62.20,8.52,7.46,97.27,102.90,116.20,0.30,2.00,72.64,13.92
28.00,15.71,23.62,15.60,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,17.86,17.12,17.56,0.00,7.80,11.51,58.56,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,13.73,21.70,74.80,3.20,0.00,19.51,18.54,135.56,9.20,34.26,0.60,20.00,19.51,19.51,1.20,105.60,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.20,4.49,9.00,0.87,1.00,59.40,64.00,8.86,7.64,96.36,104.30,125.60,0.20,2.00,72.29,13.44
29.00,14.33,23.75,14.19,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,17.54,17.12,17.56,0.00,7.80,12.18,59.52,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,13.71,21.80,75.50,3.20,0.00,19.51,18.54,135.15,9.20,34.46,0.60,20.00,19.51,19.51,1.20,110.50,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.38,3.66,9.00,0.84,1.00,61.00,65.80,9.16,7.84,95.73,105.60,134.00,0.20,2.00,70.25,12.53
30.00,12.63,23.53,12.52,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,16.88,16.69,17.56,0.00,7.80,13.05,61.53,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,13.52,22.00,76.00,3.20,0.00,19.51,18.54,133.28,9.20,33.90,0.60,20.00,19.51,19.51,1.20,115.10,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.07,3.88,9.00,0.79,1.00,60.80,66.70,9.32,8.11,93.88,106.10,139.10,0.10,2.00,66.88,11.19
31.00,10.52,23.45,10.56,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,15.68,15.97,17.56,0.00,7.80,13.57,62.95,7.20,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,12.97,22.20,76.40,3.20,0.00,19.51,18.54,126.65,9.20,32.17,0.60,20.00,19.51,19.51,1.20,119.50,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.85,4.02,9.00,0.66,1.00,60.00,67.40,9.44,8.31,88.90,106.20,143.00,0.10,2.00,61.32,9.66
32.00,8.25,23.57,8.01,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,13.87,14.69,17.56,0.00,7.80,13.05,62.56,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,11.88,22.50,76.30,3.20,0.00,19.51,18.54,106.89,9.20,28.24,0.60,20.00,19.51,19.51,1.20,121.30,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.87,3.89,9.00,0.48,1.00,59.40,69.10,9.46,8.27,79.25,107.00,144.40,0.10,2.00,52.76,7.95
33.00,3.72,23.39,3.19,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,8.54,10.40,17.56,0.00,7.80,12.45,61.59,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,8.60,22.90,76.10,3.20,0.00,19.51,18.54,64.28,9.20,19.42,0.60,20.00,19.51,19.51,1.20,122.30,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.86,3.74,9.00,0.41,1.00,58.90,71.00,9.35,8.19,57.51,107.80,144.90,0.10,2.00,29.29,5.93
34.00,1.71,23.28,1.78,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,1.88,3.78,17.56,0.00,7.80,11.63,58.87,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,2.78,22.90,75.40,3.20,0.00,19.51,18.54,27.96,9.20,8.93,0.60,20.00,19.51,19.51,1.20,122.50,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.75,3.48,9.00,0.28,1.00,57.30,71.40,8.84,7.99,25.65,109.00,141.70,0.10,2.00,11.01,3.64
35.00,0.75,23.34,0.50,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.12,0.50,17.56,0.00,7.80,10.86,57.05,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.19,22.90,74.40,3.20,0.00,19.51,18.54,3.33,9.20,0.92,0.60,20.00,19.51,19.51,1.20,122.40,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.51,3.22,9.00,0.10,1.00,55.40,71.30,8.29,7.59,3.73,110.40,137.30,0.00,2.00,2.32,1.79
36.00,0.00,23.23,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,10.28,57.94,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,23.10,73.00,3.20,0.00,19.51,18.54,0.01,9.20,0.01,0.60,20.00,19.51,19.51,1.20,121.30,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.85,2.95,9.00,0.05,1.00,53.60,70.50,7.62,6.63,0.00,111.00,129.20,0.00,2.00,0.09,0.46
37.00,0.00,23.35,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.62,58.55,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,23.40,71.30,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,119.90,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.24,2.63,9.00,0.00,1.00,51.80,69.60,7.00,5.83,0.00,111.50,119.80,0.00,2.00,0.00,0.00
38.00,0.00,23.24,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.71,58.31,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,22.90,68.40,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,113.10,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.82,2.22,9.00,0.00,1.00,50.30,68.60,6.48,5.48,0.00,110.10,103.60,0.00,2.00,0.00,0.00
39.00,0.00,23.19,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.08,57.23,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,22.30,65.20,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,104.60,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.44,1.89,9.00,0.00,1.00,49.00,67.70,6.08,5.14,0.00,108.10,85.10,0.00,2.00,0.00,0.00
40.00,0.00,23.40,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.25,53.65,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,21.30,62.30,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,93.10,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.19,1.84,9.00,0.00,1.00,47.30,66.60,6.04,4.81,0.00,104.30,69.10,0.00,2.00,0.00,0.00
41.00,0.00,23.54,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.43,49.58,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,20.30,59.50,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,80.60,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.98,1.73,9.00,0.00,1.00,45.50,65.40,5.98,4.53,0.00,99.90,53.90,0.00,2.00,0.00,0.00
42.00,0.00,23.37,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.66,44.09,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,18.70,55.10,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,73.70,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.93,1.48,9.00,0.00,1.00,43.10,63.10,5.87,4.39,0.00,94.70,42.30,0.00,2.00,0.00,0.00
43.00,0.00,23.61,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.88,39.38,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,17.00,50.10,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,68.70,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.85,1.30,9.00,0.00,1.00,40.70,60.60,5.61,4.06,0.00,89.10,32.10,0.00,2.00,0.00,0.00
44.00,0.00,23.61,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.10,37.03,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,16.20,47.30,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,64.40,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.68,1.29,9.00,0.00,1.00,38.40,58.80,4.88,3.16,0.00,85.30,26.40,0.00,2.00,0.00,0.00
45.00,0.00,23.52,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.36,34.89,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,15.60,45.30,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,60.30,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.56,1.28,9.00,0.00,1.00,36.20,57.40,4.18,2.41,0.00,81.90,22.30,0.00,2.00,0.00,0.00
46.00,0.00,23.96,0.00,14.00,4.20,8.60,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.77,33.41,8.00,10.00,14.54,4.90,19.32,19.32,19.51,19.51,0.00,0.00,15.00,42.40,3.20,0.00,19.51,18.54,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,51.40,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.56,1.28,9.00,0.00,1.00,33.10,53.80,3.61,2.07,0.00,77.60,20.30,0.00,2.00,0.00,0.00
