"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,71.39,29.55,67.13,594.17,193.29,6.57,6.90,87.55,18.26,0.63,15.08,14.92,142.31,5.13,2.82,114.09,89.04,71.85,30.81,12.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,60.24,4.43,13.93,0.00,0.00,0.00,67.10,33.44,20.62,184.17,197.14,0.00,2.00,67.01,73.14,46.24,43.72,31.52,30.67,0.00,0.00,0.00,82.47,46.42,0.00,101.60
2.00,71.39,29.55,67.13,594.17,193.29,6.57,6.90,77.51,18.26,0.63,15.08,14.92,133.87,5.13,2.82,114.09,85.05,59.64,30.81,12.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,60.24,4.43,13.93,0.00,0.00,0.00,26.81,67.88,20.62,150.35,161.44,0.00,2.00,0.00,74.02,46.24,43.72,31.52,30.67,0.00,0.00,0.00,27.32,106.54,0.00,101.60
3.00,71.14,29.44,67.13,594.17,193.29,6.57,6.90,62.08,18.26,0.63,15.08,14.92,123.07,5.13,2.82,114.09,82.60,40.86,30.81,27.03,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,60.24,4.43,13.93,0.00,0.00,0.00,67.10,46.30,20.62,122.02,129.50,0.00,2.00,0.00,75.00,46.24,43.72,31.52,30.67,0.00,0.00,0.00,78.38,20.62,0.00,101.60
4.00,68.08,28.18,67.13,594.17,193.29,6.57,6.90,57.02,18.26,0.63,15.08,14.92,113.49,5.13,2.82,114.09,80.48,34.70,30.81,32.40,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,47.42,4.43,10.97,0.00,0.00,0.00,20.62,67.88,31.21,101.95,108.07,0.00,2.00,0.00,45.00,45.17,35.76,31.52,30.67,0.00,0.00,0.00,26.81,110.26,0.00,101.60
5.00,72.08,29.83,67.13,594.17,193.29,6.57,6.90,62.55,18.26,0.63,15.08,14.92,113.67,5.13,2.82,114.09,79.94,41.44,30.81,12.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,56.42,4.43,13.05,0.00,0.00,0.00,67.10,0.00,45.84,111.35,117.91,0.00,1.13,0.00,0.00,46.43,45.28,31.52,17.41,0.00,0.00,0.00,26.80,110.26,0.00,101.60
6.00,72.37,29.95,67.13,594.17,193.29,6.57,6.90,67.69,18.26,0.63,15.08,14.92,120.04,5.13,2.82,114.09,80.90,47.69,30.81,12.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,76.88,4.43,17.78,0.00,0.00,0.00,20.62,20.62,0.00,128.31,136.51,0.00,2.00,0.00,0.00,43.97,53.28,31.52,30.67,0.00,0.00,0.00,25.00,0.00,0.00,101.60
7.00,69.36,28.70,67.13,582.92,189.63,6.57,6.90,49.19,18.26,0.63,15.08,14.92,102.74,5.13,2.82,114.09,77.76,25.18,30.81,28.65,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,43.86,4.43,10.15,0.00,0.00,0.00,67.10,32.41,20.62,82.55,88.63,0.00,1.06,0.00,0.00,45.67,39.15,31.52,16.31,0.00,0.00,0.00,26.81,88.61,0.00,101.60
8.00,72.37,29.95,67.13,581.61,189.21,6.57,6.90,46.70,18.26,0.63,15.08,14.92,103.60,5.13,2.82,114.09,77.41,22.15,30.81,34.02,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,38.74,4.43,8.96,0.00,0.00,0.00,67.10,38.86,20.62,82.54,88.62,0.00,0.00,0.00,0.00,45.99,41.65,31.52,0.00,0.00,0.00,0.00,82.47,20.62,0.00,101.60
9.00,72.37,29.95,67.13,592.84,192.86,6.57,6.90,50.30,18.26,0.63,15.08,14.92,105.01,5.13,2.82,114.09,77.41,26.53,30.81,28.65,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,35.14,20.62,85.01,91.05,0.00,0.00,0.00,0.00,47.05,50.20,31.52,0.00,0.00,0.00,0.00,30.70,81.99,0.00,101.60
10.00,71.95,29.77,67.13,576.51,187.55,6.57,6.90,44.57,18.26,0.63,15.08,14.92,105.00,5.13,2.82,114.09,77.80,19.55,30.81,34.02,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,36.57,4.43,8.46,0.00,0.00,0.00,67.10,29.74,29.74,83.27,89.34,0.00,0.00,0.00,0.00,45.88,40.77,31.52,0.00,0.00,0.00,0.00,82.47,20.62,0.00,101.60
11.00,72.20,29.88,67.13,576.76,187.63,6.57,6.90,47.86,18.26,0.63,15.08,14.92,106.26,5.13,2.82,114.09,77.90,23.56,30.81,28.64,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,43.65,4.43,10.10,0.00,0.00,0.00,20.62,67.88,20.62,175.12,0.00,0.00,0.00,0.00,0.00,46.45,45.46,31.52,0.00,0.00,0.00,0.00,26.84,95.02,0.00,101.60
12.00,71.39,29.54,67.13,575.98,187.38,6.57,6.90,46.77,18.26,0.63,15.08,14.92,111.09,5.13,2.82,114.09,76.62,22.24,30.81,26.78,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,44.33,4.43,10.25,0.00,0.00,0.00,67.10,20.62,20.62,170.35,0.00,0.00,0.00,0.00,0.00,46.40,45.06,31.52,0.00,0.00,0.00,0.00,26.83,96.89,0.00,101.60
13.00,70.12,29.02,67.13,594.17,193.29,6.57,6.90,42.94,18.26,0.63,15.08,14.92,88.68,5.13,2.82,114.09,71.34,17.57,30.81,24.46,87.85,0.00,1.97,6.88,62.34,0.00,6.39,0.00,46.60,4.43,10.78,0.00,0.00,0.00,67.10,26.81,20.62,0.00,0.00,0.00,1.46,0.00,0.00,46.25,43.79,31.52,22.44,0.00,0.00,0.00,26.80,86.76,0.00,101.60
14.00,65.98,27.31,67.13,560.41,182.31,6.57,6.90,42.05,18.26,0.63,15.08,14.92,81.71,5.13,2.82,114.09,56.06,16.49,30.81,0.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,9.00,16.49,4.43,3.82,0.00,0.00,0.00,0.00,41.93,20.62,0.00,0.00,0.00,1.46,0.00,0.00,44.44,31.82,31.52,12.09,0.00,0.00,0.00,26.80,61.62,0.00,101.60
15.00,65.98,27.31,67.13,554.70,180.45,6.57,6.90,42.05,18.26,0.63,15.08,14.92,81.71,5.13,2.82,114.09,51.16,16.49,30.81,0.00,87.85,0.00,1.97,6.88,62.34,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,26.80,20.62,0.00,0.00,0.00,1.46,0.00,0.00,44.44,31.82,31.52,12.09,0.00,0.00,0.00,26.80,76.74,0.00,101.60
16.00,65.98,27.31,67.13,520.04,169.18,6.57,6.90,42.05,18.26,0.63,15.08,14.92,60.33,5.13,2.82,80.00,47.37,16.49,30.81,18.56,87.85,0.00,1.97,6.88,43.72,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,26.80,20.62,0.00,0.00,0.00,1.46,0.00,75.00,43.43,28.02,31.52,12.09,0.00,0.00,0.00,26.80,92.66,0.00,101.60
17.00,65.98,27.31,67.13,537.62,174.90,6.57,6.90,42.05,9.60,0.63,15.08,11.24,42.61,5.13,2.82,80.00,46.13,16.50,30.81,19.58,87.85,0.00,1.97,6.88,43.72,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,20.62,20.62,0.00,0.00,0.00,1.46,0.00,75.00,44.44,31.82,31.52,12.09,0.00,0.00,0.00,26.80,92.46,0.00,101.18
18.00,67.74,28.03,67.13,539.88,175.63,6.57,6.90,43.86,9.60,0.63,15.08,11.24,32.99,5.13,2.82,80.00,45.83,18.70,30.81,34.02,87.85,0.00,1.97,6.88,43.72,0.00,6.39,9.00,23.74,4.43,5.49,0.00,0.00,0.00,67.10,20.62,20.62,0.00,0.00,0.00,1.46,0.00,75.00,45.14,35.57,31.52,12.09,0.00,0.00,0.00,26.80,77.56,0.00,98.47
19.00,69.33,28.69,67.13,545.97,177.61,6.57,6.90,48.57,9.60,0.63,15.08,11.24,31.31,5.13,2.82,80.00,46.85,24.43,30.81,27.20,87.85,0.00,1.97,6.88,43.72,0.00,6.39,9.00,31.16,4.43,7.21,0.00,0.00,0.00,67.10,26.80,20.62,0.00,0.00,0.00,1.46,0.00,75.00,45.66,39.07,31.52,12.09,0.00,0.00,0.00,26.81,84.02,0.00,98.38
20.00,72.37,29.95,67.13,562.94,183.14,6.57,6.90,52.50,9.60,0.63,15.08,11.24,36.92,5.13,2.82,80.00,48.77,29.20,30.81,34.02,87.85,0.00,1.97,6.88,43.72,0.00,6.39,9.00,40.20,4.43,9.30,0.00,0.00,0.00,67.10,20.62,20.62,0.00,0.00,0.00,1.46,0.00,75.00,46.69,45.75,31.52,12.09,0.00,0.00,0.00,82.47,20.62,0.00,101.10
21.00,72.37,29.95,67.13,568.19,184.84,6.57,6.90,57.42,9.60,0.63,15.08,11.24,38.20,5.13,2.82,80.00,49.31,35.19,30.81,27.84,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,49.48,4.43,11.44,0.00,0.00,0.00,67.10,27.39,20.62,0.00,0.00,0.00,1.46,0.00,75.00,46.51,45.94,31.52,12.09,0.00,0.00,0.00,29.34,80.25,0.00,101.27
22.00,72.37,29.95,67.13,608.32,197.90,6.57,6.90,63.19,9.60,0.63,15.08,14.92,68.70,5.13,2.82,80.00,74.36,42.21,30.81,18.56,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,62.32,4.43,14.41,0.00,0.00,0.00,67.10,20.62,20.62,0.00,0.00,0.00,1.46,0.00,59.01,46.51,45.94,31.52,12.09,0.00,0.00,0.00,26.81,110.26,0.00,0.00
23.00,72.37,29.95,67.13,590.37,192.06,6.57,6.90,66.98,9.60,0.63,15.08,11.24,39.26,5.13,2.82,80.00,49.99,46.82,30.81,18.56,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,74.21,4.43,17.17,0.00,0.00,0.00,67.10,20.62,20.62,0.00,0.00,0.00,1.67,0.00,70.74,46.51,45.94,31.52,15.28,0.00,0.00,0.00,30.47,104.36,0.00,100.92
24.00,72.37,29.95,67.13,593.10,192.94,6.57,6.90,67.46,9.60,0.63,15.08,11.24,35.59,5.13,2.82,80.00,49.64,47.41,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,76.76,4.43,17.76,0.00,0.00,0.00,67.10,42.85,42.85,0.00,0.00,0.00,1.59,0.00,75.00,46.51,45.94,31.52,14.14,0.00,0.00,0.00,71.18,20.62,0.00,98.85
25.00,72.37,29.95,67.13,599.75,195.11,6.57,6.90,67.61,9.60,0.63,15.08,11.24,31.77,5.13,2.82,80.00,47.77,47.59,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,82.33,4.43,19.04,0.00,0.00,0.00,66.62,67.40,20.62,0.00,0.00,0.00,1.70,0.00,75.00,47.50,46.61,31.52,15.77,0.00,0.00,0.00,69.33,20.62,0.00,93.15
26.00,72.37,29.95,67.13,599.04,194.88,6.57,6.90,69.12,9.60,0.63,15.08,11.24,32.87,5.13,2.82,80.00,47.81,49.42,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,84.44,4.43,19.53,0.00,0.00,0.00,67.10,31.00,20.62,0.00,0.00,0.00,1.88,0.00,71.01,46.85,48.73,31.52,18.53,0.00,0.00,0.00,29.93,108.70,0.00,94.38
27.00,72.37,29.95,67.13,613.94,199.73,6.57,6.90,67.94,9.60,0.63,15.08,14.92,55.34,5.13,2.82,80.00,69.57,47.99,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,78.09,4.43,18.06,0.00,0.00,0.00,67.10,32.30,20.62,0.00,0.00,0.00,1.46,0.00,70.91,46.50,45.92,31.52,12.09,0.00,0.00,0.00,28.63,108.80,0.00,0.00
28.00,72.37,29.95,67.13,580.56,188.87,6.57,6.90,66.83,9.60,0.63,15.08,11.24,24.92,5.13,2.82,80.00,46.79,46.64,30.81,31.54,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,74.26,4.43,17.18,0.00,0.00,0.00,67.10,28.35,28.35,0.00,0.00,0.00,1.46,0.00,45.00,45.99,41.67,31.52,12.09,0.00,0.00,0.00,28.74,110.26,0.00,91.35
29.00,72.37,29.95,67.13,577.87,187.99,6.57,6.90,77.58,9.60,0.63,15.08,11.24,26.14,5.13,2.82,80.00,47.38,59.72,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,0.00,58.60,58.14,66.49,0.00,0.00,1.46,0.00,0.00,46.51,45.94,31.52,12.09,0.00,0.00,0.00,26.80,109.55,0.00,92.12
30.00,72.37,29.95,67.13,643.53,209.35,6.57,6.90,88.41,9.60,0.63,15.08,14.92,59.92,5.13,2.82,80.00,0.00,72.90,30.81,12.00,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,0.00,0.00,0.00,66.50,0.00,0.00,2.67,0.00,0.00,44.26,52.99,31.52,30.67,0.00,0.00,0.00,25.00,21.17,0.00,101.60
31.00,72.37,29.95,67.13,557.40,181.33,6.57,6.90,64.12,9.60,0.63,15.08,12.71,50.01,5.13,2.82,80.00,49.93,43.34,30.81,22.24,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,54.54,4.43,12.61,0.00,0.00,0.00,67.10,20.62,20.62,66.50,0.00,0.00,1.46,0.00,0.00,46.51,45.94,31.52,12.09,0.00,0.00,0.00,26.81,110.26,0.00,101.08
32.00,70.31,29.10,67.13,582.97,189.65,6.57,6.90,59.59,9.60,0.63,15.08,14.92,81.71,5.13,2.82,80.00,54.74,37.83,30.81,21.42,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,43.59,4.43,10.08,0.00,0.00,0.00,67.10,20.62,26.80,66.50,0.00,0.00,1.46,0.00,0.00,45.94,41.28,31.52,12.09,0.00,0.00,0.00,26.80,110.26,0.00,101.60
33.00,69.25,28.66,67.13,624.32,203.10,6.57,6.90,56.82,18.26,0.63,15.08,14.92,81.71,5.13,2.82,80.00,69.86,34.47,30.81,22.24,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,39.86,4.43,9.22,0.00,0.00,0.00,67.10,20.62,20.62,87.16,93.17,0.00,1.46,0.00,0.00,45.63,38.89,31.52,12.09,0.00,0.00,0.00,26.80,110.26,0.00,101.60
34.00,66.27,27.43,67.13,643.53,209.35,6.57,6.90,51.78,18.26,0.63,15.08,14.92,81.71,5.13,2.82,80.00,69.86,28.33,30.81,30.71,87.85,17.17,1.97,6.88,43.72,0.00,6.39,9.00,28.09,4.43,6.50,0.00,0.00,0.00,45.72,46.28,20.62,141.45,151.40,0.00,1.46,0.00,67.30,43.61,28.58,31.52,12.09,0.00,0.00,0.00,26.80,95.04,0.00,101.60
