"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,71.39,29.81,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,117.65,0.00,3.86,165.35,113.35,133.88,44.45,36.54,216.67,12.68,0.21,6.88,88.00,115.36,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,20.43,66.54,0.00,185.79,198.88,185.86,0.00,76.05,73.16,38.41,51.55,69.01,0.00,0.00,0.00,0.00,0.00,111.24,111.19
2.00,66.28,27.67,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,109.92,0.00,3.86,165.35,113.35,133.88,44.45,36.54,216.67,12.68,0.21,6.88,88.00,90.81,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,34.30,47.51,69.01,0.00,0.00,0.00,0.00,0.00,111.24,59.09
3.00,68.00,28.39,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,109.44,0.00,3.86,165.35,113.35,133.88,44.45,36.54,216.67,12.68,0.21,6.88,88.00,87.54,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,34.06,47.29,69.01,0.00,0.00,0.00,0.00,0.00,111.24,20.43
4.00,70.77,29.54,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,107.91,0.00,3.86,165.35,113.35,133.88,44.45,33.75,216.67,12.68,0.21,6.88,88.00,86.44,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,43.52,44.86,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
5.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,65.58,0.00,3.86,165.35,113.35,133.88,44.45,24.11,216.67,12.68,0.21,6.88,88.00,17.49,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,31.26,40.20,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
6.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,75.97,0.00,3.86,165.35,113.35,133.88,44.45,31.53,216.67,12.68,0.21,6.88,88.00,27.16,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,46.08,34.98,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
7.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,63.94,0.00,3.86,165.35,113.35,133.88,44.45,16.65,216.67,12.68,0.21,6.88,88.00,13.59,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,0.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,33.63,42.63,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
8.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,65.79,0.00,3.86,165.35,113.35,133.88,44.45,8.80,216.67,12.68,0.21,6.88,88.00,11.15,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,68.47,0.00,185.79,198.88,185.86,0.00,76.05,73.16,44.80,31.46,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
9.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,64.39,0.00,3.86,165.35,113.35,133.88,44.45,6.13,216.67,12.68,0.21,6.88,88.00,7.86,6.39,0.00,0.00,5.64,0.00,230.47,230.21,42.74,0.00,42.74,0.00,185.79,198.88,185.86,0.00,76.05,73.16,41.32,30.14,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
10.00,65.98,27.55,67.73,647.01,191.00,5.41,1.32,111.35,18.43,3.99,34.13,10.04,79.01,0.00,3.86,165.35,113.35,133.88,44.45,13.96,216.67,12.68,0.21,6.88,88.00,26.75,6.39,0.00,0.00,5.64,0.00,230.47,230.21,20.43,0.00,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,33.63,42.63,69.01,0.00,0.00,0.00,0.00,0.00,111.24,0.00
