"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,70.18,28.90,66.81,643.48,208.32,4.99,5.24,80.37,18.88,4.79,19.00,74.81,7.25,3.89,111.99,54.61,80.00,20.71,86.09,0.00,6.88,60.90,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,50.02,0.00,50.19,20.73,0.00,196.19,172.41,0.00,0.00,0.00,46.77,44.93,37.54,0.00,0.00,0.00,20.73,26.94,41.15,41.15,46.22,20.34,8.84,20.70,0.00,4.83
2.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,74.69,18.88,4.79,19.00,74.81,7.25,3.89,111.99,52.62,73.05,29.17,86.09,0.00,6.88,60.90,0.00,6.39,0.00,77.11,3.90,19.14,0.00,0.00,45.53,0.00,58.10,20.73,0.00,196.19,87.30,0.00,0.00,0.00,37.61,44.57,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,41.03,20.34,8.84,19.20,6.22,4.83
3.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,78.52,18.88,4.79,19.00,74.81,7.25,3.89,111.99,51.92,77.74,24.87,86.09,0.00,6.88,60.90,0.00,6.39,0.00,69.01,3.90,17.27,0.00,0.00,37.71,0.00,47.02,37.71,0.00,196.19,74.46,0.00,0.00,0.00,37.72,44.46,37.54,0.00,0.00,0.00,26.94,20.73,0.00,82.30,40.77,20.34,8.84,19.20,6.22,4.83
4.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,75.45,18.88,4.79,19.00,58.55,7.25,3.89,111.99,49.10,73.99,33.73,86.09,0.00,6.88,60.90,0.00,6.39,0.80,20.95,3.90,6.21,0.00,0.00,20.73,0.00,43.70,55.37,0.00,196.19,66.84,0.00,0.00,0.00,33.27,44.10,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,29.51,20.34,8.84,19.20,6.22,4.83
5.00,72.37,29.81,66.81,643.48,208.32,4.99,5.24,71.00,18.88,4.79,19.00,80.33,7.25,3.89,111.99,51.25,68.55,18.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,0.00,0.00,64.27,37.45,0.00,196.19,142.47,0.00,0.00,0.00,51.91,45.34,37.54,0.00,0.00,0.00,20.73,26.94,0.00,82.30,40.87,20.34,8.84,6.22,19.20,4.83
6.00,68.33,28.14,66.81,643.48,208.32,4.99,5.24,66.24,18.88,4.79,19.00,77.53,7.25,3.89,111.99,49.99,62.73,18.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,75.00,3.90,18.65,0.00,0.00,0.00,20.73,51.96,51.66,0.00,196.19,102.43,0.00,0.00,0.00,37.55,44.65,37.54,0.00,0.00,0.00,31.25,20.73,0.00,82.30,39.48,20.34,8.84,19.20,6.22,4.83
7.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,60.27,18.88,4.79,19.00,72.97,7.25,3.89,111.99,49.40,55.43,37.29,86.09,0.00,6.88,60.90,0.00,6.39,0.00,61.76,3.90,15.60,0.00,0.00,0.00,40.74,41.13,41.13,0.00,196.19,66.84,0.00,0.00,0.00,33.64,43.73,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,37.56,20.34,8.84,12.73,12.69,4.83
8.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,63.29,18.88,4.79,19.00,74.44,7.25,3.89,111.99,49.59,59.12,35.19,86.09,0.00,6.88,60.90,0.00,6.39,0.00,70.65,3.90,17.65,0.00,0.00,0.00,42.81,55.35,20.73,0.00,196.19,80.39,0.00,0.00,0.00,38.91,44.11,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,38.86,20.34,8.84,12.73,12.69,4.83
9.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,65.56,18.88,4.79,19.00,72.64,7.25,3.89,111.99,49.21,61.90,0.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,69.65,3.90,17.42,0.00,0.00,0.00,20.73,51.96,51.66,0.00,196.19,77.50,0.00,0.00,0.00,41.14,43.88,37.54,0.00,0.00,0.00,20.73,31.79,0.00,82.30,37.53,20.34,8.84,12.73,12.69,4.83
10.00,69.18,28.49,66.81,643.48,208.32,4.99,5.24,62.97,18.88,4.79,19.00,75.35,7.25,3.89,111.99,49.35,58.73,0.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,65.66,3.90,16.50,0.00,0.00,0.00,51.60,52.03,20.73,0.00,137.25,138.70,0.00,0.00,0.00,39.33,43.85,37.54,0.00,0.00,0.00,20.73,84.52,0.00,82.30,38.46,20.34,8.84,7.09,12.53,4.83
11.00,68.32,28.14,66.81,643.48,208.32,4.99,5.24,63.15,18.88,4.79,19.00,75.17,7.25,3.89,111.99,49.70,58.95,0.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,66.19,3.90,16.62,0.00,0.00,0.00,20.73,57.18,44.54,0.00,196.19,66.84,0.00,0.00,45.00,35.48,44.19,37.54,0.00,0.00,0.00,26.94,20.73,0.00,82.30,38.09,20.34,8.84,19.20,6.22,4.83
12.00,68.70,28.29,66.81,643.48,208.32,4.99,5.24,68.53,18.88,4.79,19.00,83.73,7.25,3.89,111.99,49.60,65.52,0.00,86.09,0.00,6.88,60.90,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,0.00,37.58,48.93,37.84,0.00,196.19,98.00,0.00,0.00,57.15,43.53,44.42,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,40.10,20.34,8.84,19.20,6.22,4.83
13.00,71.94,29.63,44.83,643.48,208.32,4.99,5.24,80.37,18.88,4.79,19.00,77.41,7.25,3.89,111.99,49.07,80.00,0.00,86.09,0.00,6.88,60.90,0.00,6.39,2.15,77.05,3.90,19.12,0.00,0.00,20.73,66.69,67.47,34.45,0.00,196.19,108.34,0.00,0.00,0.00,47.29,44.05,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,34.84,20.34,8.84,20.70,0.00,4.83
14.00,68.32,28.14,44.83,643.50,208.33,4.99,5.24,80.37,18.88,4.79,19.00,50.02,7.25,3.89,111.99,29.18,80.00,0.00,86.09,0.00,6.88,60.90,0.00,6.39,9.62,50.61,3.90,13.04,0.00,0.00,20.73,65.99,66.77,31.13,0.00,196.19,66.84,0.00,0.00,0.00,37.92,44.26,37.54,0.00,0.00,0.00,20.73,26.94,0.00,82.30,10.36,20.34,8.84,19.20,6.22,4.83
15.00,68.32,28.14,44.83,599.03,193.93,4.99,5.24,31.00,18.88,4.79,19.00,50.02,7.25,3.89,111.99,5.18,19.64,0.00,86.09,0.00,6.88,60.90,0.00,6.39,9.00,0.00,3.90,0.00,0.00,145.08,20.73,63.62,64.38,33.33,0.00,196.19,0.00,0.00,0.00,62.18,37.51,44.67,37.54,0.00,0.00,0.00,20.73,20.73,0.00,82.30,10.36,20.34,8.84,12.73,12.69,4.83
16.00,68.32,28.14,44.83,599.03,193.93,4.99,5.24,63.93,18.88,4.79,19.00,50.02,7.25,3.89,111.99,5.18,59.91,0.00,86.09,0.00,6.88,60.90,0.00,6.39,9.00,0.00,3.90,0.00,0.00,0.00,66.90,66.49,37.27,20.73,0.00,196.19,0.00,0.00,0.00,45.00,33.43,43.94,37.54,0.00,0.00,0.00,20.73,26.94,0.00,82.30,10.36,20.34,8.84,12.73,12.69,4.83
17.00,68.32,28.14,44.83,599.03,193.93,0.00,5.24,68.32,18.88,4.79,19.00,50.02,7.25,3.89,111.99,18.88,65.27,0.00,86.09,15.20,6.88,60.90,0.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,66.99,43.08,20.73,66.81,0.00,196.19,0.00,0.00,0.00,52.85,42.90,44.09,37.54,0.00,0.00,0.00,20.73,20.73,0.00,0.00,10.36,20.34,8.84,12.73,12.69,4.83
18.00,68.32,28.14,44.83,599.03,193.93,0.00,5.24,63.27,18.88,4.79,19.00,50.02,7.25,3.89,111.99,10.29,59.10,0.00,86.09,15.20,6.88,60.90,0.00,6.39,9.00,62.52,3.90,15.78,0.00,0.00,66.91,31.68,67.29,31.72,0.00,196.19,0.00,0.00,0.00,52.85,33.45,43.92,37.54,0.00,0.00,0.00,20.73,20.73,0.00,0.00,10.36,20.34,8.84,12.73,12.69,4.83
19.00,72.37,29.81,44.83,599.03,193.93,0.00,5.24,80.37,18.88,4.79,19.00,52.49,7.25,3.89,111.99,48.60,80.00,0.00,86.09,15.20,6.88,60.90,0.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,46.36,45.79,67.25,20.73,0.00,196.19,0.00,0.00,0.00,46.25,52.93,44.32,37.54,0.00,0.00,0.00,29.18,29.19,0.00,0.00,10.36,20.34,8.84,19.20,6.22,4.83
