"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,106.37,18.44,3.47,28.16,14.92,96.90,6.14,3.37,163.91,112.36,106.32,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,147.44,147.44,67.50,67.10,67.88,67.33,138.84,148.44,138.88,0.00,74.91,76.30,42.23,48.60,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
12.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,113.43,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,156.12,156.12,67.50,67.10,67.88,67.33,172.36,185.14,172.42,0.00,74.91,76.30,51.74,61.62,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
13.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,121.07,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,158.49,158.48,67.50,67.10,67.88,67.33,181.66,194.62,181.72,0.00,74.91,76.30,56.48,65.45,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
14.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,132.47,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,166.53,166.50,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,54.07,66.47,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
15.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,142.31,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,174.91,174.84,67.50,67.10,67.88,61.17,184.17,197.14,184.23,0.00,74.91,76.30,54.44,66.47,51.45,30.67,30.56,30.55,44.98,45.00,110.26,110.22,203.20,11.85,20.25
16.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,141.78,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,169.93,169.89,67.50,67.10,67.88,61.17,184.17,197.14,184.23,0.00,74.91,76.30,56.70,66.47,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
17.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,125.83,6.14,3.37,163.91,112.36,111.18,38.07,29.55,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,157.83,157.82,61.17,67.10,67.88,61.17,184.17,197.14,184.23,0.00,74.91,76.30,59.20,66.46,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,106.56,6.14,3.37,163.91,112.36,111.18,38.07,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,149.28,149.28,67.50,67.10,67.88,67.33,182.88,195.85,182.95,0.00,74.91,76.30,46.85,55.60,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,103.39,18.44,3.47,28.16,14.92,92.47,6.14,3.37,163.91,112.36,102.68,38.07,29.55,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,61.17,67.10,67.88,61.17,159.51,171.54,159.57,0.00,74.91,76.30,42.24,48.59,51.45,30.67,30.56,30.55,44.84,44.86,110.26,110.22,203.20,11.85,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,104.64,18.44,3.47,28.16,14.92,80.91,6.14,3.37,163.91,112.36,104.21,38.07,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,64.30,63.90,67.88,64.13,131.10,139.65,131.13,0.00,74.91,76.30,42.23,48.60,51.45,30.67,30.56,30.55,44.84,44.86,99.71,99.66,203.20,11.85,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,96.95,18.44,3.47,28.16,14.92,65.52,6.14,3.37,163.91,112.36,94.85,38.07,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,62.96,62.56,63.32,44.52,115.72,122.61,115.74,0.00,74.91,76.30,42.22,48.60,51.45,30.67,30.56,30.55,44.84,44.86,57.92,0.00,203.20,11.85,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,96.36,18.44,3.47,28.16,14.92,142.31,6.14,3.37,163.91,112.36,94.13,38.07,19.04,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,67.50,59.20,59.92,38.87,106.18,112.46,106.19,0.00,74.91,76.30,47.47,43.36,51.45,30.67,30.56,30.55,44.84,44.86,0.00,0.00,203.20,11.85,20.25
