"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,643.66,209.39,8.92,3.48,96.06,19.19,2.23,33.43,14.92,96.41,0.00,5.13,2.82,78.00,81.55,77.59,38.97,34.48,200.14,16.16,4.12,6.88,42.40,0.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,44.90,20.83,20.83,20.83,126.00,156.27,126.02,5.67,74.73,64.14,42.88,49.56,69.34,30.67,30.56,30.55,55.58,56.86,72.54,72.52,146.00
2.00,72.37,29.95,67.13,643.66,209.39,8.92,3.48,99.46,19.19,2.23,33.43,14.92,92.74,0.00,5.13,2.82,155.00,85.96,81.72,38.97,34.48,213.33,16.16,4.12,6.88,84.25,0.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,21.53,21.53,21.82,42.51,123.38,139.45,123.41,5.67,72.93,73.81,43.52,48.92,69.34,30.67,30.56,30.55,53.78,58.67,72.54,72.52,146.00
3.00,72.37,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,119.25,0.00,5.13,2.82,155.00,91.88,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,26.94,58.87,62.47,26.94,184.11,187.09,184.18,5.67,74.89,76.28,45.26,47.18,69.34,30.67,30.56,30.55,45.67,66.78,110.20,34.86,146.00
4.00,72.37,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,122.91,0.00,5.13,2.82,155.00,90.18,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,55.19,39.57,40.14,55.04,184.17,197.14,184.23,5.67,74.89,76.28,46.36,48.53,69.34,30.67,30.56,30.55,44.61,67.84,64.60,80.46,146.00
5.00,75.23,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,119.44,0.00,5.13,2.82,155.00,89.89,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,33.31,33.08,65.37,64.83,184.17,197.14,184.23,5.67,74.89,76.28,50.41,49.47,69.34,30.67,30.56,30.55,41.20,71.24,102.95,42.11,146.00
6.00,76.11,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,123.30,0.00,5.13,2.82,155.00,90.19,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,0.00,60.19,67.88,67.33,184.17,197.14,184.23,5.67,74.89,76.28,49.16,53.01,69.34,30.67,30.56,30.55,43.79,68.66,87.32,57.74,146.00
7.00,75.66,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,123.17,0.00,5.13,2.82,155.00,89.13,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,0.00,63.24,64.42,63.89,184.17,197.14,184.23,5.67,74.89,76.28,51.38,46.49,69.34,30.67,30.56,30.55,39.19,73.26,63.16,81.90,146.00
8.00,73.79,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,117.75,0.00,5.13,2.82,155.00,87.07,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,60.95,34.80,35.13,35.13,184.07,197.04,184.13,5.67,74.89,76.28,47.55,48.47,69.34,30.67,30.56,30.55,45.61,66.84,107.23,37.83,146.00
9.00,73.79,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,110.96,0.00,5.13,2.82,155.00,84.52,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,36.95,36.51,36.95,36.95,177.79,191.50,177.86,5.67,74.90,76.28,50.34,45.68,69.34,30.67,30.56,30.55,32.24,80.20,91.61,53.46,146.00
10.00,73.79,29.95,67.13,643.66,209.39,8.92,3.48,104.94,19.19,2.23,33.43,14.92,97.06,0.00,5.13,2.82,155.00,80.44,88.38,38.97,34.48,220.00,16.16,4.12,6.88,84.25,25.00,6.39,9.98,47.73,4.43,11.04,228.46,228.19,29.22,44.68,46.00,0.00,168.76,138.03,168.83,5.67,74.89,76.28,45.10,50.92,69.34,30.67,30.56,30.55,41.36,71.09,82.70,62.36,146.00
