"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,16.49,23.89,13.48,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,19.43,17.91,20.00,0.00,6.40,3.42,65.90,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,15.44,25.00,80.31,3.00,26.00,19.44,18.37,122.34,0.00,32.12,0.00,20.00,20.00,19.44,2.40,109.50,12.83,19.44,8.00,0.00,8.09,20.00,2.40,7.00,7.49,19.00,0.63,2.00,108.00,111.90,14.60,12.70,98.07,120.40,141.70,0.20,2.00,79.97,229.85,11.00,209.00,17.50,0.26,42.79,107.00
2.00,13.95,23.97,11.58,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,19.11,17.65,20.00,0.00,6.40,3.07,67.30,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,15.23,25.50,80.62,3.00,26.00,19.44,18.37,124.66,0.00,30.43,0.00,20.00,20.00,19.44,2.40,110.90,12.83,19.44,8.00,0.00,8.09,20.00,2.40,5.60,5.67,19.00,0.59,2.00,109.30,112.90,14.10,12.20,95.68,118.50,149.30,0.10,2.00,80.00,233.49,11.00,209.00,17.50,0.21,44.36,107.00
3.00,9.52,23.83,8.89,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,18.21,17.19,20.00,0.00,6.40,3.00,68.10,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,14.84,25.90,81.37,3.00,26.00,19.44,18.37,126.99,0.00,28.43,0.00,20.00,20.00,19.44,2.40,119.20,12.83,19.44,8.00,0.00,8.09,20.00,2.40,4.10,4.38,19.00,0.50,2.00,108.40,113.40,13.50,12.00,90.85,116.60,160.00,0.10,2.00,80.00,236.17,11.00,209.00,17.50,0.17,40.84,107.00
4.00,3.70,23.80,5.58,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,16.99,16.53,20.00,0.00,6.40,2.94,69.70,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,14.12,26.10,82.28,3.00,26.00,19.44,18.37,119.87,0.00,25.17,0.00,20.00,20.00,19.44,2.40,122.20,12.83,19.44,8.00,0.00,8.09,20.00,2.40,2.90,3.45,19.00,0.36,2.00,106.70,112.90,13.30,11.80,80.40,116.00,163.50,0.10,2.00,77.86,215.27,11.00,209.00,17.50,0.13,32.34,107.00
5.00,0.44,23.89,2.79,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,10.90,14.73,20.00,0.00,6.40,2.79,71.70,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,11.20,26.30,82.77,3.00,26.00,19.44,18.37,73.18,0.00,16.99,0.00,20.00,20.00,19.44,2.40,123.80,12.83,19.44,8.00,0.00,8.09,20.00,2.40,2.00,2.82,19.00,0.31,2.00,104.30,112.00,13.20,11.70,56.04,116.20,165.90,0.10,2.00,56.22,151.41,11.00,160.00,17.50,0.10,21.89,100.00
6.00,0.01,23.89,0.56,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,2.10,10.20,20.00,0.00,6.40,2.61,70.20,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,4.96,26.50,83.03,3.00,26.00,19.44,18.37,27.17,17.88,7.34,0.00,20.00,20.00,19.44,2.40,124.40,12.83,19.44,8.00,0.00,8.09,20.00,2.40,1.30,2.29,19.00,0.22,2.00,101.70,111.10,12.60,10.80,25.70,115.90,167.20,0.10,2.00,23.63,84.60,11.00,80.00,17.50,0.06,24.07,98.00
7.00,0.00,23.78,0.01,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.05,4.50,20.00,0.00,6.40,2.54,66.60,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,1.71,26.50,82.20,3.00,26.00,19.44,18.37,8.63,17.88,2.46,0.00,20.00,20.00,19.44,2.40,117.40,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.80,1.77,19.00,0.07,2.00,99.20,109.80,11.50,9.30,7.96,113.50,157.40,0.00,2.00,8.16,33.14,11.00,25.00,17.50,0.03,7.29,59.00
8.00,0.00,24.03,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,1.36,20.00,0.00,6.40,2.57,61.60,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.43,26.40,81.18,3.00,26.00,19.44,18.37,2.41,17.88,0.62,0.00,20.00,20.00,19.44,2.40,112.70,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.50,1.37,19.00,0.04,2.00,95.80,107.60,9.90,7.80,2.18,111.40,143.30,0.00,2.00,2.77,8.92,11.00,4.89,17.50,0.01,1.00,28.00
9.00,0.00,23.69,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,0.00,20.00,0.00,6.40,2.68,57.60,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.00,26.30,80.45,3.00,26.00,19.44,18.37,0.00,17.88,0.00,0.00,20.00,20.00,19.44,2.40,103.00,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.40,1.08,19.00,0.00,2.00,91.00,103.80,7.60,6.10,0.00,109.50,114.20,0.00,2.00,0.00,0.00,11.00,0.00,17.50,0.00,0.00,5.00
10.00,0.00,23.83,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,0.00,20.00,0.00,6.40,3.50,57.40,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.00,26.10,80.25,3.00,26.00,19.44,18.37,0.00,17.88,0.00,0.00,20.00,20.00,19.44,2.40,96.40,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.60,0.94,19.00,0.00,2.00,82.20,100.30,5.90,4.90,0.00,107.20,99.70,0.00,2.00,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
11.00,0.00,23.82,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,0.00,20.00,0.00,6.40,3.20,53.10,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.00,25.80,79.78,3.00,26.00,19.44,18.37,0.00,17.88,0.00,0.00,20.00,20.00,19.44,2.40,86.30,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.60,1.14,19.00,0.00,2.00,74.90,98.70,5.10,4.20,0.00,104.40,89.30,0.00,2.00,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
12.00,0.00,23.65,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,0.00,20.00,0.00,6.40,3.00,46.30,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.00,25.30,78.44,3.00,26.00,19.44,18.37,0.00,17.88,0.00,0.00,20.00,20.00,19.44,2.40,63.60,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.60,1.47,19.00,0.00,2.00,72.30,97.50,4.80,3.80,0.00,101.50,64.40,0.00,2.00,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
13.00,0.00,23.86,0.00,17.00,4.20,6.00,12.24,19.14,3.57,0.00,3.50,13.00,0.00,0.00,20.00,0.00,6.40,2.77,38.50,8.00,11.08,13.31,5.00,19.24,19.24,19.44,19.44,2.80,0.00,24.70,76.91,3.00,26.00,19.44,18.37,0.00,17.88,0.00,0.00,20.00,20.00,19.44,2.40,50.80,12.83,19.44,8.00,0.00,8.09,20.00,2.40,0.50,1.84,19.00,0.00,2.00,72.20,96.20,4.60,3.50,0.00,98.30,49.70,0.00,2.00,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
